title,description,references,remediationProcedure,id,name,author
"Ensure MFA is enabled for the ""root"" account","CIS Amazon Web Services Foundations Benchmark","CIS CSC v6.0 #5.6, #11.4, #12.6, #16.11","Perform the following to establish MFA for the root account:

1. Sign in to the AWS Management Console and open the IAM console at [https://console.aws.amazon.com/iam/](https://console.aws.amazon.com/iam/).

 Note: to manage MFA devices for the root AWS account, you must use your root account credentials to sign in to AWS. You cannot manage MFA devices for the root account using other credentials.
2. Choose `Dashboard` , and under `Security Status` , expand `Activate MFA` on your root account.
3. Choose `Activate MFA` 
4. In the wizard, choose `A virtual MFA` device and then choose `Next Step` .
5. IAM generates and displays configuration information for the virtual MFA device, including a QR code graphic. The graphic is a representation of the 'secret configuration key' that is available for manual entry on devices that do not support QR codes.
6. Open your virtual MFA application. (For a list of apps that you can use for hosting virtual MFA devices, see [Virtual MFA Applications](http://aws.amazon.com/iam/details/mfa/#Virtual_MFA_Applications).) If the virtual MFA application supports multiple accounts (multiple virtual MFA devices), choose the option to create a new account (a new virtual MFA device).
7. Determine whether the MFA app supports QR codes, and then do one of the following:

 - Use the app to scan the QR code. For example, you might choose the camera icon or choose an option similar to Scan code, and then use the device's camera to scan the code.
 - In the Manage MFA Device wizard, choose Show secret key for manual configuration, and then type the secret configuration key into your MFA application.

When you are finished, the virtual MFA device starts generating one-time passwords.

1. In the Manage MFA Device wizard, in the Authentication Code 1 box, type the one-time password that currently appears in the virtual MFA device. Wait up to 30 seconds for the device to generate a new one-time password. Then type the second one-time password into the Authentication Code 2 box. Choose Active Virtual MFA.","e5f41fe6-da1b-4a8b-8b27-369e6ddf82ea","cis-aws-foundations-benchmark",CIS
"Ensure no root account access key exists","CIS Amazon Web Services Foundations Benchmark","http://docs.aws.amazon.com/general/latest/gr/aws-access-keys-best-practices.html:http://docs.aws.amazon.com/general/latest/gr/managing-aws-access-keys.html:http://docs.aws.amazon.com/IAM/latest/APIReference/API_GetAccountSummary.html:CIS CSC v6.0 #5.1","Perform the following to delete or disable active root access keys being

Via the AWS Console

1. Sign in to the AWS Management Console as Root and open the IAM console at [https://console.aws.amazon.com/iam/](https://console.aws.amazon.com/iam/).
2. Click on __ at the top right and select `Security Credentials` from the drop down list
3. On the pop out screen Click on `Continue to Security Credentials` 
4. Click on `Access Keys` _(Access Key ID and Secret Access Key)_
5. Under the `Status` column if there are any Keys which are Active
 1. Click on `Make Inactive` - (Temporarily disable Key - may be needed again)
 2. Click `Delete` - (Deleted keys cannot be recovered)","e5f41fe6-da1b-4a8b-8b27-369e6ddf82ea","cis-aws-foundations-benchmark",CIS
"Ensure IAM password policy expires passwords within 90 days or less","CIS Amazon Web Services Foundations Benchmark","n/a","Perform the following to set the password policy as prescribed:

Via AWS Console:

1. Login to AWS Console (with appropriate permissions to View Identity Access Management Account Settings)
2. Go to IAM Service on the AWS Console
3. Click on Account Settings on the Left Pane
4. Check ""Enable password expiration""
5. Set ""Password expiration period (in days):"" to 90 or less

 Via CLI
```
 aws iam update-account-password-policy --max-password-age 90
```
Note: All commands starting with ""aws iam update-account-password-policy"" can be combined into a single command.","e5f41fe6-da1b-4a8b-8b27-369e6ddf82ea","cis-aws-foundations-benchmark",CIS
"Ensure IAM password policy prevents password reuse","CIS Amazon Web Services Foundations Benchmark","n/a","Perform the following to set the password policy as prescribed:
 * Via AWS Console
 1. Login to AWS Console (with appropriate permissions to View Identity Access Management Account Settings)
 2. Go to IAM Service on the AWS Console
 3. Click on Account Settings on the Left Pane
 4. Check ""Prevent password reuse""
 5. Set ""Number of passwords to remember"" is set to '24'
 
 * Via CLI ```
 aws iam update-account-password-policy --password-reuse-prevention 24
 ```
 Note: All commands starting with ""aws iam update-account-password-policy"" can be combined into a single command.
","e5f41fe6-da1b-4a8b-8b27-369e6ddf82ea","cis-aws-foundations-benchmark",CIS
"Ensure IAM password policy prevents password reuse","CIS Amazon Web Services Foundations Benchmark","n/a","Perform the following to set the password policy as prescribed:

Via AWS Console

1. Login to AWS Console (with appropriate permissions to View Identity Access Management Account Settings)
2. Go to IAM Service on the AWS Console
3. Click on Account Settings on the Left Pane
4. Check ""Prevent password reuse""
5. Set ""Number of passwords to remember"" is set to `24` 

 Via CLI
```
 aws iam update-account-password-policy --password-reuse-prevention 24
```
Note: All commands starting with ""aws iam update-account-password-policy"" can be combined into a single command.","e5f41fe6-da1b-4a8b-8b27-369e6ddf82ea","cis-aws-foundations-benchmark",CIS
Encryption,"Title 45 Subtitle A Subchapter C Part 164 -- Security and Privacy","n/a","n/a","c4f4b416-a8b0-407e-ac5a-c02e8b289009","us-hipaa-164","US Government Code of Federal Regulations (CFR)"
"Integrity Controls","Title 45 Subtitle A Subchapter C Part 164 -- Security and Privacy","n/a","n/a","c4f4b416-a8b0-407e-ac5a-c02e8b289009","us-hipaa-164","US Government Code of Federal Regulations (CFR)"
"Transmission Security","Title 45 Subtitle A Subchapter C Part 164 -- Security and Privacy","n/a","n/a","c4f4b416-a8b0-407e-ac5a-c02e8b289009","us-hipaa-164","US Government Code of Federal Regulations (CFR)"
"Person or Entity Authentication","Title 45 Subtitle A Subchapter C Part 164 -- Security and Privacy","n/a","n/a","c4f4b416-a8b0-407e-ac5a-c02e8b289009","us-hipaa-164","US Government Code of Federal Regulations (CFR)"
"Audit Controls","Title 45 Subtitle A Subchapter C Part 164 -- Security and Privacy","n/a","n/a","c4f4b416-a8b0-407e-ac5a-c02e8b289009","us-hipaa-164","US Government Code of Federal Regulations (CFR)"
"Encryption and Decryption","Title 45 Subtitle A Subchapter C Part 164 -- Security and Privacy","n/a","n/a","c4f4b416-a8b0-407e-ac5a-c02e8b289009","us-hipaa-164","US Government Code of Federal Regulations (CFR)"
"Access Control","Title 45 Subtitle A Subchapter C Part 164 -- Security and Privacy","n/a","n/a","c4f4b416-a8b0-407e-ac5a-c02e8b289009","us-hipaa-164","US Government Code of Federal Regulations (CFR)"
"Response and Reporting","Title 45 Subtitle A Subchapter C Part 164 -- Security and Privacy","n/a","n/a","c4f4b416-a8b0-407e-ac5a-c02e8b289009","us-hipaa-164","US Government Code of Federal Regulations (CFR)"
"Risk Analysis","Title 45 Subtitle A Subchapter C Part 164 -- Security and Privacy","n/a","n/a","c4f4b416-a8b0-407e-ac5a-c02e8b289009","us-hipaa-164","US Government Code of Federal Regulations (CFR)"
"No direct db access for non-administrators","Data Security Standard - Requireents and Security Assessment Procedures","n/a","n/a","fa66f3a4-c1a0-427e-8324-e8b9230f17f7","pci-dss","Payment Card Industry (PCI) Security Standards Council"
"Do not use group, shared, or generic IDs, passwords or other authentication methods","Data Security Standard - Requireents and Security Assessment Procedures","n/a","n/a","fa66f3a4-c1a0-427e-8324-e8b9230f17f7","pci-dss","Payment Card Industry (PCI) Security Standards Council"
"Use MFA for remote access (all users)","Data Security Standard - Requireents and Security Assessment Procedures","n/a","n/a","fa66f3a4-c1a0-427e-8324-e8b9230f17f7","pci-dss","Payment Card Industry (PCI) Security Standards Council"
"Password maximum age","Data Security Standard - Requireents and Security Assessment Procedures","n/a","n/a","fa66f3a4-c1a0-427e-8324-e8b9230f17f7","pci-dss","Payment Card Industry (PCI) Security Standards Council"
"Password minimum complexity","Data Security Standard - Requireents and Security Assessment Procedures","n/a","n/a","fa66f3a4-c1a0-427e-8324-e8b9230f17f7","pci-dss","Payment Card Industry (PCI) Security Standards Council"
"Insecure cyrptographic storage","Data Security Standard - Requireents and Security Assessment Procedures","n/a","n/a","fa66f3a4-c1a0-427e-8324-e8b9230f17f7","pci-dss","Payment Card Industry (PCI) Security Standards Council"
"Ensure systems and compoents have up-to-date patches","Data Security Standard - Requireents and Security Assessment Procedures","n/a","n/a","fa66f3a4-c1a0-427e-8324-e8b9230f17f7","pci-dss","Payment Card Industry (PCI) Security Standards Council"
"Ensure that malware protections are in use","Data Security Standard - Requireents and Security Assessment Procedures","n/a","n/a","fa66f3a4-c1a0-427e-8324-e8b9230f17f7","pci-dss","Payment Card Industry (PCI) Security Standards Council"
"Ensure that anti-virus mechanisisms are in use","Data Security Standard - Requireents and Security Assessment Procedures","n/a","n/a","fa66f3a4-c1a0-427e-8324-e8b9230f17f7","pci-dss","Payment Card Industry (PCI) Security Standards Council"
"Use strong cryptography and security protocols when transmitting cardholder data over open public networks","Data Security Standard - Requireents and Security Assessment Procedures","n/a","n/a","fa66f3a4-c1a0-427e-8324-e8b9230f17f7","pci-dss","Payment Card Industry (PCI) Security Standards Council"
"Key Rotation","Data Security Standard - Requireents and Security Assessment Procedures","n/a","n/a","fa66f3a4-c1a0-427e-8324-e8b9230f17f7","pci-dss","Payment Card Industry (PCI) Security Standards Council"
"Separate logical access controls for encrypted disks","Data Security Standard - Requireents and Security Assessment Procedures","n/a","n/a","fa66f3a4-c1a0-427e-8324-e8b9230f17f7","pci-dss","Payment Card Industry (PCI) Security Standards Council"
"Implement only one primary function per server","Data Security Standard - Requireents and Security Assessment Procedures","n/a","n/a","fa66f3a4-c1a0-427e-8324-e8b9230f17f7","pci-dss","Payment Card Industry (PCI) Security Standards Council"
"Develop and use security configuration standards","Data Security Standard - Requireents and Security Assessment Procedures","n/a","n/a","fa66f3a4-c1a0-427e-8324-e8b9230f17f7","pci-dss","Payment Card Industry (PCI) Security Standards Council"
"Implement an incident response plan","Data Security Standard - Requireents and Security Assessment Procedures","n/a","n/a","fa66f3a4-c1a0-427e-8324-e8b9230f17f7","pci-dss","Payment Card Industry (PCI) Security Standards Council"
"Implement change-detection mechanism","Data Security Standard - Requireents and Security Assessment Procedures","n/a","n/a","fa66f3a4-c1a0-427e-8324-e8b9230f17f7","pci-dss","Payment Card Industry (PCI) Security Standards Council"
"Use IPS/IDS tools","Data Security Standard - Requireents and Security Assessment Procedures","n/a","n/a","fa66f3a4-c1a0-427e-8324-e8b9230f17f7","pci-dss","Payment Card Industry (PCI) Security Standards Council"
"Retain audit trail history","Data Security Standard - Requireents and Security Assessment Procedures","n/a","n/a","fa66f3a4-c1a0-427e-8324-e8b9230f17f7","pci-dss","Payment Card Industry (PCI) Security Standards Council"
"Audit trail minimum information","Data Security Standard - Requireents and Security Assessment Procedures","n/a","n/a","fa66f3a4-c1a0-427e-8324-e8b9230f17f7","pci-dss","Payment Card Industry (PCI) Security Standards Council"
"Implement Audit Trails","Data Security Standard - Requireents and Security Assessment Procedures","n/a","n/a","fa66f3a4-c1a0-427e-8324-e8b9230f17f7","pci-dss","Payment Card Industry (PCI) Security Standards Council"
"Permit only ""established"" connections into the network","Data Security Standard - Requireents and Security Assessment Procedures","n/a","n/a","fa66f3a4-c1a0-427e-8324-e8b9230f17f7","pci-dss","Payment Card Industry (PCI) Security Standards Council"
