id,name
05be,"Tyco Electronics (Raychem)	"
05bd,"RAFI GmbH & Co. KG	"
05bc,"3G Green Green Globe Co., Ltd	"
05bb,"Grey Cell Systems	"
05ba,"DigitalPersona, Inc.	"
05b9,"Philips Research Laboratories	"
05b8,"SYSGRATION	"
05b7,"Medianix Semiconductor, Inc.	"
05b6,"Proxima Corp.	"
05b5,"Dialogic Corp.	"
05b4,"LG Semicon Co., Ltd	"
05b1,"First International Computer, Inc.	"
05b0,"Fountain Technologies, Inc.	"
05af,"Jing-Mold Enterprise Co., Ltd	"
05ae,"Synopsys, Inc.	"
05ad,"Y.C. Cable U.S.A., Inc.	"
05ac,"Apple, Inc.	"
05ab,"In-System Design	"
05aa,"Utilux South China, Ltd	"
05a9,"OmniVision Technologies, Inc.	"
05a8,"Spacetec IMC Corp.	"
05a7,"Bose Corp.	"
05a6,"Cisco Systems, Inc.	"
05a5,"Sampo Technology Corp.	"
05a4,"Ortek Technology, Inc.	"
05a3,"ARC International	"
05a2,"Fuji Film Microdevices Co., Ltd	"
05a1,"USC Corp.	"
05a0,"Vetronix Corp.	"
059f,"LaCie, Ltd	"
059e,"Intelligent Instrumentation	"
059d,"Advanced Input Devices	"
059c,"A-Trend Technology Co., Ltd	"
059b,"Iomega Corp.	"
059a,"Spectrum Signal Processing, Inc.	"
0599,"Brilliance Semiconductor, Inc.	"
0598,"Niigata Canotec Co., Inc.	"
0597,"Trisignal Communications	"
0596,"MicroTouch Systems, Inc.	"
0595,"Zoran Microelectronics, Ltd	"
0594,"Princeton Graphic Systems	"
0593,"Incite	"
0592,"Powerware Corp.	"
0591,"Questra Consulting	"
0590,"Omron Corp.	"
058f,"Alcor Micro Corp.	"
058e,"Tripath Technology, Inc.	"
058d,"Micrel Semiconductor	"
058c,"In Focus Systems	"
058b,"Infineon Technologies	"
058a,"Nohau Corp.	"
0589,"Victron	"
0588,"Sapien Design	"
0587,"America Kotobuki Electronics Industries, Inc.	"
0586,"ZyXEL Communications Corp.	"
0585,"FlashPoint Technology, Inc.	"
0584,"RATOC System, Inc.	"
0583,"Padix Co., Ltd (Rockfire)	"
0582,"Roland Corp.	"
0581,"Racal Data Group	"
0580,"Denron, Inc.	"
057f,"QuickShot, Ltd	"
057e,"Nintendo Co., Ltd	"
057d,"Shark Multimedia, Inc.	"
057c,"AVM GmbH	"
057b,"Y-E Data, Inc.	"
057a,"Samsung Electronics America	"
0579,"GVC Corp.	"
0578,"Intrinsix Corp.	"
0577,"ELSA	"
0576,"BAFO/Quality Computer Accessories	"
0575,"Philips Creative Display Solutions	"
0574,"City University of Hong Kong	"
0573,"Zoran Co. Personal Media Division (Nogatech)	"
0572,"Conexant Systems (Rockwell), Inc.	"
0571,"Interex, Inc.	"
0570,"Epson America	"
056f,"Korea Data Systems Co., Ltd	"
056e,"Elecom Co., Ltd	"
056d,"EIZO Corp.	"
056c,"eTEK Labs	"
056b,"Decicon, Inc.	"
056a,"Wacom Co., Ltd	"
0569,"SegaSoft	"
0568,"Quartz Ingenierie	"
0567,"Xyratex International, Ltd	"
0566,"Monterey International Corp.	"
0565,"Peracom Networks, Inc.	"
0564,"Kodak Digital Product Center, Japan Ltd. (formerly Chinon Industries Inc.)	"
0563,"Immersion Corp.	"
0562,"Telex Communications, Inc.	"
0561,"Oasis Design, Inc.	"
0560,"Interface Corp.	"
055f,"Mustek Systems, Inc.	"
055e,"CTX Opto-Electronics Corp.	"
055d,"Samsung Electro-Mechanics Co.	"
055c,"Proton Electronic Ind.	"
055b,"KnowledgeTek, Inc.	"
055a,"Kenwood USA	"
0559,"Cadence Design Systems, Inc.	"
0558,"Truevision, Inc.	"
0557,"ATEN International Co., Ltd	"
0556,"Asahi Kasei Microsystems Co., Ltd	"
0555,"ANAM S&T Co., Ltd	"
0554,"Dictaphone Corp.	"
0553,"STMicroelectronics Imaging Division (VLSI Vision)	"
0552,"Philips Monitors	"
0551,"CompuTrend Systems, Inc.	"
0550,"Fuji Xerox Co., Ltd	"
054f,"WYSE Technology Taiwan	"
054e,"Proside Corp.	"
054d,"Try Corp.	"
054c,"Sony Corp.	"
054b,"New Media Corp.	"
054a,"Fujitsu Microelectronics, Inc.	"
0549,"Pixera Corp.	"
0548,"Tyan Computer Corp.	"
0547,"Anchor Chips, Inc.	"
0546,"Polaroid Corp.	"
0545,"Xirlink, Inc.	"
0544,"Cristie Electronics, Ltd	"
0543,"ViewSonic Corp.	"
0541,"Sirf Technology, Inc.	"
0540,"UniAccess AB	"
053f,"Synopsys, Inc.	"
053e,"Mobility Electronics	"
053d,"Silicon Architect	"
053c,"Institut of Microelectronic & Mechatronic Systems	"
053b,"Global Village Communication	"
053a,"PrehKeyTec GmbH	"
0539,"Shyh Shiun Terminals Co., Ltd	"
0538,"Caldera International, Inc. (SCO)	"
0537,"Inventec Corp.	"
0536,"Hand Held Products (Welch Allyn, Inc.)	"
0535,"LIH TZU Electric Co., Ltd	"
0534,"Motorola, Inc.	"
0533,"Alcatel Mobile Phones	"
0532,"Systech Corp.	"
0531,"Wacom Technology Corp.	"
0530,"American Microsystems, Inc.	"
052f,"Unicore Software, Inc.	"
052e,"Standard Microsystems Corp.	"
052d,"Avid Electronics Corp.	"
052c,"Canon Information Systems, Inc.	"
052b,"Tekom Technologies, Inc.	"
052a,"Crescent Heart Software	"
0529,"Aladdin Knowledge Systems	"
0528,"ATI Technologies, Inc.	"
0527,"ALTRA	"
0526,"Temic MHS S.A.	"
0525,"Netchip Technology, Inc.	"
0524,"Sola Electronics	"
0523,"ATEN GmbH	"
0522,"Advanced Connectek, Inc.	"
0521,"Airborn Connectors	"
0520,"Taiwan Semiconductor Manufacturing Co.	"
051f,"IO Systems (Elite Electronics), Inc.	"
051e,"Scientific Atlanta, Inc.	"
051d,"American Power Conversion	"
051c,"Shuttle, Inc.	"
051b,"Silicon Graphics	"
051a,"WYSE Technology	"
0519,"Star Micronics Co., Ltd	"
0518,"EzKEY Corp.	"
0517,"Butterfly Communications	"
0516,"Longwell Electronics	"
0515,"ACTC	"
0514,"FCI Electronics	"
0513,"digital-X, Inc.	"
0512,"Hualon Microelectronics Corp.	"
0511,"N'Able (DataBook) Technologies, Inc.	"
0510,"Sejin Electron, Inc.	"
050f,"KC Technology, Inc.	"
050e,"Neon Technology, Inc.	"
050d,"Belkin Components	"
050c,"InnoMedia, Inc.	"
050b,"Cable System International	"
050a,"Cinch Connectors	"
0509,"Aztech Systems, Ltd	"
0508,"Clarion Co., Ltd	"
0507,"Hosiden Corp.	"
0506,"3Com Corp.	"
0504,"Hayes Microcomputer Products	"
0503,"Hitachi America, Ltd	"
0502,"Acer, Inc.	"
0501,"Fujikura DDK, Ltd	"
0500,"Siam United Hi-Tech	"
04ff,"E-CMOS Corp.	"
04fe,"PFU, Ltd	"
04fd,"Soliton Systems, K.K.	"
04fc,"Sunplus Technology Co., Ltd	"
04fb,"Biostar Microtech International Corp.	"
04fa,"Dallas Semiconductor	"
04f9,"Brother Industries, Ltd	"
04f8,"FuturePlus Systems	"
04f7,"Newnex Technology Corp.	"
04f6,"Norand Corp.	"
04f5,"Fujitsu-ICL Systems, Inc.	"
04f4,"Harting Elektronik, Inc.	"
04f3,"Elan Microelectronics Corp.	"
04f2,"Chicony Electronics Co., Ltd	"
04f1,"Victor Company of Japan, Ltd	"
04f0,"Daewoo Electronics Co., Ltd	"
04ef,"Pacific Electronic International, Inc.	"
04ed,"Annabooks	"
04ec,"Tokyo Electron Device, Ltd	"
04eb,"Northstar Systems, Inc.	"
04ea,"Brooktree Corp.	"
04e9,"PC-Tel, Inc.	"
04e8,"Samsung Electronics Co., Ltd	"
04e7,"Elo TouchSystems	"
04e6,"SCM Microsystems, Inc.	"
04e5,"Promise Technology	"
04e4,"ACC Microelectronics	"
04e3,"Zilog, Inc.	"
04e2,"Exar Corp.	"
04e1,"Iiyama North America, Inc.	"
04df,"Interlink Electronics	"
04de,"MindShare, Inc.	"
04dd,"Sharp Corp.	"
04dc,"Huan Hsin Holdings, Ltd	"
04db,"Hypertec Pty, Ltd	"
04da,"Panasonic (Matsushita)	"
04d9,"Holtek Semiconductor, Inc.	"
04d8,"Microchip Technology, Inc.	"
04d7,"Oki Semiconductor	"
04d6,"Mentor Graphics	"
04d5,"Forte Technologies, Inc.	"
04d4,"LSI Logic, Inc.	"
04d3,"VidUS, Inc.	"
04d2,"Altec Lansing Technologies	"
04d1,"ITT Canon	"
04d0,"Digi International	"
04cf,"Myson Century, Inc.	"
04ce,"ScanLogic Corp.	"
04cd,"Tatung Co. Of America	"
04cc,"ST-Ericsson	"
04cb,"Fuji Photo Film Co., Ltd	"
04ca,"Lite-On Technology Corp.	"
04c8,"Konica Corp.	"
04c7,"Micro Macro Technologies	"
04c6,"Toshiba America Electronic Components	"
04c5,"Fujitsu, Ltd	"
04c4,"Lockheed Martin Energy Research	"
04c3,"Maxi Switch, Inc.	"
04c2,"Methode Electronics Far East PTE, Ltd	"
04c1,"U.S. Robotics (3Com)	"
04bf,"TDK Corp.	"
04be,"Telia Research AB	"
04bd,"Toshiba Electronics Taiwan Corp.	"
04bb,"I-O Data Device, Inc.	"
04ba,"Toucan Systems, Ltd	"
04b9,"Rainbow Technologies, Inc.	"
04b8,"Seiko Epson Corp.	"
04b7,"Compal Electronics, Inc.	"
04b6,"Hint Corp.	"
04b5,"ROHM LSI Systems USA, LLC	"
04b4,"Cypress Semiconductor Corp.	"
04b3,"IBM Corp.	"
04b1,"Pan International	"
04b0,"Nikon Corp.	"
04af,"Winnov L.P.	"
04ad,"Dooin Electronics	"
04ac,"Micro Audiometrics Corp.	"
04ab,"Chromatic Research	"
04aa,"DaeWoo Telecom, Ltd	"
04a9,"Canon, Inc.	"
04a8,"Multivideo Labs, Inc.	"
04a7,"Visioneer	"
04a6,"Nokia Display Products	"
04a5,"Acer Peripherals Inc. (now BenQ Corp.)	"
04a4,"Hitachi, Ltd	"
04a3,"Trident Microsystems, Inc.	"
04a2,"FirePower Systems	"
04a1,"SystemSoft Corp.	"
04a0,"Digital Equipment Corp.	"
049f,"Compaq Computer Corp.	"
049d,"VLSI Technology	"
049c,"Acer Advanced Labs, Inc.	"
049b,"Curtis Computer Products	"
049a,"Gandalf Technologies, Ltd	"
0499,"Yamaha Corp.	"
0498,"Capetronic (Kaohsiung) Corp.	"
0497,"Smile International	"
0496,"Micron Electronics	"
0495,"ESS Technology, Inc.	"
0493,"MAG Technology Co., Ltd	"
0492,"Samsung SemiConductor, Inc.	"
0491,"Capetronic	"
0490,"United Microelectronics Corp.	"
048f,"Eicon Tech.	"
048d,"Integrated Technology Express, Inc.	"
048c,"Alps Electric Ireland, Ltd	"
048a,"S-MOS Systems, Inc.	"
0489,"Foxconn / Hon Hai	"
0488,"Cirque Corp.	"
0487,"Stewart Connector	"
0486,"ASUS Computers, Inc.	"
0485,"Nokia Monitors	"
0484,"Specialix	"
0483,"STMicroelectronics	"
0482,"Kyocera Corp.	"
0481,"Zenith Data Systems	"
0480,"Toshiba America Inc	"
047f,"Plantronics, Inc.	"
047e,"Agere Systems, Inc. (Lucent)	"
047d,"Kensington	"
047c,"Dell Computer Corp.	"
047b,"Silitek Corp.	"
047a,"Semtech Corp.	"
0479,"Advanced Peripheral Laboratories	"
0478,"Connectix Corp.	"
0477,"Seagate Technology, Inc.	"
0476,"AESP	"
0475,"Relisys/Teco Information System	"
0474,"Sanyo Electric Co., Ltd	"
0473,"Sanyo Information Business Co., Ltd	"
0472,"Chicony Electronics Co., Ltd	"
0471,"Philips (or NXP)	"
046f,"Crystal Semiconductor	"
046e,"Behavior Tech. Computer Corp.	"
046d,"Logitech, Inc.	"
046c,"Toshiba Corp., Digital Media Equipment	"
046b,"American Megatrends, Inc.	"
046a,"Cherry GmbH	"
0468,"Wieson Technologies Co., Ltd	"
0467,"AT&T Paradyne	"
0464,"AMP/Tycoelectronics Corp.	"
0463,"MGE UPS Systems	"
0461,"Primax Electronics, Ltd	"
0460,"Ace Cad Enterprise Co., Ltd	"
045e,"Microsoft Corp.	"
045d,"Nortel Networks, Ltd	"
045b,"Hitachi, Ltd	"
045a,"SONICblue, Inc.	"
0459,"Adobe Systems, Inc.	"
0458,"KYE Systems Corp. (Mouse Systems)	"
0457,"Silicon Integrated Systems Corp.	"
0456,"Analog Devices, Inc.	"
0455,"Telematics International, Inc.	"
0454,"Vobis Microcomputer AG	"
0453,"CMD Technology	"
0452,"Mitsubishi Electronics America, Inc.	"
0451,"Texas Instruments, Inc.	"
0450,"DFI, Inc.	"
044f,"ThrustMaster, Inc.	"
044e,"Alps Electric Co., Ltd	"
044d,"Siemens Nixdorf AG	"
044c,"CCL/ITRI	"
044b,"WSI	"
044a,"Shamrock Tech. Co., Ltd	"
0449,"Duta Multi Robotik	"
0447,"Momentum Microsystems	"
0446,"NMB Technologies Corp.	"
0445,"Lucent Technologies, Inc.	"
0443,"Gateway, Inc.	"
0442,"Ericsson, Inc.	"
0441,"Winbond Systems Lab.	"
0440,"Eizo Nanao Corp.	"
043f,"RadiSys Corp.	"
043e,"LG Electronics USA, Inc.	"
043d,"Lexmark International, Inc.	"
0439,"Voice Technologies Group	"
0438,"Advanced Micro Devices, Inc.	"
0437,"Framatome Connectors USA	"
0436,"Taugagreining HF	"
0435,"Hyundai Electronics America	"
0434,"Samsung Info. Systems America, Inc.	"
0433,"Alps Electric, Inc.	"
0432,"Unisys Corp.	"
0431,"Itac Systems, Inc.	"
0430,"Fujitsu Component Limited	"
042f,"Molex, Inc.	"
042e,"Acer, Inc.	"
042d,"Micronics	"
042c,"Innovative Semiconductors, Inc.	"
042b,"Intel Corp.	"
042a,"Ericsson Austrian, AG	"
0429,"Cirrus Logic	"
0428,"Advanced Gravis Computer Tech, Ltd	"
0427,"Motorola Electronics Taiwan, Ltd	"
0426,"Integrated Device Technology, Inc.	"
0425,"Motorola Semiconductors HK, Ltd	"
0424,"Microchip Technology, Inc. (formerly SMSC)	"
0423,"Computer Access Technology Corp.	"
0422,"ADI Systems, Inc.	"
0421,"Nokia Mobile Phones	"
0420,"Chips and Technologies	"
041f,"LCS Telegraphics	"
041e,"Creative Technology, Ltd	"
041d,"S3, Inc.	"
041b,"d'TV	"
041a,"Phoenix Technologies, Ltd	"
0419,"Samsung Info. Systems America, Inc.	"
0418,"AST Research	"
0417,"Symbios Logic	"
0416,"Winbond Electronics Corp.	"
0414,"Giga-Byte Technology Co., Ltd	"
0413,"Leadtek Research, Inc.	"
0412,"Award Software International	"
0411,"BUFFALO INC. (formerly MelCo., Inc.)	"
040f,"Echo Speech Corp.	"
040e,"MCCI	"
040d,"VIA Technologies, Inc.	"
040c,"VTech Computers, Ltd	"
040b,"Weltrend Semiconductor	"
040a,"Kodak Co.	"
0409,"NEC Corp.	"
0408,"Quanta Computer, Inc.	"
0407,"Fujitsu Personal Systems, Inc.	"
0406,"Fujitsu-ICL Computers	"
0405,"Synopsys, Inc.	"
0404,"NCR Corp.	"
0403,"Future Technology Devices International, Ltd	"
0402,"ALi Corp.	"
0401,"National Registry, Inc.	"
0400,"National Semiconductor Corp.	"
03fe,"Farallon Comunications	"
03fd,"Xilinx, Inc.	"
03fc,"Elitegroup Computer Systems	"
03fb,"OPTi, Inc.	"
03f9,"KeyTronic Corp.	"
03f8,"Epson Imaging Technology Center	"
03f5,"Siemens Electromechanical	"
03f4,"Diebold, Inc.	"
03f3,"Adaptec, Inc.	"
03f2,"Oak Technology, Inc.	"
03f1,"Genoa Technology	"
03f0,"HP, Inc	"
03ee,"Mitsumi	"
03ed,"Mitel Corp.	"
03ec,"Iwatsu America, Inc.	"
03eb,"Atmel Corp.	"
03ea,"Data Broadcasting Corp.	"
03e9,"Thesys Microelectronics	"
03e8,"EndPoints, Inc.	"
03e7,"Intel	"
03da,"Bernd Walter Computer Technology	"
03d9,"Shenzhen Sinote Tech-Electron Co., Ltd	"
03c3,"ZWO	"
0386,"LTS	"
0325,"OCZ Technology Inc	"
0324,"OCZ Technology Inc	"
0303,"Mini Automation Controller	"
0300,""
02ad,"HUMAX Co., Ltd.	"
0284,""
0280,""
0231,"Sonuus Limited	"
0218,"Hangzhou Worlde	"
0204,"Chipsbank Microelectronics Co., Ltd	"
0200,"TP-Link	"
019c,""
017c,"MLK	"
015c,""
0154,""
0145,"Unknown	"
0127,"IBP	"
0105,"Trust International B.V.	"
0102,"miniSTREAK	"
0085,"Boeye Technology Co., Ltd.	"
0080,"Unknown	"
0079,"DragonRise Inc.	"
0078,"Microntek	"
0053,"Planex	"
0042,"DMT	"
0040,"Anyware Corporation	"
0024,""
0017,""
0011,"Unknown	"
0010,""
0004,"Nebraska Furniture Mart	"
0003,"Club Mac	"
0002,"Ingram	"
0001,"Fry's Electronics	"
0000,""
