model,object_name,parentName,owner,dataset,field_name,display_name,type,required,recommended,extracted_type,calculation_type,expression,base_search,constraints,prescribed_values,description
Certificates,All_Certificates,BaseEvent,BaseEvent.All_Certificates,All_Certificates,dest_port,dest_port,number,False,False,extracted,,,,(`cim_Certificates_indexes`) tag=certificate,,The port number of the target.
Certificates,All_Certificates,BaseEvent,BaseEvent.All_Certificates,All_Certificates,dest_priority,dest_priority,string,False,False,extracted,,,,(`cim_Certificates_indexes`) tag=certificate,,The priority of the target.
Certificates,All_Certificates,BaseEvent,BaseEvent.All_Certificates,All_Certificates,duration,duration,number,False,False,extracted,,,,(`cim_Certificates_indexes`) tag=certificate,,"The amount of time for the completion of the certificate management event, in seconds."
Certificates,All_Certificates,BaseEvent,BaseEvent.All_Certificates,All_Certificates,response_time,response_time,number,False,False,extracted,,,,(`cim_Certificates_indexes`) tag=certificate,,"The amount of time it took, in seconds, to receive a response in the certificate management event, if applicable."
Certificates,All_Certificates,BaseEvent,BaseEvent.All_Certificates,All_Certificates,src,src,string,False,False,extracted,,,,(`cim_Certificates_indexes`) tag=certificate,,"The source involved in the certificate management event. You can alias this from more specific fields, such as src_host, src_ip, or src_nt_host."
Certificates,All_Certificates,BaseEvent,BaseEvent.All_Certificates,All_Certificates,src_bunit,src_bunit,string,False,False,extracted,,,,(`cim_Certificates_indexes`) tag=certificate,,The business unit of the certificate management source. This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.
Certificates,All_Certificates,BaseEvent,BaseEvent.All_Certificates,All_Certificates,src_category,src_category,string,False,False,extracted,,,,(`cim_Certificates_indexes`) tag=certificate,,"The category of the certificate management source, such as email_server or SOX-compliant. This field is automatically provided by Asset and Identity correlation features of applications like the Splunk Enterprise Security."
Certificates,All_Certificates,BaseEvent,BaseEvent.All_Certificates,All_Certificates,src_port,src_port,number,False,False,extracted,,,,(`cim_Certificates_indexes`) tag=certificate,,The port number of the source.
Certificates,All_Certificates,BaseEvent,BaseEvent.All_Certificates,All_Certificates,src_priority,src_priority,string,False,False,extracted,,,,(`cim_Certificates_indexes`) tag=certificate,,The priority of the certificate management source.
Certificates,All_Certificates,BaseEvent,BaseEvent.All_Certificates,All_Certificates,tag,tag,string,False,False,extracted,,,,(`cim_Certificates_indexes`) tag=certificate,,This automatically generated field is used to access tags from within data models. Add-on builders do not need to populate it.
Certificates,All_Certificates,BaseEvent,BaseEvent.All_Certificates,All_Certificates,transport,transport,string,False,False,extracted,,,,(`cim_Certificates_indexes`) tag=certificate,,The transport protocol of the Network Traffic involved with this certificate.
Certificates,All_Certificates,BaseEvent,BaseEvent.All_Certificates,All_Certificates,cim_entity_zone,cim_entity_zone,string,False,False,extracted,,,,(`cim_Certificates_indexes`) tag=certificate,,This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.
Certificates,SSL,All_Certificates,All_Certificates.SSL,All_Certificates.SSL,ssl_end_time,ssl_end_time,timestamp,False,True,extracted,,,,(tag=ssl OR tag=tls),,The expiry time of the certificate.
Certificates,SSL,All_Certificates,All_Certificates.SSL,All_Certificates.SSL,ssl_engine,ssl_engine,string,False,False,extracted,,,,(tag=ssl OR tag=tls),,The name of the signature engine that created the certificate.
Certificates,SSL,All_Certificates,All_Certificates.SSL,All_Certificates.SSL,ssl_issuer_email,ssl_issuer_email,string,False,False,extracted,,,,(tag=ssl OR tag=tls),,The certificate issuer's email address.
Certificates,SSL,All_Certificates,All_Certificates.SSL,All_Certificates.SSL,ssl_issuer_locality,ssl_issuer_locality,string,False,False,extracted,,,,(tag=ssl OR tag=tls),,The certificate issuer's locality.
Certificates,SSL,All_Certificates,All_Certificates.SSL,All_Certificates.SSL,ssl_issuer_state,ssl_issuer_state,string,False,False,extracted,,,,(tag=ssl OR tag=tls),,The certificate issuer's state of residence.
Certificates,SSL,All_Certificates,All_Certificates.SSL,All_Certificates.SSL,ssl_issuer_organization,ssl_issuer_organization,string,False,False,extracted,,,,(tag=ssl OR tag=tls),,The certificate issuer's organization.
Certificates,SSL,All_Certificates,All_Certificates.SSL,All_Certificates.SSL,ssl_issuer_unit,ssl_issuer_unit,string,False,False,extracted,,,,(tag=ssl OR tag=tls),,The certificate issuer's organizational unit.
Certificates,SSL,All_Certificates,All_Certificates.SSL,All_Certificates.SSL,ssl_issuer_street,ssl_issuer_street,string,False,False,extracted,,,,(tag=ssl OR tag=tls),,The certificate issuer's street address.
Certificates,SSL,All_Certificates,All_Certificates.SSL,All_Certificates.SSL,ssl_name,ssl_name,string,False,False,extracted,,,,(tag=ssl OR tag=tls),,The name of the ssl certificate.
Certificates,SSL,All_Certificates,All_Certificates.SSL,All_Certificates.SSL,ssl_policies,ssl_policies,string,False,False,extracted,,,,(tag=ssl OR tag=tls),,The Object Identification Numbers of the certificate's policies in a comma separated string.
Certificates,SSL,All_Certificates,All_Certificates.SSL,All_Certificates.SSL,ssl_publickey,ssl_publickey,string,False,False,extracted,,,,(tag=ssl OR tag=tls),,The certificate's public key.
Certificates,SSL,All_Certificates,All_Certificates.SSL,All_Certificates.SSL,ssl_publickey_algorithm,ssl_publickey_algorithm,string,False,False,extracted,,,,(tag=ssl OR tag=tls),,The algorithm used to create the public key.
Certificates,SSL,All_Certificates,All_Certificates.SSL,All_Certificates.SSL,ssl_serial,ssl_serial,string,False,True,extracted,,,,(tag=ssl OR tag=tls),,The certificate's serial number.
Certificates,SSL,All_Certificates,All_Certificates.SSL,All_Certificates.SSL,ssl_session_id,ssl_session_id,string,False,False,extracted,,,,(tag=ssl OR tag=tls),,The session identifier for this certificate.
Certificates,SSL,All_Certificates,All_Certificates.SSL,All_Certificates.SSL,ssl_signature_algorithm,ssl_signature_algorithm,string,False,False,extracted,,,,(tag=ssl OR tag=tls),,The algorithm used by the Certificate Authority to sign the certificate.
Certificates,SSL,All_Certificates,All_Certificates.SSL,All_Certificates.SSL,ssl_start_time,ssl_start_time,timestamp,False,True,extracted,,,,(tag=ssl OR tag=tls),,This is the start date and time for this certificate's validity.
Certificates,SSL,All_Certificates,All_Certificates.SSL,All_Certificates.SSL,ssl_subject_email,ssl_subject_email,string,False,False,extracted,,,,(tag=ssl OR tag=tls),,The certificate owner's e-mail address.
Certificates,SSL,All_Certificates,All_Certificates.SSL,All_Certificates.SSL,ssl_subject_locality,ssl_subject_locality,string,False,False,extracted,,,,(tag=ssl OR tag=tls),,The certificate owner's locality.
Certificates,SSL,All_Certificates,All_Certificates.SSL,All_Certificates.SSL,ssl_subject_state,ssl_subject_state,string,False,False,extracted,,,,(tag=ssl OR tag=tls),,The certificate owner's state of residence.
Certificates,SSL,All_Certificates,All_Certificates.SSL,All_Certificates.SSL,ssl_subject_organization,ssl_subject_organization,string,False,False,extracted,,,,(tag=ssl OR tag=tls),,The certificate owner's organization.
Certificates,SSL,All_Certificates,All_Certificates.SSL,All_Certificates.SSL,ssl_subject_unit,ssl_subject_unit,string,False,False,extracted,,,,(tag=ssl OR tag=tls),,The certificate owner's organizational unit.
Certificates,SSL,All_Certificates,All_Certificates.SSL,All_Certificates.SSL,ssl_subject_street,ssl_subject_street,string,False,False,extracted,,,,(tag=ssl OR tag=tls),,The certificate owner's street address.
Certificates,SSL,All_Certificates,All_Certificates.SSL,All_Certificates.SSL,ssl_version,ssl_version,string,False,False,extracted,,,,(tag=ssl OR tag=tls),,The ssl version of this certificate.
Certificates,SSL,All_Certificates,All_Certificates.SSL,All_Certificates.SSL,ssl_hash,ssl_hash,string,False,True,calculated,Eval,"if(isnull(ssl_hash) OR ssl_hash="""",""unknown"",ssl_hash)",,(tag=ssl OR tag=tls),,The hash of the certificate.
Certificates,SSL,All_Certificates,All_Certificates.SSL,All_Certificates.SSL,ssl_issuer,ssl_issuer,string,False,True,calculated,Eval,"if(isnull(ssl_issuer) OR ssl_issuer="""",""unknown"",ssl_issuer)",,(tag=ssl OR tag=tls),,The certificate issuer's RFC2253 Distinguished Name.
