"_time",avgBytes,avgDuration,"bot_type",botnet,commonProtocol,numFlows,"src_ip",sumBytes,types,uniqueDstIp,uniqueDstPort,uniqueProtocols
1313520600,1076,"61.229118",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313520660,1076,"61.256405",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313520720,1076,"61.237591",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313520780,1076,"61.262989",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313520840,1076,"61.260876",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313520900,1076,"61.233341",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313520960,1076,"61.257214",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313521020,1076,"61.272457",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313521080,1076,"61.27335",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313521140,1076,"61.251667",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313521200,1076,"61.220493",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313521260,1076,"61.230949",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313521320,1076,"61.235432",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313521380,"118.33333333333333","3.400714",murlo,1,tcp,18,"147.32.84.165",2130,Botnet,18,2,1
1313521440,62,0,murlo,1,tcp,36,"147.32.84.165",2232,Botnet,36,1,1
1313521500,"94.70967741935483","1.9745105483870966",murlo,1,tcp,31,"147.32.84.165",2936,Botnet,31,2,1
1313521560,"94.70967741935483","1.974651451612903",murlo,1,tcp,31,"147.32.84.165",2936,Botnet,31,2,1
1313521620,"81.88235294117646","1.1998320196078431",murlo,1,tcp,51,"147.32.84.165",4176,Botnet,51,2,1
1313521680,1076,"61.194355",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313521740,1076,"61.21806",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313521800,"703.5","30.5976515",murlo,1,tcp,2,"147.32.84.165",1407,Botnet,2,2,2
1313521860,1076,"61.191105",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313521920,1076,"61.168751",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313521980,1076,"61.163555",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313522040,1076,"61.168648",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313522100,1076,"61.133308",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313522160,1076,"61.156818",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313522220,1076,"61.146744",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313522280,1076,"61.159081",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313522340,1076,"61.239529",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313522400,1076,"61.286392",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313522460,1076,"61.281956",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313522520,1076,"61.281925",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313522580,1076,"61.267097",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313522640,1076,"61.274345",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313522700,1076,"61.252838",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313522760,1076,"61.246738",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313522820,1076,"61.206306",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313522880,1076,"61.150192",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313522940,1076,"61.184437",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313523000,1076,"61.253525",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313523060,1076,"61.204048",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313523120,1076,"61.110405",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313523180,1076,"61.044437",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313523240,1076,"61.037346",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313523300,1076,"61.026882",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313523360,1076,"61.008896",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313523420,1076,"61.037777",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313523480,1076,"61.033417",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313523540,1076,"60.99007",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313523600,"899.3333333333334","23.91027166666667",murlo,1,tcp,3,"147.32.84.165",2698,Botnet,3,3,2
1313523660,1076,"61.025368",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313523720,1076,"61.00502",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313523780,62,0,murlo,1,tcp,33,"147.32.84.165",2046,Botnet,33,1,1
1313523840,"90.97142857142858","1.7430157142857143",murlo,1,tcp,35,"147.32.84.165",3184,Botnet,35,2,1
1313523900,"99.55555555555556","2.2596838148148146",murlo,1,tcp,27,"147.32.84.165",2688,Botnet,27,2,1
1313523960,"86.73170731707317","1.4903523414634148",murlo,1,tcp,41,"147.32.84.165",3556,Botnet,41,2,1
1313524020,"94.70967741935483","1.9712545483870967",murlo,1,tcp,31,"147.32.84.165",2936,Botnet,31,2,1
1313524080,1076,"61.143776",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313524140,1076,"61.112923",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313524200,701,"30.5632015",murlo,1,tcp,2,"147.32.84.165",1402,Botnet,2,2,2
1313524260,1076,"61.135899",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313524320,1076,"61.131069",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313524380,1076,"61.181259",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313524440,1076,"61.164593",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313524500,1076,"61.083714",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313524560,1076,"61.106339",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313524620,1076,"61.110668",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313524680,1076,"61.119099",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313524740,186,"8.941579",murlo,1,tcp,1,"147.32.84.165",186,Botnet,1,1,1
1313524860,"636.5","30.841599000000002",murlo,1,tcp,2,"147.32.84.165",1273,Botnet,2,2,2
1313524920,1076,"61.09259",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313524980,1076,"61.08918",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313525040,1076,"61.058365",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313525100,1076,"61.090572",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313525160,1076,"61.155334",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313525220,1076,"61.151264",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313525280,1076,"61.078835",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313525340,1076,"61.05595",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313525400,1076,"61.079502",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313525460,1076,"61.054626",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313525520,1076,"61.116219",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313525580,1076,"61.162498",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313525640,1076,"61.081116",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313525700,1076,"61.202694",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313525760,1076,"61.184219",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313525820,1076,"61.226849",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313525880,1076,"61.254608",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313525940,1076,"61.178738",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313526000,1076,"61.135967",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313526060,1076,"61.176121",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313526120,"118.33333333333333","3.3971375555555556",murlo,1,tcp,18,"147.32.84.165",2130,Botnet,18,2,1
1313526180,"89.4054054054054","1.6511879999999999",murlo,1,tcp,37,"147.32.84.165",3308,Botnet,37,2,1
1313526240,"96.96551724137932","2.1055512413793105",murlo,1,tcp,29,"147.32.84.165",2812,Botnet,29,2,1
1313526300,"94.70967741935483","1.969928129032258",murlo,1,tcp,31,"147.32.84.165",2936,Botnet,31,2,1
1313526360,62,0,murlo,1,tcp,42,"147.32.84.165",2604,Botnet,42,1,1
1313526420,"154.1818181818182","5.552816181818182",murlo,1,tcp,11,"147.32.84.165",1696,Botnet,11,2,1
1313526480,1076,"61.130657",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313526540,516,"15.309486999999999",murlo,1,udp,4,"147.32.84.165",2064,Botnet,2,2,2
1313526600,1016,"61.241009",murlo,1,tcp,1,"147.32.84.165",1016,Botnet,1,1,1
1313526660,1271,"70.354515",murlo,1,tcp,1,"147.32.84.165",1271,Botnet,1,1,1
1313526720,1076,"61.302155",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313526780,1076,"61.30024",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313526840,1076,"61.3008",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313526900,1271,"64.156792",murlo,1,tcp,1,"147.32.84.165",1271,Botnet,1,1,1
1313526960,1076,"61.312054",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313527020,1271,"64.35675",murlo,1,tcp,1,"147.32.84.165",1271,Botnet,1,1,1
1313527080,1076,"61.300731999999996",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313527140,1076,"61.28611",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313527200,"804.6666666666666","22.308064333333334",murlo,1,tcp,3,"147.32.84.165",2414,Botnet,3,3,2
1313527260,1138,"67.339844",murlo,1,tcp,1,"147.32.84.165",1138,Botnet,1,1,1
1313527320,1076,"61.302097",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313527380,1076,"61.301781",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313527440,1076,"63.755341",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313527500,1076,"61.285515",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313527560,1271,"64.269585",murlo,1,tcp,1,"147.32.84.165",1271,Botnet,1,1,1
1313527620,1211,"64.290497",murlo,1,tcp,1,"147.32.84.165",1211,Botnet,1,1,1
1313527680,1076,"61.286144",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313527740,1076,"61.285591",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313527800,1076,"61.286129",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313527860,1076,"61.31089",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313527920,1076,"61.297405",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313527980,1076,"64.216179",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313528040,1076,"61.286179",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313528100,1076,"61.300491",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313528160,1076,"61.286537",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313528220,1076,"61.284992",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313528280,1136,"64.191383",murlo,1,tcp,1,"147.32.84.165",1136,Botnet,1,1,1
1313528340,1076,"64.026413",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313528400,1076,"61.30246",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313528460,1076,"61.284565",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313528520,"91.82352941176471","1.8029971470588235",murlo,1,tcp,34,"147.32.84.165",3122,Botnet,34,2,1
1313528580,62,0,murlo,1,tcp,34,"147.32.84.165",2108,Botnet,34,1,1
1313528640,"104.55555555555556","2.3809743703703705",murlo,1,tcp,27,"147.32.84.165",2823,Botnet,27,2,1
1313528700,"86.73170731707317","1.495177024390244",murlo,1,tcp,41,"147.32.84.165",3556,Botnet,41,2,1
1313528760,"94.70967741935483","1.9775049677419354",murlo,1,tcp,31,"147.32.84.165",2936,Botnet,31,2,1
1313528820,1076,"61.3008",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313528880,1076,"61.300419",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313528940,1076,"63.625435",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313529000,1076,"61.300858",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313529060,1076,"61.301193",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313529120,1076,"61.301941",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313529180,1076,"63.604889",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313529240,1076,"61.300297",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313529300,1076,"61.285851",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313529360,1076,"61.300835",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313529420,1136,"64.310127",murlo,1,tcp,1,"147.32.84.165",1136,Botnet,1,1,1
1313529480,1076,"61.285885",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313529540,1076,"61.285629",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313529600,1076,"61.293247",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313529660,1136,"64.328575",murlo,1,tcp,1,"147.32.84.165",1136,Botnet,1,1,1
1313529720,1136,"64.292877",murlo,1,tcp,1,"147.32.84.165",1136,Botnet,1,1,1
1313529780,1136,"64.033173",murlo,1,tcp,1,"147.32.84.165",1136,Botnet,1,1,1
1313529840,1076,"61.255939",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313529900,1016,"61.255962",murlo,1,tcp,1,"147.32.84.165",1016,Botnet,1,1,1
1313529960,1076,"61.271595",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313530020,1271,"64.180405",murlo,1,tcp,1,"147.32.84.165",1271,Botnet,1,1,1
1313530080,1076,"61.255077",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313530140,1076,"61.273773",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313530200,1271,"64.119865",murlo,1,tcp,1,"147.32.84.165",1271,Botnet,1,1,1
1313530320,1076,"61.255913",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313530380,1271,"64.269966",murlo,1,tcp,1,"147.32.84.165",1271,Botnet,1,1,1
1313530440,1138,"64.39711",murlo,1,tcp,1,"147.32.84.165",1138,Botnet,1,1,1
1313530500,1271,"64.194511",murlo,1,tcp,1,"147.32.84.165",1271,Botnet,1,1,1
1313530560,1076,"61.265118",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313530620,"2296.3333333333335","188.05112766666664",murlo,1,tcp,3,"147.32.84.165",6889,"Background Botnet",2,2,1
1313530680,1198,"73.656807",murlo,1,tcp,1,"147.32.84.165",1198,Botnet,1,1,1
1313530740,1076,"61.269859",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313530800,"913.3333333333334","23.49584133333333",murlo,1,tcp,3,"147.32.84.165",2740,Botnet,3,3,2
1313530860,"115.36842105263158","3.224833842105263",murlo,1,tcp,19,"147.32.84.165",2192,Botnet,19,2,1
1313530920,"90.16666666666667","1.7015904444444443",murlo,1,tcp,36,"147.32.84.165",3246,Botnet,36,2,1
1313530980,"95.8","2.041903066666667",murlo,1,tcp,30,"147.32.84.165",2874,Botnet,30,2,1
1313531040,"94.70967741935483","1.9765327096774195",murlo,1,tcp,31,"147.32.84.165",2936,Botnet,31,2,1
1313531100,"83.05882352941177","1.385373274509804",murlo,1,tcp,51,"147.32.84.165",4236,Botnet,51,2,1
1313531160,1138,"64.080765",murlo,1,tcp,1,"147.32.84.165",1138,Botnet,1,1,1
1313531280,1076,"61.254604",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313531340,1076,"61.271347",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313531400,1076,"61.259865",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313531460,1076,"61.271442",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313531520,1076,"61.255608",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313531580,1076,"61.272884",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313531640,1076,"61.271927",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313531700,1076,"64.273041",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313531760,1200,"71.054649",murlo,1,tcp,1,"147.32.84.165",1200,Botnet,1,1,1
1313531820,1076,"61.254814",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313531880,1136,"64.129616",murlo,1,tcp,1,"147.32.84.165",1136,Botnet,1,1,1
1313531940,1076,"61.255802",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313532000,1271,"70.143669",murlo,1,tcp,1,"147.32.84.165",1271,Botnet,1,1,1
1313532060,1076,"61.255199",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313532120,1076,"61.271828",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313532180,1138,"64.335518",murlo,1,tcp,1,"147.32.84.165",1138,Botnet,1,1,1
1313532240,1076,"61.254883",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313532300,1136,"70.581329",murlo,1,tcp,1,"147.32.84.165",1136,Botnet,1,1,1
1313532360,1211,"64.141106",murlo,1,tcp,1,"147.32.84.165",1211,Botnet,1,1,1
1313532420,1136,"64.137367",murlo,1,tcp,1,"147.32.84.165",1136,Botnet,1,1,1
1313532480,1076,"61.271053",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313532540,1138,"64.10479",murlo,1,tcp,1,"147.32.84.165",1138,Botnet,1,1,1
1313532600,1271,"64.420998",murlo,1,tcp,1,"147.32.84.165",1271,Botnet,1,1,1
1313532660,1076,"61.272518",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313532720,1198,"67.052528",murlo,1,tcp,1,"147.32.84.165",1198,Botnet,1,1,1
1313532780,1076,"64.153442",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313532840,1076,"61.270229",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313532900,1076,"61.256359",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313533020,1271,"64.224785",murlo,1,tcp,1,"147.32.84.165",1271,Botnet,1,1,1
1313533080,1138,"64.076195",murlo,1,tcp,1,"147.32.84.165",1138,Botnet,1,1,1
1313533140,1211,"64.194794",murlo,1,tcp,1,"147.32.84.165",1211,Botnet,1,1,1
1313533200,1076,"61.256798",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313533260,"91.82352941176471","1.801687794117647",murlo,1,tcp,34,"147.32.84.165",3122,Botnet,34,2,1
1313533320,"90.97142857142858","1.7501736285714284",murlo,1,tcp,35,"147.32.84.165",3184,Botnet,35,2,1
1313533380,"99.55555555555556","2.268764222222222",murlo,1,tcp,27,"147.32.84.165",2688,Botnet,27,2,1
1313533440,"91.48780487804878","1.7124291463414631",murlo,1,tcp,41,"147.32.84.165",3751,Botnet,41,2,1
1313533500,"96.64516129032258","2.0725410322580644",murlo,1,tcp,31,"147.32.84.165",2996,Botnet,31,2,1
1313533560,1076,"63.713871",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313533620,1076,"61.256401",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313533680,516,"15.314117000000001",murlo,1,udp,4,"147.32.84.165",2064,Botnet,2,2,2
1313533740,1076,"61.254368",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313533800,1211,"64.234833",murlo,1,tcp,1,"147.32.84.165",1211,Botnet,1,1,1
1313533920,1271,"64.295456",murlo,1,tcp,1,"147.32.84.165",1271,Botnet,1,1,1
1313533980,1076,"61.256653",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313534040,1076,"61.254803",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313534100,1138,"67.099365",murlo,1,tcp,1,"147.32.84.165",1138,Botnet,1,1,1
1313534160,1076,"61.255775",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313534220,1076,"61.256573",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313534280,1076,"61.270184",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313534340,1076,"61.27063",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313534400,1076,"61.271648",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313534460,1076,"61.292297",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313534520,1076,"61.269562",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313534580,1076,"61.270832",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313534640,1076,"61.271313",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313534700,1136,"64.25927",murlo,1,tcp,1,"147.32.84.165",1136,Botnet,1,1,1
1313534760,1076,"61.25489",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313534820,1076,"61.271149",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313534880,1076,"61.270702",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313534940,1136,"64.130119",murlo,1,tcp,1,"147.32.84.165",1136,Botnet,1,1,1
1313535000,1136,"64.204895",murlo,1,tcp,1,"147.32.84.165",1136,Botnet,1,1,1
1313535060,1076,"61.280807",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313535120,1076,"61.270161",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313535180,1076,"61.25647",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313535240,"940.6666666666666","23.931218",murlo,1,tcp,3,"147.32.84.165",2822,Botnet,3,3,2
1313535300,1076,"61.270779",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313535360,1076,"61.270763",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313535420,1211,"64.245743",murlo,1,tcp,1,"147.32.84.165",1211,Botnet,1,1,1
1313535480,1076,"63.63414",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313535540,1136,"64.260002",murlo,1,tcp,1,"147.32.84.165",1136,Botnet,1,1,1
1313535600,"159.8181818181818","5.823186000000001",murlo,1,tcp,11,"147.32.84.165",1758,Botnet,11,2,1
1313535660,"90.26315789473684","1.690330710526316",murlo,1,tcp,38,"147.32.84.165",3430,Botnet,38,2,1
1313535720,62,0,murlo,1,tcp,30,"147.32.84.165",1860,Botnet,30,1,1
1313535780,"94.70967741935483","1.976009870967742",murlo,1,tcp,31,"147.32.84.165",2936,Botnet,31,2,1
1313535840,"84.04347826086956","1.3316616304347826",murlo,1,tcp,46,"147.32.84.165",3866,Botnet,46,2,1
1313535900,"154.1818181818182","5.568781727272728",murlo,1,tcp,11,"147.32.84.165",1696,Botnet,11,2,1
1313535960,1076,"61.255871",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313536020,1076,"61.282509",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313536080,1076,"61.270695",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313536140,1211,"70.308807",murlo,1,tcp,1,"147.32.84.165",1211,Botnet,1,1,1
1313536200,1076,"61.257111",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313536260,1136,"66.515472",murlo,1,tcp,1,"147.32.84.165",1136,Botnet,1,1,1
1313536320,1271,"64.315117",murlo,1,tcp,1,"147.32.84.165",1271,Botnet,1,1,1
1313536380,1138,"64.506668",murlo,1,tcp,1,"147.32.84.165",1138,Botnet,1,1,1
1313536440,1271,"64.206146",murlo,1,tcp,1,"147.32.84.165",1271,Botnet,1,1,1
1313536500,1076,"61.254978",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313536560,1076,"61.271416",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313536620,1076,"61.266319",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313536680,1138,"64.188255",murlo,1,tcp,1,"147.32.84.165",1138,Botnet,1,1,1
1313536740,1076,"61.254368",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313536800,1076,"61.256313",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313536860,1016,"61.273323",murlo,1,tcp,1,"147.32.84.165",1016,Botnet,1,1,1
1313536920,1076,"61.271336",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313536980,1260,"74.206772",murlo,1,tcp,1,"147.32.84.165",1260,Botnet,1,1,1
1313537100,1076,"61.255692",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313537160,1076,"61.271263",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313537220,1076,"61.256203",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313537280,1076,"61.270023",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313537340,1200,"70.509628",murlo,1,tcp,1,"147.32.84.165",1200,Botnet,1,1,1
1313537400,1076,"61.256432",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313537460,1076,"61.257164",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313537520,1076,"61.269592",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
1313537580,1076,"61.25663",murlo,1,tcp,1,"147.32.84.165",1076,Botnet,1,1,1
