state,city,lat,lon
DE,Middletown,39.445173,-75.716753
DE,Milford,38.909787,-75.422301
DE,Millsboro,38.586608,-75.300853
DE,Millville,38.535122,-75.129022
DE,Milton,38.775148,-75.309904
DE,Newark,39.677574,-75.757309
DE,New Castle,39.669813,-75.566273
DE,Newport,39.714396,-75.604268
DE,North Star,39.752503,-75.734864
DE,Ocean View,38.525971,-75.109804
DE,Odessa,39.455375,-75.660576
DE,Pike Creek,39.748513,-75.695353
DE,Pike Creek Valley,39.729645,-75.701160
DE,Rehoboth Beach,38.717446,-75.080611
DE,Rising Sun-Lebanon,39.099911,-75.506350
DE,Riverview,39.030435,-75.518650
DE,Rodney Village,39.128361,-75.539466
DE,St. Georges,39.562487,-75.657802
DE,Seaford,38.657243,-75.613315
DE,Selbyville,38.460829,-75.205674
DE,Slaughter Beach,38.918307,-75.313303
DE,Smyrna,39.291934,-75.606717
DE,South Bethany,38.516897,-75.058338
DE,Townsend,39.404803,-75.699096
DE,Viola,39.042995,-75.571595
DE,Wilmington,39.735651,-75.532104
DE,Wilmington Manor,39.685821,-75.585225
DE,Woodside,39.071140,-75.566684
DE,Woodside East,39.067544,-75.537625
DE,Wyoming,39.111784,-75.564589
DC,Washington,38.904103,-77.017229
FL,Acacia Villas,26.645791,-80.110470
FL,Alachua,29.765481,-82.474955
FL,Alafaya,28.517991,-81.178557
FL,Alford,30.695670,-85.394629
FL,Allentown,30.770489,-87.084428
FL,Altamonte Springs,28.661022,-81.394681
FL,Altha,30.573350,-85.126082
FL,Altoona,28.968733,-81.648092
FL,Alturas,27.831412,-81.684770
FL,Alva,26.721492,-81.624284
FL,Andrews,29.548175,-82.887997
FL,Anna Maria,27.529833,-82.733719
FL,Apalachicola,29.727426,-84.994047
FL,Apollo Beach,27.763020,-82.403313
FL,Apopka,28.701705,-81.532617
FL,Arcadia,27.221195,-81.858545
FL,Archer,29.540398,-82.511744
FL,Aripeka,28.429337,-82.668286
FL,Asbury Lake,30.049014,-81.787591
FL,Astatula,28.707320,-81.734190
FL,Astor,29.163834,-81.534621
FL,Atlantic Beach,30.338598,-81.396610
FL,Atlantis,26.597248,-80.104100
FL,Auburndale,28.100451,-81.791484
FL,Aucilla,30.477028,-83.760399
FL,Avalon,30.536216,-87.104631
FL,Aventura,25.960142,-80.133098
FL,Avon Park,27.592732,-81.508281
FL,Azalea Park,28.554310,-81.299455
FL,Babson Park,27.834220,-81.528094
FL,Bagdad,30.584172,-87.044892
FL,Baldwin,30.307776,-81.973665
FL,Bal Harbour,25.893342,-80.123188
FL,Balm,27.753039,-82.289456
FL,Bardmoor,27.856083,-82.753240
FL,Bartow,27.886119,-81.821704
FL,Bascom,30.928019,-85.118023
FL,Bay Harbor Islands,25.888383,-80.133601
FL,Bay Hill,28.454968,-81.516895
FL,Bay Lake,28.389224,-81.578369
FL,Bayonet Point,28.324706,-82.683960
FL,Bay Pines,27.816704,-82.777523
FL,Bayport,28.543064,-82.644015
FL,Bayshore Gardens,27.433020,-82.578072
FL,Beacon Square,28.211213,-82.750685
FL,Bear Creek,27.758103,-82.728773
FL,Bee Ridge,27.284300,-82.473077
FL,Bell,29.756871,-82.861803
FL,Bellair-Meadowbrook Terrace,30.179292,-81.734379
FL,Belleair,27.935974,-82.812777
FL,Belleair Beach,27.931244,-82.836575
FL,Belleair Bluffs,27.919619,-82.819750
FL,Belleair Shore,27.917006,-82.845421
FL,Belle Glade,26.691772,-80.667086
FL,Belle Isle,28.465254,-81.349361
FL,Belleview,29.061423,-82.056475
FL,Bellview,30.464787,-87.309250
FL,Berrydale,30.890253,-87.036732
FL,Beverly Beach,29.517161,-81.147728
FL,Beverly Hills,28.917544,-82.454126
FL,Big Coppitt Key,24.580225,-81.652178
FL,Big Pine Key,24.685137,-81.362518
FL,Biscayne Park,25.881696,-80.181101
FL,Bithlo,28.569232,-81.109185
FL,Black Diamond,28.906712,-82.494616
FL,Black Hammock,28.709581,-81.182879
FL,Bloomingdale,27.876716,-82.261418
FL,Blountstown,30.442850,-85.045401
FL,Boca Raton,26.372690,-80.103711
FL,Bokeelia,26.681353,-82.141633
FL,Bonifay,30.781241,-85.688986
FL,Bonita Springs,26.355010,-81.784234
FL,Boulevard Gardens,26.125169,-80.182205
FL,Bowling Green,27.637752,-81.824773
FL,Boynton Beach,26.528327,-80.080734
FL,Bradenton,27.490921,-82.574862
FL,Bradenton Beach,27.461791,-82.696490
FL,Bradley Junction,27.794569,-81.978223
FL,Brandon,27.935985,-82.299255
FL,Branford,29.962161,-82.925571
FL,Brent,30.471891,-87.250693
FL,Briny Breezes,26.508902,-80.052246
FL,Bristol,30.425515,-84.977316
FL,Broadview Park,26.098750,-80.208470
FL,Bronson,29.449109,-82.638474
FL,Brooker,29.887710,-82.332890
FL,Brookridge,28.548069,-82.489958
FL,Brooksville,28.516578,-82.404665
FL,Brownsdale,30.894151,-87.215020
FL,Brownsville,25.821610,-80.241758
FL,Buckhead Ridge,27.132544,-80.885148
FL,Buckingham,26.645424,-81.747357
FL,Buenaventura Lakes,28.333421,-81.352159
FL,Bunnell,29.418734,-81.319478
FL,Burnt Store Marina,26.767090,-82.051415
FL,Bushnell,28.686231,-82.113234
FL,Butler Beach,29.800466,-81.268841
FL,Cabana Colony,26.855471,-80.086611
FL,Callahan,30.561831,-81.832011
FL,Callaway,30.127106,-85.550927
FL,Campbell,28.259287,-81.450841
FL,Campbellton,30.950711,-85.401789
FL,Canal Point,26.862637,-80.622202
FL,Cape Canaveral,28.393226,-80.604791
FL,Cape Coral,26.643192,-81.997364
FL,Captiva,26.497641,-82.187205
FL,Carrabelle,29.854391,-84.667920
FL,Carrollwood,28.058222,-82.515768
FL,Caryville,30.775167,-85.811916
FL,Casselberry,28.661183,-81.321926
FL,Cedar Grove,30.181030,-85.626728
FL,Cedar Key,29.150265,-83.037362
FL,Celebration,28.310344,-81.551060
FL,Center Hill,28.622022,-82.017174
FL,Century,30.977307,-87.264724
FL,Charleston Park,26.705642,-81.580604
FL,Charlotte Harbor,26.961501,-82.059331
FL,Charlotte Park,26.904381,-82.048963
FL,Chattahoochee,30.698344,-84.830610
FL,Cheval,28.148049,-82.517294
FL,Chiefland,29.489520,-82.866486
FL,Chipley,30.775590,-85.540410
FL,Chokoloskee,25.814228,-81.360109
FL,Christmas,28.555569,-80.990194
FL,Chuluota,28.631351,-81.107954
FL,Chumuckla,30.788026,-87.226177
FL,Cinco Bayou,30.422213,-86.609554
FL,Citrus Hills,28.886829,-82.430749
FL,Citrus Park,28.070996,-82.562173
FL,Citrus Springs,28.993166,-82.459486
FL,Clarcona,28.618053,-81.505260
FL,Clearwater,27.978945,-82.766567
FL,Clermont,28.558303,-81.764778
FL,Cleveland,26.951679,-81.989969
FL,Clewiston,26.752811,-80.939194
FL,Cloud Lake,26.674373,-80.073298
FL,Cobbtown,30.879675,-87.128857
FL,Cocoa,28.377544,-80.764688
FL,Cocoa Beach,28.341093,-80.628605
FL,Cocoa West,28.359494,-80.771182
FL,Coconut Creek,26.279072,-80.184595
FL,Coleman,28.801089,-82.069774
FL,Combee Settlement,28.060079,-81.904240
FL,Connerton,28.307465,-82.464584
FL,Conway,28.496937,-81.333042
FL,Cooper City,26.048060,-80.284961
FL,Coral Gables,25.683061,-80.261659
FL,Coral Springs,26.270722,-80.259301
FL,Coral Terrace,25.746187,-80.304463
FL,Cortez,27.467716,-82.668495
FL,Cottondale,30.798591,-85.374647
FL,Country Club,25.939522,-80.309225
FL,Country Walk,25.633794,-80.434802
FL,Crawfordville,30.199552,-84.363398
FL,Crescent Beach,29.730332,-81.241709
FL,Crescent City,29.434538,-81.513284
FL,Crestview,30.748047,-86.579267
FL,Crooked Lake Park,27.828682,-81.589937
FL,Cross City,29.638811,-83.124811
FL,Crystal Lake,28.035979,-81.899636
FL,Crystal River,28.903560,-82.611843
FL,Crystal Springs,28.183020,-82.153893
FL,Cudjoe Key,24.678201,-81.489373
FL,Cutler Bay,25.577158,-80.336867
FL,Cypress Gardens,27.997820,-81.684870
FL,Cypress Lake,26.539284,-81.899392
FL,Cypress Quarters,27.247885,-80.811376
FL,Dade City,28.355933,-82.193437
FL,Dade City North,28.384084,-82.194265
FL,Dania Beach,26.057213,-80.164585
FL,Davenport,28.161193,-81.610839
FL,Davie,26.079142,-80.285028
FL,Day,30.198419,-83.287310
FL,Daytona Beach,29.190957,-81.097158
FL,Daytona Beach Shores,29.171252,-80.980749
FL,DeBary,28.881398,-81.324270
FL,Deerfield Beach,26.311716,-80.125378
FL,DeFuniak Springs,30.712522,-86.119692
FL,DeLand,29.022505,-81.286488
FL,DeLand Southwest,29.007579,-81.311248
FL,De Leon Springs,29.117204,-81.351684
FL,Delray Beach,26.455903,-80.090420
FL,Deltona,28.905121,-81.210978
FL,Desoto Lakes,27.372120,-82.500707
FL,Destin,30.393240,-86.470940
FL,Dickerson City,30.477598,-87.069040
FL,Dixonville,30.984173,-87.052629
FL,Doctor Phillips,28.444803,-81.480210
FL,Doral,25.815177,-80.357989
FL,Dover,27.986821,-82.231146
FL,Duck Key,24.772765,-80.909520
FL,Dundee,28.011793,-81.601824
FL,Dunedin,28.025744,-82.815358
FL,Dunnellon,29.055492,-82.439918
FL,Eagle Lake,27.975707,-81.756877
FL,East Bronson,29.459296,-82.590539
FL,East Lake,28.123333,-82.689661
FL,East Lake-Orient Park,28.004443,-82.364705
FL,East Milton,30.617223,-86.964336
FL,East Palatka,29.649647,-81.596926
FL,Eastpoint,29.762543,-84.868488
FL,East Williston,29.388349,-82.416484
FL,Eatonville,28.614962,-81.392377
FL,Ebro,30.437284,-85.882013
FL,Edgewater,28.954411,-80.940827
FL,Edgewood,28.481510,-81.370131
FL,Eglin AFB,30.460530,-86.550540
FL,Egypt Lake-Leto,28.017322,-82.506141
FL,Elfers,28.214845,-82.721638
FL,Ellenton,27.526709,-82.526589
FL,El Portal,25.855316,-80.196161
FL,Englewood,26.960709,-82.354066
FL,Ensley,30.525954,-87.272268
FL,Estero,26.426835,-81.797049
FL,Esto,30.981662,-85.642959
FL,Eustis,28.856414,-81.678350
FL,Everglades,25.857885,-81.385595
FL,Fairview Shores,28.601603,-81.395701
FL,Fanning Springs,29.588150,-82.925070
FL,Feather Sound,27.910015,-82.688802
FL,Fellsmere,27.721191,-80.609944
FL,Fernandina Beach,30.658744,-81.449155
FL,Ferndale,28.617578,-81.697727
FL,Fern Park,28.648192,-81.345571
FL,Ferry Pass,30.523846,-87.193831
FL,Fidelis,30.930497,-87.030735
FL,Fisher Island,25.761725,-80.142283
FL,Fish Hawk,27.847924,-82.217800
FL,Five Points,30.224052,-82.644059
FL,Flagler Beach,29.473849,-81.131022
FL,Flagler Estates,29.648445,-81.457729
FL,Fleming Island,30.099116,-81.712394
FL,Floral City,28.706680,-82.306726
FL,Florida City,25.444015,-80.467838
FL,Florida Ridge,27.583462,-80.383467
FL,Floridatown,30.582419,-87.160944
FL,Forest City,28.661479,-81.444877
FL,Fort Denaud,26.722744,-81.553945
FL,Fort Green,27.625455,-81.939711
FL,Fort Green Springs,27.587623,-81.940198
FL,Fort Lauderdale,26.141227,-80.146731
FL,Fort Meade,27.765879,-81.805464
FL,Fort Myers,26.619618,-81.831823
FL,Fort Myers Beach,26.432536,-81.916746
FL,Fort Myers Shores,26.713889,-81.743795
FL,Fort Pierce,27.426061,-80.340581
FL,Fort Pierce North,27.474942,-80.359340
FL,Fort Pierce South,27.409751,-80.354149
FL,Fort Walton Beach,30.424253,-86.619403
FL,Fort White,29.922408,-82.713555
FL,Fountainebleau,25.771645,-80.345410
FL,Four Corners,28.332648,-81.647709
FL,Franklin Park,26.134098,-80.176244
FL,Freeport,30.515407,-86.136241
FL,Frostproof,27.750033,-81.524362
FL,Fruit Cove,30.096829,-81.621051
FL,Fruitland Park,28.858659,-81.920772
FL,Fruitville,27.332867,-82.459479
FL,Fuller Heights,27.923312,-81.996569
FL,Fussels Corner,28.057629,-81.860679
FL,Gainesville,29.678832,-82.346103
FL,Garcon Point,30.476311,-87.085947
FL,Garden Grove,28.471735,-82.434493
FL,Gardner,27.353716,-81.789450
FL,Gateway,26.581359,-81.745051
FL,Geneva,28.735978,-81.099732
FL,Gibsonton,27.828452,-82.379097
FL,Gifford,27.673453,-80.410021
FL,Gladeview,25.839911,-80.238854
FL,Glencoe,29.006536,-80.973888
FL,Glen Ridge,26.671683,-80.075623
FL,Glen St. Mary,30.275095,-82.160209
FL,Glenvar Heights,25.709369,-80.315857
FL,Golden Beach,25.963274,-80.122149
FL,Golden Gate,26.183598,-81.703694
FL,Golden Glades,25.913038,-80.200668
FL,Goldenrod,28.611918,-81.291229
FL,Golf,26.502859,-80.105758
FL,Gonzalez,30.582650,-87.288006
FL,Goodland,25.924606,-81.646053
FL,Gotha,28.530847,-81.517059
FL,Goulding,30.439911,-87.229479
FL,Goulds,25.561334,-80.388031
FL,Graceville,30.960272,-85.512828
FL,Grand Ridge,30.704111,-85.022717
FL,Grant-Valkaria,27.934301,-80.565885
FL,Greenacres,26.627577,-80.137208
FL,Greenbriar,28.011284,-82.752725
FL,Green Cove Springs,29.990372,-81.681033
FL,Greensboro,30.572900,-84.741097
FL,Greenville,30.466830,-83.635252
FL,Greenwood,30.872910,-85.161054
FL,Grenelefe,28.049109,-81.547466
FL,Gretna,30.579465,-84.710955
FL,Grove City,26.906715,-82.326071
FL,Groveland,28.671991,-81.811527
FL,Gulf Breeze,30.365930,-87.180139
FL,Gulf Gate Estates,27.257768,-82.506111
FL,Gulfport,27.746437,-82.709943
FL,Gulf Stream,26.486024,-80.057421
FL,Gun Club Estates,26.675333,-80.108062
FL,Haines City,28.109845,-81.615699
FL,Hallandale Beach,25.983955,-80.140766
FL,Hampton,29.864230,-82.138019
FL,Harbor Bluffs,27.907816,-82.826538
FL,Harbour Heights,26.992072,-82.006460
FL,Harlem,26.732435,-80.951847
FL,Harlem Heights,26.515132,-81.928186
FL,Harold,30.673821,-86.847377
FL,Hastings,29.719248,-81.502749
FL,Havana,30.630326,-84.413796
FL,Haverhill,26.690963,-80.121794
FL,Hawthorne,29.593128,-82.091085
FL,Heathrow,28.778682,-81.371052
FL,Heritage Pines,28.428758,-82.623382
FL,Hernando,28.954529,-82.393459
FL,Hernando Beach,28.468093,-82.667265
FL,Hialeah,25.869941,-80.302865
FL,Hialeah Gardens,25.888071,-80.360057
FL,Highland Beach,26.411835,-80.064519
FL,Highland City,27.962717,-81.878117
FL,Highland Park,27.862111,-81.566374
FL,High Point,28.547252,-82.520941
FL,High Springs,29.799487,-82.589393
FL,Hillcrest Heights,27.824922,-81.536193
FL,Hilliard,30.686897,-81.921169
FL,Hill 'n Dale,28.513764,-82.290861
FL,Hill'n Dale,28.513764,-82.290861
FL,Hill n Dale,28.513764,-82.290861
FL,Hilln Dale,28.513764,-82.290861
FL,Hillsboro Beach,26.282161,-80.079199
FL,Hillsboro Pines,26.326209,-80.199007
FL,Hobe Sound,27.073213,-80.141234
FL,Holden Heights,28.497972,-81.386027
FL,Holiday,28.186513,-82.743101
FL,Holley,30.452933,-86.904398
FL,Holly Hill,29.245606,-81.047045
FL,Hollywood,26.030967,-80.164609
FL,Holmes Beach,27.510568,-82.715538
FL,Homeland,27.818240,-81.826968
FL,Homestead,25.466694,-80.444342
FL,Homestead Base,25.493280,-80.390220
FL,Homosassa,28.784867,-82.607604
FL,Homosassa Springs,28.809299,-82.540796
FL,Horizon West,28.434465,-81.621694
FL,Horseshoe Beach,29.438866,-83.287443
FL,Hosford,30.403387,-84.808087
FL,Howey-in-the-Hills,28.704405,-81.784050
FL,Hudson,28.358673,-82.689814
FL,Hunters Creek,28.359757,-81.437045
FL,Hutchinson Island South,27.318159,-80.225555
FL,Hypoluxo,26.566482,-80.051639
FL,Immokalee,26.424012,-81.421556
FL,Indialantic,28.086220,-80.568302
FL,Indian Creek,25.877871,-80.137303
FL,Indian Harbour Beach,28.156058,-80.599256
FL,Indian River Estates,27.355216,-80.298032
FL,Indian River Shores,27.710084,-80.382032
FL,Indian Rocks Beach,27.897003,-82.843571
FL,Indian Shores,27.850689,-82.844785
FL,Indiantown,27.051769,-80.471608
FL,Inglis,29.032994,-82.659079
FL,Interlachen,29.622267,-81.894733
FL,Inverness,28.840468,-82.343655
FL,Inverness Highlands North,28.864505,-82.376959
FL,Inverness Highlands South,28.800689,-82.337182
FL,Inwood,28.038474,-81.767361
FL,Iona,26.517391,-81.959192
FL,Islamorada, Village of Islands,24.983542,-80.543961
FL,Island Walk,26.251012,-81.710977
FL,Istachatta,28.661859,-82.274532
FL,Ives Estates,25.963406,-80.182871
FL,Jacksonville,30.336864,-81.661603
FL,Jacksonville Beach,30.272466,-81.385604
FL,Jacob City,30.885533,-85.413567
FL,Jan Phyl Village,28.015945,-81.793473
FL,Jasmine Estates,28.296095,-82.689171
FL,Jasper,30.530968,-82.958434
FL,Jay,30.950306,-87.152207
FL,Jennings,30.598110,-83.107638
FL,Jensen Beach,27.243980,-80.241136
FL,June Park,28.071746,-80.686841
FL,Juno Beach,26.875314,-80.059666
FL,Juno Ridge,26.849069,-80.061939
FL,Jupiter,26.921421,-80.110155
FL,Jupiter Farms,26.922525,-80.218037
FL,Jupiter Inlet Colony,26.947962,-80.075174
FL,Jupiter Island,27.025709,-80.101382
FL,Kathleen,28.119175,-82.040006
FL,Kendale Lakes,25.706946,-80.411595
FL,Kendall,25.669538,-80.354741
FL,Kendall West,25.706816,-80.440697
FL,Kenneth City,27.816064,-82.714643
FL,Kensington Park,27.359122,-82.492736
FL,Kenwood Estates,26.627696,-80.114711
FL,Key Biscayne,25.690680,-80.165587
FL,Key Colony Beach,24.723406,-81.021647
FL,Key Largo,25.122584,-80.411571
FL,Keystone,28.127642,-82.608095
FL,Keystone Heights,29.782940,-82.035615
FL,Key Vista,28.194078,-82.769807
FL,Key West,24.565046,-81.775547
FL,Kissimmee,28.302780,-81.417831
FL,LaBelle,26.720952,-81.452477
FL,Lacoochee,28.466059,-82.170417
FL,La Crosse,29.844797,-82.382577
FL,Lady Lake,28.924414,-81.929826
FL,Laguna Beach,30.254727,-85.951148
FL,Lake Alfred,28.098804,-81.724834
FL,Lake Belvedere Estates,26.686378,-80.143321
FL,Lake Buena Vista,28.378373,-81.526694
FL,Lake Butler,28.482822,-81.538693
FL,Lake Butler,30.017687,-82.343360
FL,Lake City,30.188762,-82.647103
FL,Lake Clarke Shores,26.645628,-80.075276
FL,Lake Hamilton,28.049203,-81.626850
FL,Lake Harbor,26.688444,-80.807895
FL,Lake Hart,28.388062,-81.240345
FL,Lake Helen,28.983864,-81.231087
FL,Lake Kathryn,28.998070,-81.488413
FL,Lakeland,28.055494,-81.954916
FL,Lakeland Highlands,27.957379,-81.951054
FL,Lake Lindsey,28.632263,-82.361693
FL,Lake Lorraine,30.440566,-86.565364
FL,Lake Mack-Forest Hills,29.000833,-81.423374
FL,Lake Magdalene,28.081724,-82.484183
FL,Lake Mary,28.759250,-81.334485
FL,Lake Mary Jane,28.369033,-81.160052
FL,Lake Mystic,30.391569,-84.991319
FL,Lake Panasoffkee,28.783493,-82.135284
FL,Lake Park,26.800141,-80.069494
FL,Lake Placid,27.295250,-81.372630
FL,Lake Sarasota,27.288712,-82.439193
FL,Lakeside,30.136548,-81.769246
FL,Lake Wales,27.920708,-81.599499
FL,Lakewood Park,27.539014,-80.387160
FL,Lake Worth,26.619720,-80.058718
FL,Lamont,30.379675,-83.813376
FL,Land O' Lakes,28.208307,-82.445842
FL,Land O'Lakes,28.208307,-82.445842
FL,Land O Lakes,28.208307,-82.445842
FL,Land OLakes,28.208307,-82.445842
FL,Lantana,26.583360,-80.055380
FL,Largo,27.906392,-82.771467
FL,Lauderdale-by-the-Sea,26.199324,-80.094697
FL,Lauderdale Lakes,26.166932,-80.200826
FL,Lauderhill,26.161671,-80.224961
FL,Laurel,27.143416,-82.461134
FL,Laurel Hill,30.960581,-86.457819
FL,Lawtey,30.047451,-82.072123
FL,Layton,24.825131,-80.811624
FL,Lazy Lake,26.156332,-80.145209
FL,Lealman,27.819699,-82.684610
FL,Lecanto,28.822743,-82.500737
FL,Lee,30.411120,-83.300409
FL,Leesburg,28.822828,-81.885830
FL,Lehigh Acres,26.612695,-81.638845
FL,Leisure City,25.493935,-80.436093
FL,Lely,26.105645,-81.730976
FL,Lely Resort,26.099364,-81.708747
FL,Lemon Grove,27.593128,-81.650293
FL,Lighthouse Point,26.277756,-80.088619
FL,Limestone,27.367249,-81.904786
FL,Limestone Creek,26.942732,-80.140703
FL,Lisbon,28.882515,-81.774316
FL,Live Oak,30.295625,-82.984108
FL,Lloyd,30.483413,-84.026123
FL,Lochmoor Waterway Estates,26.643824,-81.909610
FL,Lockhart,28.627106,-81.433783
FL,Longboat Key,27.395596,-82.643480
FL,Longwood,28.701396,-81.348389
FL,Loughman,28.239217,-81.567036
FL,Lower Grand Lagoon,30.143134,-85.752221
FL,Loxahatchee Groves,26.720882,-80.277195
FL,Lutz,28.140689,-82.449720
FL,Lynn Haven,30.236675,-85.639139
FL,Macclenny,30.281737,-82.124635
FL,McGregor,26.561555,-81.912922
FL,McIntosh,29.449355,-82.220739
FL,Madeira Beach,27.795560,-82.791566
FL,Madison,30.468167,-83.416433
FL,Maitland,28.625049,-81.379474
FL,Malabar,27.987057,-80.582450
FL,Malone,30.958567,-85.162089
FL,Manalapan,26.566640,-80.040186
FL,Manasota Key,26.924266,-82.352860
FL,Manatee Road,29.514456,-82.918201
FL,Mango,27.990085,-82.308331
FL,Mangonia Park,26.758612,-80.076093
FL,Marathon,24.732344,-81.025113
FL,Marco Island,25.932497,-81.700962
FL,Margate,26.248037,-80.211169
FL,Marianna,30.789494,-85.231083
FL,Marineland,29.664693,-81.213791
FL,Mary Esther,30.411654,-86.659006
FL,Masaryktown,28.441840,-82.460736
FL,Mascotte,28.617595,-81.919579
FL,Matlacha,26.631363,-82.076412
FL,Matlacha Isles-Matlacha Shores,26.629311,-82.058719
FL,Mayo,30.050954,-83.176631
FL,Meadow Oaks,28.349068,-82.597412
FL,Meadow Woods,28.374027,-81.337773
FL,Medley,25.864117,-80.349150
FL,Medulla,27.958507,-81.981212
FL,Melbourne,28.115494,-80.652277
FL,Melbourne Beach,28.066869,-80.559603
FL,Melbourne Village,28.087928,-80.665057
FL,Memphis,27.545213,-82.555021
FL,Merritt Island,28.309239,-80.675956
FL,Mexico Beach,29.945556,-85.410834
FL,Miami,25.775163,-80.208615
FL,Miami Beach,25.810596,-80.148852
FL,Miami Gardens,25.948892,-80.243585
FL,Miami Lakes,25.912739,-80.320422
FL,Miami Shores,25.867011,-80.178341
FL,Miami Springs,25.819722,-80.289987
FL,Micanopy,29.506351,-82.280499
FL,Micco,27.857463,-80.510765
FL,Middleburg,30.050231,-81.901094
FL,Midway,30.502669,-84.460564
FL,Midway,30.405055,-87.009612
FL,Midway,28.792402,-81.231269
FL,Milton,30.629636,-87.051407
FL,Mims,28.691319,-80.843999
FL,Minneola,28.601799,-81.731273
FL,Miramar,25.976953,-80.335829
FL,Miramar Beach,30.384938,-86.345477
FL,Molino,30.702751,-87.320706
FL,Monticello,30.542204,-83.872239
FL,Montura,26.642855,-81.093785
FL,Montverde,28.594064,-81.681102
FL,Moon Lake,28.297893,-82.605576
FL,Moore Haven,26.834042,-81.097723
FL,Morriston,29.281127,-82.440031
FL,Mount Carmel,30.991549,-87.124366
FL,Mount Dora,28.813349,-81.633411
FL,Mount Plymouth,28.803875,-81.534490
FL,Mulat,30.559771,-87.130062
FL,Mulberry,27.899615,-82.012145
FL,Munson,30.829059,-86.889723
FL,Myrtle Grove,30.414537,-87.302824
FL,Naples,26.149940,-81.795215
FL,Naples Manor,26.089690,-81.724811
FL,Naples Park,26.262921,-81.811316
FL,Naranja,25.516148,-80.421926
