"ut_domain",earliest,latest
"gfmlzlw.xyz",1554328256,1554363720
"gfnseeb.com",1554241856,1554307200
"gfnseeb.net",1554241856,1554307200
"gfnseeb.xyz",1554241856,1554307200
"gfpedromiguel.pt",1554241856,1554375720
"gfx.ms",1554377760,1554474339
"ggadmanhbb.com",1554383640,1554383640
"ggghbsx.space",1554301721,1554303600
"ggjvnyk.info",1554325200,1554328256
"ggjvnyk.space",1554325200,1554328256
"ggjvnyk.top",1554325200,1554328256
"ggpht.com",1554414656,1554673856
"ghbtns.com",1554414656,1554414656
"ghcekzh.biz",1554241856,1554241856
"ghcekzh.com",1554241856,1554241856
"ghcekzh.top",1554241856,1554241856
"gheskdl.com",1554369788,1554370148
"gheskdl.info",1554369788,1554370148
"gheskdl.xyz",1554369788,1554370148
"ghguinr.com",1554310080,1554310080
"ghguinr.info",1554310080,1554310080
"ghguinr.net",1554310080,1554310080
"gic-egypt.com",1554375660,1554375660
"gidynamictiling.com.au",1554238800,1554472588
"gigabitmonstergroup.com",1554472980,1554473400
"gighippo.com",1554238800,1554308640
"giimaforni.com",1554155456,1554155456
"giissyv.com",1554238800,1554306120
"giissyv.space",1554238800,1554306120
"giissyv.xyz",1554238800,1554306120
"gillzcc.biz",1554328256,1554363720
"gillzcc.info",1554328256,1554363720
"gillzcc.xyz",1554328256,1554363720
"gilmorestradingsolution.com",1554376268,1554376268
"gimcas.es",1554380040,1554414656
"gipsykingdonk.su",1554383700,1554383700
"girlchildeducation.biz",1554328256,1554472228
"girlchildright.biz",1554328256,1554472920
"github.com",1554241856,1554813292
"githubapp.com",1554472980,1554729780
"githubassets.com",1554472980,1554730200
"givemethename.co.uk",1554376440,1554414656
"gixx.ru",1554376320,1554376320
"gjdimit.biz",1554325200,1554368040
"gjdimit.info",1554325200,1554368040
"gjdimit.top",1554325200,1554368040
"gjeakqe.biz",1554312536,1554312896
"gjeakqe.com",1554312536,1554312896
"gjeakqe.xyz",1554312536,1554312896
"gjkuamq.top",1554325200,1554367680
"gjvqlbt.biz",1554238800,1554310440
"gjvqlbt.info",1554238800,1554310440
"gjvqlbt.xyz",1554238800,1554310440
"gkduyrn.com",1554238800,1554306056
"gkduyrn.info",1554238800,1554306056
"gkduyrn.top",1554238800,1554306056
"gkkuqvw.info",1554241856,1554307200
"gkkuqvw.net",1554241856,1554307200
"gkkuqvw.top",1554241856,1554307200
"gkraixe.info",1554325200,1554328200
"gkraixe.top",1554325200,1554328200
"gkraixe.xyz",1554325200,1554328200
"gkwslmv.biz",1554325200,1554364080
"gkwslmv.net",1554325200,1554364080
"gkwslmv.space",1554325200,1554364080
"gkxuook.info",1554314760,1554362948
"gkxuook.top",1554314760,1554362948
"gkxuook.xyz",1554314760,1554362948
"gladliving.com",1554411600,1554414656
"glassdoor.com",1554716883,1554716883
"glenjohhstones.pro",1554376989,1554379860
"gljfcqo.biz",1554367320,1554367320
"glnsac.com",1554328256,1554473280
"global-production.us",1554411600,1554472980
"global-trans.co.id",1554471600,1554471600
"globalbmanage.com",1554473580,1554473580
"globalcantractors.com",1554414656,1554470940
"globallinkantiques.com",1554383580,1554383580
"globalogroup.com",1554238800,1554303240
"globalshlppingseamaritime.com",1554328256,1554471000
"globalsign.com",1554414656,1554813292
"globaltronics.net",1554472588,1554472588
"glofqvalve.com",1554302880,1554302880
"glohard.ga",1554384120,1554384120
"gloxqzq.info",1554241856,1554312536
"gloxqzq.top",1554241856,1554312536
"gloxqzq.xyz",1554241856,1554312536
"glylbdh.com",1554241856,1554307560
"glylbdh.info",1554241856,1554307560
"glylbdh.xyz",1554241856,1554307560
"gmhxwqm.com",1554241856,1554307560
"gmhxwqm.info",1554241856,1554307560
"gmhxwqm.xyz",1554241856,1554307560
"gmiqole.biz",1554328256,1554369788
"gmiqole.space",1554328256,1554369788
"gmiqole.top",1554328256,1554369788
"gmodwizard.com",1554328256,1554381360
"gmpzfdq.info",1554241856,1554241856
"gmpzfdq.space",1554241856,1554241856
"gmpzfdq.top",1554241856,1554241856
"gmstat550.com",1554383640,1554383640
"gmx7.com",1554411600,1554472980
"gnanayogi.com",1554380400,1554380400
"gngimkn.com",1554241856,1554312896
"gngimkn.info",1554241856,1554312896
"gngimkn.net",1554241856,1554312896
"gnhhsqc.info",1554372667,1554373028
"gnhhsqc.net",1554372667,1554373028
"gnhhsqc.top",1554372667,1554373028
"gnmrkyd.com",1554315480,1554325200
"gnmrkyd.space",1554315480,1554325200
"gnmrkyd.xyz",1554315480,1554325200
"gnrumlp.net",1554367320,1554367320
"gnrumlp.top",1554367320,1554367320
"gnrumlp.xyz",1554367320,1554367320
"gnu.org",1554371588,1554730200
"go-assist.me",1554414656,1554473640
"go-mpulse.net",1554411600,1554484656
"go1pro.in",1554241856,1554470940
"go31.info",1554470220,1554470220
"goa-inf.ru",1554375540,1554375540
"godaddy.com",1554283800,1554812212
"godblessmedisyear4me.ml",1554470940,1554470940
"godisgoodlimited.biz",1554384188,1554384188
"godofmercy.net",1554473340,1554473340
"goeiejeng.com",1554384120,1554471480
"gofllfs.biz",1554362948,1554362949
"gofllfs.top",1554362948,1554362949
"gofllfs.xyz",1554362948,1554362949
"gogokopolo.com",1554471480,1554471480
"gohithatsandrof.win",1554238800,1554303240
"gokbcfz.biz",1554373440,1554373440
"gokbcfz.info",1554373440,1554373440
"gokbcfz.net",1554373440,1554373440
"gokspflol.com",1554411600,1554411600
"gokubid.review",1554379440,1554379440
"gokuu.club",1554328256,1554383460
"golang.org",1554474780,1554802427
"goldengramsdubai.com",1554377709,1554384180
"goldenly.in",1554238800,1554304256
"goldhqs.com",1554301721,1554303600
"goldsenninc.tk",1554302880,1554302880
"goldshina.com.ua",1554238800,1554378900
"golf-gti.be",1554414656,1554414656
"gomeralz.com",1554241856,1554328256
"gongotree.com",1554155400,1554379920
"gonstarkae.cool",1554238800,1554411600
"gontabf.biz",1554374160,1554374468
"goodisgoodter.com",1554376989,1554472588
"goodkat.pw",1554384420,1554384420
"goodluckfromgod.org",1554241856,1554307200
"goodman99.info",1554303240,1554303240
"goodtimegroup-tw.com",1554241856,1554308280
"goodwellbeard.in",1554414656,1554414656
"goodworkspirit.cf",1554378788,1554381420
"google-analytics.com",1554155456,1554813292
"google.com",1554155456,1554813292
"google.com.ua",1554216480,1554813292
"googleadservices.com",1554289200,1554718190
"googleapi.ru",1554383460,1554383460
"googlesyndication.com",1554155456,1554813292
"googletagmanager.com",1554155456,1554802620
"googletagservices.com",1554281280,1554813292
"googletime.ac.ug",1554328256,1554381600
"googleusercontent.com",1554472588,1554812212
"googlevideo.com",1554414656,1554673856
"gopetrom.com",1554285240,1554374880
"gopina.com.br",1554304256,1554470700
"goqumst.space",1554241856,1554307920
"goqumst.top",1554241856,1554307920
"goqumst.xyz",1554241856,1554307920
"gordonalder.in",1554380280,1554380280
"goreeotuma.ru",1554471000,1554471000
"gossipexpert.com",1554377709,1554377709
"goswhst.com",1554328256,1554366960
"goswhst.net",1554328256,1554366960
"goswhst.top",1554328256,1554366960
"gothicangelclothing.co.uk",1554328256,1554379440
"gotimaya.in",1554381480,1554381480
"gotoip2.com",1554241856,1554241856
"govnodav.net",1554378840,1554384420
"gozcha.website",1554379560,1554379560
"gpdi-lippocikarang.com",1554381180,1554381180
"gpsinstallation.com",1554414656,1554473760
"gpt.sa.com",1554376989,1554383640
"gpvovpf.com",1554301721,1554303600
"gpvovpf.space",1554301721,1554303600
"gqcfqsx.info",1554367320,1554367320
"gqcfqsx.space",1554367320,1554367320
"gqcfqsx.top",1554367320,1554367320
"gqezzcj.com",1554328256,1554363360
"gqezzcj.net",1554328256,1554363360
"gqezzcj.xyz",1554328256,1554363360
"gqnkvfo.biz",1554238800,1554306120
"gqnkvfo.com",1554238800,1554306120
"gqnkvfo.top",1554238800,1554306120
"gqvorde.net",1554365468,1554365829
"gqvorde.space",1554365468,1554365829
"gqvorde.top",1554365468,1554365829
"grabbah.biz",1554376989,1554379200
"grabbil.name",1554377820,1554377820
"graceandjoyfamily.cf",1554383640,1554383640
"graceisall.com",1554469707,1554469707
"graficafolha.com.br",1554379440,1554411600
"grafikciden.com",1554379320,1554379320
"grandmasson.pw",1554384180,1554384180
"grandmoney.ml",1554238800,1554306120
"grandshost.com",1553770440,1553813456
"granpiaf.co.kr",1554198840,1554471600
"grantlopez.cf",1554238800,1554305696
"granvalparaiso.cl",1554377709,1554377709
"gratefulsoulssa.com",1554379560,1554379560
"gratona.gq",1554472228,1554473160
"gravatar.com",1554371227,1554813292
"gravitec.net",1554673856,1554673856
"graviteocup.us",1554376989,1554376989
"gravityheberge.com",1554155400,1554381420
"grcovsw.biz",1554315840,1554362948
"grcovsw.net",1554315840,1554362948
"grcovsw.space",1554315840,1554362948
"great-heberg.eu",1554306840,1554307136
"greaterhightz.com",1554470760,1554470760
"green-machines.co.uk",1554375600,1554378840
"greenchem.xyz",1554381600,1554469980
"greenfieldfertilizers.com",1554376380,1554381600
"greenfleld.com",1554378428,1554472228
"greenoasis-int.com",1554378428,1554380340
"greensocks.org",1554328256,1554474339
"greenwayglobal.com",1554328256,1554328256
"grek.club",1554328256,1554328256
"grentiba.com",1554472860,1554473340
"greyhatservices.com",1554241856,1554473160
"greyistanbulhtm.com",1554241856,1554472980
"greyistanbulport.com",1554328256,1554471540
"grffjgi.biz",1554309296,1554309360
"grffjgi.info",1554309296,1554309360
"grffjgi.space",1554309296,1554309360
"grimaldinapoli-it.com",1554472588,1554472588
"grimbooter.com",1554241856,1554241856
"grivnichesvkisejj50.ru",1554378960,1554378960
"grizzlybags.ru",1554375660,1554375660
"groombinvest.com",1554414656,1554473640
"groundsnorthwest.com",1554198840,1554474339
"groupfivepipesaudi.com",1554376268,1554472588
"grove-intemational.com",1554471420,1554471420
"growyourownteacher.co.uk",1554301721,1554303600
"grqmzba.biz",1554309296,1554309360
"grqmzba.info",1554309296,1554309360
"grqmzba.space",1554309296,1554309360
"grskunq.com",1554325200,1554328256
"grskunq.info",1554325200,1554328256
"grskunq.xyz",1554325200,1554328256
"gruntwerkz.com",1554376260,1554378428
"grupo-ac.com",1554241856,1554383700
"grupoalfra.cl",1554381780,1554381780
"grupoang-br.com",1554376268,1554474339
"grupocava-mx.com",1554377709,1554471480
"grupogiordano.com.ar",1554380040,1554380040
"grupolz.com.br",1554328256,1554469707
"gruppo-abc.it",1554241856,1554309296
"grymoire.com",1554371588,1554371588
"gsassago1968.com",1554378780,1554378780
"gsblopa.biz",1554328256,1554365109
"gsblopa.com",1554328256,1554365109
"gsblopa.top",1554328256,1554365109
"gsbvcci.biz",1554316920,1554362949
"gsbvcci.com",1554316920,1554362949
"gsbvcci.info",1554316920,1554362949
"gsfmyjn.biz",1554372667,1554373028
"gsfmyjn.info",1554372667,1554373028
"gsfmyjn.top",1554372667,1554373028
"gsiyujr.biz",1554325200,1554328256
"gsiyujr.info",1554325200,1554328256
"gsiyujr.top",1554325200,1554328256
"gsmvalve.com",1554155400,1554473400
"gsntswl.info",1554328256,1554369788
"gsntswl.net",1554328256,1554369788
"gsntswl.xyz",1554328256,1554369788
"gsqcxgy.com",1554310080,1554310080
"gsqcxgy.space",1554310080,1554310080
"gsqcxgy.xyz",1554310080,1554310080
"gstatic.com",1554155456,1554813292
"gsxtepv.biz",1554328256,1554366600
"gsxtepv.space",1554328256,1554366600
"gsxtepv.top",1554328256,1554366600
"gtamxbr.biz",1554328256,1554366600
"gtamxbr.space",1554328256,1554366600
"gtbmqco.biz",1554328256,1554369788
"gtbmqco.space",1554328256,1554369788
"gtbmqco.top",1554328256,1554369788
"gtdslzr.com",1554241856,1554328256
"gtdslzr.net",1554241856,1554328256
"gtdslzr.top",1554241856,1554328256
"gtfishingchartersaustralia.com",1554238800,1554303240
"gtneifnsyrf.tk",1554301721,1554374520
"gtowers.ga",1554414656,1554414656
"gtowers.ml",1554377820,1554377820
"gtrnusa.com",1554285240,1554472228
"gtrtooloo.com",1553899856,1554472588
"guanzani.com",1554328256,1554384420
"guanzeni.com",1554376320,1554411600
"guardianforyou.pl",1554301721,1554303600
"gucciai.net",1554241856,1554414656
"gudinternational.org",1554384360,1554384360
"gudoot.net",1554306840,1554307136
"guelphupholstery.com",1554301721,1554471420
"guetener.com.br",1554381420,1554381420
"guhuttw.com",1554309720,1554309720
"guhuttw.net",1554309720,1554309720
"guhuttw.top",1554309720,1554309720
"guilde-bleed.fr",1554376260,1554378428
"gukniga.com",1554328256,1554370148
"gukniga.space",1554328256,1554370148
"gukniga.xyz",1554328256,1554370148
"gulfclouds.site",1554328256,1554328256
"gulflinecargointernational.com",1554381240,1554381240
"gurimi.ru",1554472860,1554472860
"guruofnew.com",1554411600,1554411600
"guxlawr.com",1554238800,1554306120
"guxlawr.space",1554238800,1554306120
"guxlawr.xyz",1554238800,1554306120
"gv.vg",1554379200,1554379620
"gvazeas.biz",1554368400,1554368400
"gvazeas.space",1554368400,1554368400
"gvazeas.xyz",1554368400,1554368400
"gvbvnfc.com",1554328256,1554363720
"gvbvnfc.info",1554328256,1554363720
"gvbvnfc.space",1554328256,1554363720
"gvfvkui.net",1554365468,1554365829
"gvfvkui.space",1554365468,1554365829
"gvfvkui.top",1554365468,1554365829
"gvgwpzi.com",1554328256,1554365109
"gvgwpzi.info",1554328256,1554365109
"gvgwpzi.xyz",1554328256,1554365109
"gvkbatl.top",1554374160,1554374160
"gvnziki.biz",1554314760,1554362948
"gvnziki.com",1554314760,1554362948
"gvnziki.info",1554314760,1554362948
"gvt1.com",1554812212,1554812212
"gvt2.com",1554377880,1554474339
"gvt3.com",1554474240,1554474240
"gwallet.com",1554290640,1554760256
"gwec-co.tk",1554470100,1554470100
"gwjrhcv.com",1554362949,1554362949
"gwjrhcv.net",1554362949,1554362949
"gwjrhcv.xyz",1554362949,1554362949
"gwruiri.com",1554238800,1554303240
"gwruiri.info",1554238800,1554303240
"gwruiri.net",1554238800,1554303240
"gxftpgs.info",1554317280,1554328256
"gxmqzex.com",1554325200,1554325200
"gxmqzex.info",1554325200,1554325200
"gxmqzex.net",1554325200,1554325200
"gyeqrqm.biz",1554328256,1554362640
"gyeqrqm.info",1554328256,1554362640
"gyeqrqm.top",1554328256,1554362640
"gyfneiy.com",1554238800,1554303240
"gyfneiy.info",1554238800,1554303240
"gyfneiy.net",1554238800,1554303240
"gyfyevh.com",1554241856,1554312896
"gyfyevh.info",1554241856,1554312896
"gyfyevh.net",1554241856,1554312896
"gyrnta.com",1554383400,1554383400
"gyssien.com.cn",1554383700,1554383700
"gzhclpp.biz",1554328256,1554366600
"gzhclpp.net",1554328256,1554366600
"gzhclpp.xyz",1554328256,1554366600
"gzpkktn.net",1554365468,1554365829
"gzpkktn.space",1554365468,1554365829
"gzpkktn.top",1554365468,1554365829
"gzsriena.com",1554328256,1554474339
"gzyfapb.com",1554328256,1554366240
"gzyfapb.net",1554328256,1554366240
"gzyfapb.xyz",1554328256,1554366240
"h2m.ru",1554377709,1554377709
"h2oarchitecture.com.au",1554238800,1554377709
"h3.sk",1554381060,1554472860
"haajyja.info",1554325200,1554364080
"haajyja.space",1554325200,1554364080
"haajyja.top",1554325200,1554364080
"habbiz.nl",1553899856,1554474339
"habersabah.com",1554375660,1554375660
"hacdop.com",1554155456,1554472228
"hack-free.net",1554328256,1554414656
"hack-team.cf",1554383520,1554383520
"hackattaksuceuse.biz",1554241856,1554304256
"hackazon.com",1554474900,1554474900
"hackazon.dev",1554474900,1554474900
"hackers-arise.com",1554673856,1554760256
"had.su",1554328256,1554383580
"hadfanawass.com",1554285240,1554472588
"hakanbas.com",1554381660,1554381660
"hakanla.com",1554376268,1554381240
"hakim.se",1554474900,1554474900
"halifacxz.com",1554380100,1554380100
"halilyavuz.net",1554472588,1554472588
"halimofset.com.tr",1554241856,1554472980
"hallabu.in.ua",1554241856,1554328256
"haltonconstruction.com",1554381000,1554381000
"halwhzu.biz",1554325200,1554368040
"halwhzu.com",1554325200,1554368040
"halwhzu.info",1554325200,1554368040
"hamagepine.ml",1554238800,1554306480
"hampg.com",1554241856,1554308280
"hamsterman.pw",1554377709,1554377709
"hamyaresanat.com",1553770440,1554470160
"hanaindulgence.com",1554376380,1554376380
"handanzhize.info",1554198840,1554473040
"hanocomin.com",1554241856,1554304256
"hansluthill.in",1554381600,1554381600
"hanuka.biz",1554328256,1554328256
"haoldd.com",1554379680,1554379680
"happy2013.org",1554241856,1554307560
"hapttov.biz",1554328256,1554366960
"hapttov.com",1554328256,1554366960
"hapttov.info",1554328256,1554366960
"hapykvl.com",1554241856,1554309296
"hapykvl.space",1554241856,1554309296
"hapykvl.xyz",1554241856,1554309296
"hardcomng.com",1554380040,1554380040
"hardigononne.com",1554241856,1554470280
"hardwoodhosting.biz",1554238800,1554306056
"hardxx.mobi",1554380940,1554380940
"harltdoors.com",1554328256,1554328256
"harrychasen.us",1554378788,1554379200
"hartmanaw.xyz",1554301721,1554303600
"hashnestsoins.org",1554328256,1554328256
"hashraa.net",1554380100,1554381720
"haslev-fc.dk",1554301721,1554378788
"hasomz.tk",1554411600,1554411600
"hatdqyq.biz",1554325200,1554368040
"hatdqyq.com",1554325200,1554368040
"hatdqyq.top",1554325200,1554368040
"hateks.org",1554328256,1554328256
"havephun.org",1554411600,1554411600
"hawkresultbox.net",1554285240,1554471660
"hbhadvocates.ae",1554328256,1554328256
"hbjzoul.com",1554309720,1554309720
"hbjzoul.net",1554309720,1554309720
"hbjzoul.top",1554309720,1554309720
"hbmxfxx.info",1554372667,1554373028
"hbmxfxx.net",1554372667,1554373028
"hbmxfxx.top",1554372667,1554373028
"hc.ru",1554328256,1554328256
"hc0.me",1554241856,1554473400
"hcglaao.top",1554301721,1554303600
"hcljemj.net",1554374108,1554374108
"hcpuebu.com",1554328256,1554370148
"hcpuebu.net",1554328256,1554370148
"hcpuebu.top",1554328256,1554370148
"hdbwkge.com",1554328256,1554370148
"hdbwkge.space",1554328256,1554370148
"hdbwkge.xyz",1554328256,1554370148
"hdfc.pp.ru",1554328256,1554473040
"hdsdfhsgdf.com",1554376320,1554379440
"hdtvsounds.ru",1554378840,1554379500
"hdxacwb.info",1554302456,1554303600
"healthhub.net.au",1554306840,1554307136
"heartcentercorp.com",1554380880,1554380880
"heartfactor.us",1554414656,1554414656
"heartjohn.com",1554375660,1554473040
"heavenandmore.com",1554472588,1554472848
"hebglasswere.com",1554378428,1554378428
"hec.web.id",1554414656,1554473700
"hectords.us",1554375540,1554472860
"heczfty.com",1554241856,1554312536
"heczfty.net",1554241856,1554312536
"heczfty.xyz",1554241856,1554312536
"hektabilisim.com",1554470760,1554470760
"heliohost.org",1554378900,1554384240
"heljonfixmuxicorux.net",1554238800,1554470280
"helohhyu.com",1554328256,1554328256
"helowwpro.biz",1554381720,1554383580
"helowwpro.org",1554328256,1554414656
"helpboygod.biz",1554383640,1554470760
"helpus.su",1554376320,1554378788
"hendra-budiawan.com",1554328256,1554328256
"herobo.com",1554241856,1554414656
"herokudns.com",1554673856,1554730200
"herora.in",1554379320,1554379320
"herosoup.org",1554241856,1554376268
"herotrading.xyz",1554328256,1554328256
"hertrindidnted.com",1554241856,1554328256
"hetchie.com",1554383400,1554383400
