id,ident,type,latitude,longitude,elevation_ft,continent,iso_country,iso_region,municipality,iata_code
2873,FEFF,medium_airport,4.398479939,18.51880074,1208,AF,CF,CF-MP,Bangui,BGF
2874,FEFT,medium_airport,4.221580029,15.78639984,1929,AF,CF,CF-HS,BerbÌ©rati,BBT
2875,FGBT,medium_airport,1.905470014,9.805680275,13,AF,GQ,GQ-LI,,BSG
2876,FGSL,medium_airport,3.755270004,8.708720207,76,AF,GQ,GQ-BN,Malabo,SSG
2877,FHAW,medium_airport,-7.969600201,-14.39369965,278,AF,SH,SH-AC,Ascension Island,ASI
2878,FIMP,medium_airport,-20.43020058,57.68360138,186,AF,MU,MU-GP,Port Louis,MRU
2879,FIMR,medium_airport,-19.75769997,63.36100006,95,AF,MU,MU-RO,Port Mathurin,RRG
2880,FJDG,medium_airport,-7.313270092,72.41110229,9,AS,IO,IO-U-A,Diego Garcia,NKW
2881,FKKC,medium_airport,4.089190006,9.3605299,151,AF,CM,CM-SW,Tiko,TKC
2882,FKKD,medium_airport,4.006080151,9.719479561,33,AF,CM,CM-LT,Douala,DLA
2883,FKKL,medium_airport,10.4513998,14.25739956,1390,AF,CM,CM-EN,Maroua,MVR
2884,FKKM,medium_airport,5.636919975,10.75080013,3963,AF,CM,CM-OU,Foumban,FOM
2885,FKKN,medium_airport,7.357009888,13.55920029,3655,AF,CM,CM-AD,N'GaoundÌ©rÌ©,NGE
2886,FKKR,medium_airport,9.335889816,13.37010002,794,AF,CM,CM-NO,Garoua,GOU
2887,FKKU,medium_airport,5.536920071,10.35459995,4347,AF,CM,CM-OU,Bafoussam,BFX
2888,FKKV,medium_airport,6.039239883,10.1225996,4065,AF,CM,CM-NW,Bamenda,BPC
2889,FKKY,medium_airport,3.83604002,11.52350044,2464,AF,CM,CM-CE,YaoundÌ©,YAO
2890,FKYS,medium_airport,3.722559929,11.5532999,2278,AF,CM,CM-CE,YaoundÌ©,NSI
2891,FLKE,medium_airport,-12.57279968,27.89389992,4636,AF,ZM,ZM-08,Kasompe,ZKP
2893,FLLI,medium_airport,-17.82180023,25.8227005,3302,AF,ZM,ZM-07,Livingstone,LVI
2894,FLLS,medium_airport,-15.33080006,28.45260048,3779,AF,ZM,ZM-09,Lusaka,LUN
2895,FLMF,medium_airport,-13.25889969,31.93659973,1853,AF,ZM,ZM-03,Mfuwe,MFU
2896,FLMG,medium_airport,-15.25450039,23.16230011,3488,AF,ZM,ZM-01,Mongu,MNR
2897,FLND,medium_airport,-12.99810028,28.66489983,4167,AF,ZM,ZM-08,Ndola,NLA
2898,FLSO,medium_airport,-12.9005003,28.14990044,4145,AF,ZM,ZM-08,Kitwe,KIW
2901,FMCH,medium_airport,-11.53369999,43.27190018,93,AF,KM,KM-G,Moroni,HAH
2902,FMCI,medium_airport,-12.29810047,43.76639938,46,AF,KM,KM-M,,NWA
2903,FMCV,medium_airport,-12.13169956,44.43030167,62,AF,KM,KM-A,Ouani,AJN
2904,FMCZ,medium_airport,-12.8046999,45.28110123,23,AF,YT,YT-U-A,Dzaoudzi,DZA
2905,FMEE,medium_airport,-20.88710022,55.51029968,66,AF,RE,RE-U-A,St Denis,RUN
2906,FMEP,medium_airport,-21.32089996,55.42499924,59,AF,RE,RE-U-A,St Pierre,ZSE
2908,FMMI,medium_airport,-18.7968998,47.47880173,4198,AF,MG,MG-T,Antananarivo,TNR
2909,FMMN,medium_airport,-19.56279945,45.45080185,203,AF,MG,MG-U,,ZVA
2910,FMMS,medium_airport,-17.09390068,49.81579971,7,AF,MG,MG-A,,SMS
2911,FMMT,medium_airport,-18.10950089,49.39250183,22,AF,MG,MG-A,,TMM
2912,FMMV,medium_airport,-20.28470039,44.31760025,30,AF,MG,MG-U,,MOQ
2913,FMNA,medium_airport,-12.34939957,49.29169846,374,AF,MG,MG-D,,DIE
2914,FMNC,medium_airport,-16.16390038,49.7737999,9,AF,MG,MG-A,Mananara Nord,WMR
2915,FMND,medium_airport,-14.65170002,49.62060165,1552,AF,MG,MG-D,,ZWA
2917,FMNH,medium_airport,-14.99940014,50.32020187,20,AF,MG,MG-D,,ANM
2918,FMNL,medium_airport,-14.62969971,47.76380157,345,AF,MG,MG-M,,HVA
2919,FMNM,medium_airport,-15.66684174,46.35123253,87,AF,MG,MG-M,,MJN
2920,FMNN,medium_airport,-13.31210041,48.31480026,36,AF,MG,MG-D,Nosy Be,NOS
2921,FMNQ,medium_airport,-16.7445303,44.48248386,125,AF,MG,MG-M,,BPY
2922,FMNR,medium_airport,-15.43669987,49.68830109,13,AF,MG,MG-A,,WMN
2923,FMNS,medium_airport,-14.27859974,50.17470169,20,AF,MG,MG-D,,SVB
2924,FMNV,medium_airport,-13.37580013,50.00279999,19,AF,MG,MG-D,,VOH
2925,FMNW,medium_airport,-14.8987999,47.9939003,92,AF,MG,MG-M,Antsohihy,WAI
2927,FMSD,medium_airport,-25.03809929,46.95610046,29,AF,MG,MG-U,TÌ«lanaro,FTU
2928,FMSF,medium_airport,-21.4416008,47.11169815,3658,AF,MG,MG-F,,WFI
2930,FMSK,medium_airport,-22.11969948,48.02170181,33,AF,MG,MG-F,,WVK
2931,FMSM,medium_airport,-21.20179939,48.35829926,20,AF,MG,MG-F,,MNJ
2932,FMSR,medium_airport,-21.75390053,43.37549973,16,AF,MG,MG-U,,MXM
2933,FMST,medium_airport,-23.38339996,43.72850037,29,AF,MG,MG-U,,TLE
2934,FNBC,medium_airport,-6.269899845,14.24699974,1860,AF,AO,AO-ZAI,Mbanza Congo,SSY
2935,FNBG,medium_airport,-12.60900021,13.40369987,118,AF,AO,AO-BGU,Benguela,BUG
2936,FNCA,medium_airport,-5.596990108,12.18840027,66,AF,AO,AO-CAB,Cabinda,CAB
30813,FNCT,medium_airport,-12.47920036,13.48690033,,AF,AO,AO-BGU,Catumbela,CBT
2937,FNDU,medium_airport,-7.400889874,20.81850052,2451,AF,AO,AO-LNO,Chitato,DUE
2938,FNGI,medium_airport,-17.0435009,15.68379974,3566,AF,AO,AO-CNN,Ngiva,VPE
2939,FNHU,medium_airport,-12.80889988,15.76049995,5587,AF,AO,AO-HUA,Huambo,NOV
2940,FNKU,medium_airport,-12.40460014,16.94739914,5618,AF,AO,AO-BIE,Kuito,SVP
2942,FNLU,medium_airport,-8.858369827,13.23120022,243,AF,AO,AO-LUA,Luanda,LAD
2944,FNMA,medium_airport,-9.525090218,16.31240082,3868,AF,AO,AO-MAL,Malanje,MEG
2945,FNME,medium_airport,-14.6576004,17.71980095,4469,AF,AO,AO-CCU,Menongue,SPP
2946,FNMO,medium_airport,-15.26119995,12.14680004,210,AF,AO,AO-NAM,Namibe,MSZ
2947,FNNG,medium_airport,-7.754509926,15.2876997,4105,AF,AO,AO-UIG,Negage,GXG
2948,FNPA,medium_airport,-10.72200012,13.76550007,16,AF,AO,AO-CUS,Port Amboim,PBN
2949,FNSA,medium_airport,-9.689069748,20.43190002,3584,AF,AO,AO-LSU,Saurimo,VHC
2950,FNSO,medium_airport,-6.141089916,12.37180042,15,AF,AO,AO-ZAI,Soyo,SZA
2951,FNSU,medium_airport,-11.16790009,13.84749985,36,AF,AO,AO-CUS,Sumbe,NDD
2952,FNUB,medium_airport,-14.92469978,13.57499981,5778,AF,AO,AO-HUI,Lubango,SDD
2953,FNUE,medium_airport,-11.76809978,19.89769936,4360,AF,AO,AO-MOX,Luena,LUO
2954,FNUG,medium_airport,-7.603069782,15.02779961,2720,AF,AO,AO-UIG,Uige,UGO
2955,FNXA,medium_airport,-16.7553997,14.96529961,3635,AF,AO,AO-CNN,Xangongo,XGN
2957,FOGK,medium_airport,-1.184610009,12.44130039,1070,AF,GA,GA-7,Koulamoutou,KOU
2958,FOGM,medium_airport,-1.84513998,11.05669975,295,AF,GA,GA-4,Mouila,MJL
2959,FOGO,medium_airport,1.543110013,11.58139992,2158,AF,GA,GA-9,Oyem,OYE
2960,FOGQ,medium_airport,-0.665214002,13.67310047,1325,AF,GA,GA-2,Okondja,OKN
2961,FOGR,medium_airport,-0.704388976,10.24569988,82,AF,GA,GA-3,Lambarene,LBQ
2962,FOOB,medium_airport,2.075639963,11.4932003,1969,AF,GA,GA-9,Bitam,BMM
2963,FOOG,medium_airport,-0.711739004,8.754380226,13,AF,GA,GA-8,Port Gentil,POG
2964,FOOH,medium_airport,-1.574730039,9.26268959,33,AF,GA,GA-8,Omboue,OMB
2965,FOOK,medium_airport,0.579210997,12.89089966,1726,AF,GA,GA-6,Makokou,MKU
2966,FOOL,medium_airport,0.458600014,9.412280083,39,AF,GA,GA-1,Libreville,LBV
2967,FOON,medium_airport,-1.656159997,13.43799973,1450,AF,GA,GA-2,Franceville,MVB
2968,FPPR,medium_airport,1.662940025,7.411739826,591,AF,ST,ST-P,,PCP
2969,FPST,medium_airport,0.37817499,6.712150097,33,AF,ST,ST-S,SÌ£o TomÌ©,TMS
2970,FQBR,medium_airport,-19.79640007,34.9076004,33,AF,MZ,MZ-S,Beira,BEW
2971,FQCH,medium_airport,-19.15130043,33.42900085,2287,AF,MZ,MZ-B,Chimoio,VPY
2972,FQIN,medium_airport,-23.87639999,35.40850067,30,AF,MZ,MZ-I,Inhambabe,INH
2973,FQLC,medium_airport,-13.27400017,35.2663002,4505,AF,MZ,MZ-A,Lichinga,VXC
2975,FQMA,medium_airport,-25.92079926,32.57260132,145,AF,MZ,MZ-MPM,Maputo,MPM
2976,FQMD,medium_airport,-11.6729002,39.56309891,2789,AF,MZ,MZ-P,Mueda,MUD
2977,FQMP,medium_airport,-11.36180019,40.35490036,89,AF,MZ,MZ-P,MocÌ_mboa da Praia,MZB
2980,FQNP,medium_airport,-15.10560036,39.28179932,1444,AF,MZ,MZ-N,Nampula,APL
2981,FQPB,medium_airport,-12.99176216,40.52401352,331,AF,MZ,MZ-P,Pemba / Porto Amelia,POL
2982,FQQL,medium_airport,-17.85549927,36.86909866,36,AF,MZ,MZ-Q,Quelimane,UEL
2984,FQTT,medium_airport,-16.10479927,33.64020157,525,AF,MZ,MZ-T,Tete,TET
2986,FQVL,medium_airport,-22.01840019,35.31330109,46,AF,MZ,MZ-I,Vilanculo,VNX
2993,FSIA,medium_airport,-4.674339771,55.52180099,10,AF,SC,SC-20,Mahe Island,SEZ
2994,FSPP,medium_airport,-4.319290161,55.69139862,10,AF,SC,SC-14,Praslin Island,PRI
2996,FTTC,medium_airport,13.84700012,20.84429932,1788,AF,TD,TD-OD,,AEH
2997,FTTD,medium_airport,8.624409676,16.07139969,1407,AF,TD,TD-LO,,MQQ
2998,FTTJ,medium_airport,12.13370037,15.0340004,968,AF,TD,TD-CB,N'Djamena,NDJ
2999,FTTY,medium_airport,17.91710091,19.11109924,771,AF,TD,TD-BET,,FYT
3000,FVBU,medium_airport,-20.01740074,28.61790085,4359,AF,ZW,ZW-BU,Bulawayo,BUQ
3003,FVCZ,medium_airport,-21.00810051,31.57859993,1421,AF,ZW,ZW-MV,Chiredzi,BFO
3004,FVFA,medium_airport,-18.09589958,25.8390007,3490,AF,ZW,ZW-MN,Victoria Falls,VFA
3005,FVHA,medium_airport,-17.93180084,31.09280014,4887,AF,ZW,ZW-HA,Harare,HRE
3006,FVKB,medium_airport,-16.51980019,28.88500023,1706,AF,ZW,ZW-MW,Kariba,KAB
3010,FVMV,medium_airport,-20.05529976,30.85910034,3595,AF,ZW,ZW-MV,Masvingo,MVZ
3013,FVTL,medium_airport,-19.43639946,29.86190033,4680,AF,ZW,ZW-MI,Gweru,GWE
3014,FVWN,medium_airport,-18.62989998,27.02099991,3543,AF,ZW,ZW-MN,Hwange,HWN
3015,FWCL,medium_airport,-15.67910004,34.97399902,2555,AF,MW,MW-BL,Blantyre,BLZ
30602,FWDW,medium_airport,-12.51830006,34.13190079,1605,AF,MW,MW-NK,Dwangwa,DWA
3016,FWKA,medium_airport,-9.953570366,33.89300156,1765,AF,MW,MW-KR,Karonga,KGJ
3018,FWKI,medium_airport,-13.7894001,33.78099823,4035,AF,MW,MW-LI,Lilongwe,LLW
30603,FWMG,medium_airport,-14.4829998,35.26699829,1580,AF,MW,MW-MG,Mangochi,MAI
3020,FWUU,medium_airport,-11.44470024,34.01179886,4115,AF,MW,MW-MZ,Mzuzu,ZZU
3022,FXMM,medium_airport,-29.46229935,27.55249977,5348,AF,LS,LS-A,Maseru,MSU
3024,FYAR,medium_airport,-22.46220016,14.97999954,1905,AF,NA,NA-ER,Arandis,ADI
3026,FYGF,medium_airport,-19.60219955,18.12269974,4636,AF,NA,NA-OD,Grootfontein,GFY
3028,FYKT,medium_airport,-26.53980064,18.1114006,3506,AF,NA,NA-KA,Keetmanshoop,KMP
3029,FYLZ,medium_airport,-26.68740082,15.24289989,457,AF,NA,NA-KA,Luderitz,LUD
3031,FYOA,medium_airport,-17.87820053,15.95259953,3599,AF,NA,NA-OT,Ondangwa,OND
3032,FYOG,medium_airport,-28.58469963,16.44669914,14,AF,NA,NA-KA,Oranjemund,OMD
3035,FYRU,medium_airport,-17.9564991,19.71940041,3627,AF,NA,NA-OK,Rundu,NDU
3036,FYTM,medium_airport,-19.26189995,17.73250008,4353,AF,NA,NA-OT,Tsumeb,TSB
3037,FYWB,medium_airport,-22.97990036,14.64529991,299,AF,NA,NA-ER,Walvis Bay,WVB
3038,FYWE,medium_airport,-22.61219978,17.08040047,5575,AF,NA,NA-KH,Windhoek,ERS
3039,FYWH,medium_airport,-22.47990036,17.47089958,5640,AF,NA,NA-KH,Windhoek,WDH
3040,FZAA,medium_airport,-4.385749817,15.44460011,1027,AF,CD,CD-KN,Kinshasa,FIH
3041,FZAB,medium_airport,-4.326660156,15.32750034,915,AF,CD,CD-KN,,NLO
3044,FZBO,medium_airport,-3.311320066,17.38170052,1063,AF,CD,CD-BN,,FDU
3045,FZCA,medium_airport,-5.035769939,18.78560066,1572,AF,CD,CD-BN,,KKW
3046,FZEA,medium_airport,0.022600001,18.2887001,1040,AF,CD,CD-EQ,Mbandaka,MDK
3047,FZFD,medium_airport,4.253210068,20.97529984,1509,AF,CD,CD-EQ,,BDT
3048,FZFK,medium_airport,3.235369921,19.77129936,1378,AF,CD,CD-EQ,Gemena,GMA
3050,FZGA,medium_airport,2.170660019,21.49690056,1509,AF,CD,CD-EQ,,LIQ
3052,FZIC,medium_airport,0.481638998,25.33799934,1417,AF,CD,CD-OR,Kisangani,FKI
3053,FZJH,medium_airport,2.827610016,27.5883007,2438,AF,CD,CD-OR,,IRP
3054,FZKA,medium_airport,1.565719962,30.2208004,4045,AF,CD,CD-OR,,BUX
3055,FZKJ,medium_airport,2.818350077,24.79369926,1378,AF,CD,CD-OR,,BZU
3056,FZMA,medium_airport,-2.308979988,28.80879974,5643,AF,CD,CD-SK,,BKY
3057,FZNA,medium_airport,-1.670809984,29.2385006,5089,AF,CD,CD-NK,Goma,GOM
3058,FZOA,medium_airport,-2.919179916,25.91539955,1630,AF,CD,CD-MA,Kindu,KND
3059,FZQA,medium_airport,-11.59130001,27.53089905,4295,AF,CD,CD-KA,Lubumbashi,FBM
3060,FZQM,medium_airport,-10.76589966,25.50569916,5007,AF,CD,CD-KA,,KWZ
3061,FZRF,medium_airport,-5.875559807,29.25,2569,AF,CD,CD-KA,,FMI
3062,FZSA,medium_airport,-8.642020226,25.25289917,3543,AF,CD,CD-KA,,KMN
3063,FZUA,medium_airport,-5.900050163,22.46920013,2139,AF,CD,CD-KW,Kananga,KGA
3064,FZWA,medium_airport,-6.121240139,23.56900024,2221,AF,CD,CD-KE,Mbuji Mayi,MJM
3066,GABS,medium_airport,12.53349972,-7.949940205,1247,AF,ML,ML-2,Senou,BKO
3067,GAGO,medium_airport,16.24839973,-0.005456,870,AF,ML,ML-7,,GAQ
3068,GAKY,medium_airport,14.48120022,-11.40439987,164,AF,ML,ML-1,,KYS
3069,GAMB,medium_airport,14.51280022,-4.079559803,906,AF,ML,ML-5,,MZI
3071,GATB,medium_airport,16.73049927,-3.007580042,863,AF,ML,ML-7,Timbuktu,TOM
35156,GB-OUK,medium_airport,60.41699982,-0.75,,EU,GB,GB-SCT,Grunay Island,OUK
3076,GBYD,medium_airport,13.3380003,-16.6522007,95,AF,GM,GM-W,Banjul,BJL
3077,GCFV,medium_airport,28.45269966,-13.86380005,85,EU,ES,ES-CN,Fuerteventura Island,FUE
3079,GCHI,medium_airport,27.81480026,-17.88710022,103,EU,ES,ES-CN,El Hierro Island,VDE
3080,GCLA,medium_airport,28.62649918,-17.75559998,107,EU,ES,ES-CN,"Sta Cruz de la Palma, La Palma Island",SPC
3081,GCLP,large_airport,27.93190002,-15.38659954,78,EU,ES,ES-CN,Gran Canaria Island,LPA
3082,GCRR,medium_airport,28.94549942,-13.60519981,46,EU,ES,ES-CN,Lanzarote Island,ACE
3083,GCTS,large_airport,28.04450035,-16.57250023,209,EU,ES,ES-CN,Tenerife Island,TFS
3084,GCXO,large_airport,28.48270035,-16.34149933,2076,EU,ES,ES-CN,Tenerife Island,TFN
3093,GEML,medium_airport,35.27980042,-2.956259966,156,EU,ES,ES-ML,Melilla Island,MLN
30799,GFBN,medium_airport,7.532420158,-12.51889992,14,AF,SL,SL-S,Bonthe,BTE
31728,GFBO,medium_airport,7.944399834,-11.76099968,328,AF,SL,SL-S,Bo,KBS
31741,GFKE,medium_airport,7.891290188,-11.17660046,485,AF,SL,SL-E,Kenema,KEN
3095,GFLL,medium_airport,8.616439819,-13.19550037,84,AF,SL,SL-N,Freetown,FNA
32689,GFYE,medium_airport,8.610469818,-11.04539967,1300,AF,SL,SL-E,Yengema,WYE
3097,GGOV,medium_airport,11.89480019,-15.65369987,129,AF,GW,GW-BS,Bissau,OXB
308082,GIG,large_airport,0,0,,SA,BR,BR-RJ,,GIG
3098,GLMR,medium_airport,6.289060116,-10.75870037,25,AF,LR,LR-MO,Monrovia,MLW
3099,GLRB,medium_airport,6.233789921,-10.36229992,31,AF,LR,LR-MG,Monrovia,ROB
3101,GMAD,medium_airport,30.32500076,-9.413069725,250,AF,MA,MA-AGD,Agadir,AGA
3102,GMAT,medium_airport,28.44820023,-11.16129971,653,AF,MA,MA-TNT,Tan Tan,TTA
300605,GMFB,medium_airport,32.51430556,-1.983055556,3630,AF,MA,MA-FIG,Bouarfa,UAR
3103,GMFF,medium_airport,33.9272995,-4.97796011,1900,AF,MA,MA-FES,Fes,FEZ
3105,GMFK,medium_airport,31.94750023,-4.398330212,3428,AF,MA,MA-ERR,Errachidia,ERH
3106,GMFM,medium_airport,33.8791008,-5.515120029,1890,AF,MA,MA-MEK,Meknes,MEK
3107,GMFO,medium_airport,34.78720093,-1.923990011,1535,AF,MA,MA-OUJ,Oujda,OUD
3108,GMMA,medium_airport,26.73180008,-11.68470001,350,AF,EH,EH-U-A,Smara,SMW
3109,GMME,medium_airport,34.05149841,-6.751520157,276,AF,MA,MA-RBA,Rabat,RBA
3110,GMMH,medium_airport,23.71829987,-15.93200016,36,AF,EH,EH-U-A,Dakhla,VIL
3112,GMML,medium_airport,27.15169907,-13.21920013,207,AF,EH,EH-U-A,El AaiÌ_n,EUN
3113,GMMN,large_airport,33.36750031,-7.589970112,656,AF,MA,MA-CAS,Casablanca,CMN
3114,GMMW,medium_airport,34.98880005,-3.028209925,574,AF,MA,MA-NAD,Nador,NDR
3115,GMMX,medium_airport,31.60689926,-8.036299706,1545,AF,MA,MA-MAR,Marrakech,RAK
3116,GMMY,medium_airport,34.2989006,-6.595880032,16,AF,MA,MA-KEN,,NNA
3117,GMMZ,medium_airport,30.93910027,-6.909430027,3782,AF,MA,MA-OUA,Ouarzazate,OZZ
3119,GMTA,medium_airport,35.17710114,-3.839519978,95,AF,MA,MA-HOC,Al Hoceima,AHU
3120,GMTN,medium_airport,35.59429932,-5.320020199,10,AF,MA,MA-TET,,TTU
3121,GMTT,medium_airport,35.72689819,-5.916890144,62,AF,MA,MA-TNG,Tangier,TNG
3122,GOGG,medium_airport,12.55560017,-16.28179932,75,AF,SN,SN-ZG,Ziguinchor,ZIG
3123,GOGS,medium_airport,12.41020012,-16.74609947,52,AF,SN,SN-ZG,Cap Skirring,CSK
3124,GOOK,medium_airport,14.14690018,-16.05130005,26,AF,SN,SN-FK,Kaolack,KLC
3125,GOOY,large_airport,14.73970032,-17.49020004,85,AF,SN,SN-DK,Dakar,DKR
31879,GOSM,medium_airport,15.59360027,-13.32279968,85,AF,SN,SN-SL,Matam,MAX
3126,GOSS,medium_airport,16.05080032,-16.46319962,9,AF,SN,SN-SL,Saint Louis,XLS
3127,GOTB,medium_airport,14.84729958,-12.46829987,98,AF,SN,SN-TC,Bakel,BXE
3128,GOTK,medium_airport,12.57229996,-12.22029972,584,AF,SN,SN-TC,KÌ©dougou,KGG
3129,GOTT,medium_airport,13.73680019,-13.65310001,161,AF,SN,SN-TC,Tambacounda,TUD
3135,GQNN,medium_airport,18.09819984,-15.94849968,13,AF,MR,MR-NKC,Nouakchott,NKC
3137,GQPA,medium_airport,20.5067997,-13.04319954,734,AF,MR,MR-07,Atar,ATR
3138,GQPP,medium_airport,20.93309975,-17.03000069,24,AF,MR,MR-08,Nouadhibou,NDB
3146,GUCY,medium_airport,9.57689,-13.612,72,AF,GN,GN-C,Conakry,CKY
3147,GUFA,medium_airport,10.35060024,-13.56919956,499,AF,GN,GN-FR,,FIG
3148,GUFH,medium_airport,10.03549957,-10.76980019,1476,AF,GN,GN-FA,,FAA
3149,GULB,medium_airport,11.32610035,-12.28680038,3396,AF,GN,GN-LA,,LEK
3150,GVAC,medium_airport,16.74139977,-22.94939995,177,AF,CV,CV-B,Espargos,SID
3151,GVBA,medium_airport,16.1364994,-22.88890076,69,AF,CV,CV-B,Rabil,BVC
3152,GVMA,medium_airport,15.1559,-23.21369934,36,AF,CV,CV-S,Vila do Maio,MMO
3153,GVNP,medium_airport,14.92450047,-23.49349976,230,AF,CV,CV-S,Praia,RAI
3154,GVSN,medium_airport,16.58839989,-24.28470039,669,AF,CV,CV-B,PreguiÌ_a,SNE
3155,GVSV,medium_airport,16.83320045,-25.05529976,66,AF,CV,CV-B,SÌ£o Pedro,VXE
34923,GWW,closed,52.47439957,13.13809967,161,EU,DE,DE-BE,Spandau,EDG
3157,HAAB,large_airport,8.977890015,38.79930115,7630,AF,ET,ET-AA,Addis Ababa,ADD
3159,HAAM,medium_airport,6.039390087,37.59049988,3901,AF,ET,ET-SN,,AMH
3160,HAAX,medium_airport,14.14680004,38.77280045,6959,AF,ET,ET-TI,,AXU
3161,HABD,medium_airport,11.60809994,37.32160187,5978,AF,ET,ET-AM,Bahir Dar,BJR
3162,HADR,medium_airport,9.624699593,41.85419846,3827,AF,ET,ET-DD,Dire Dawa,DIR
3163,HAGM,medium_airport,8.128760338,34.56309891,1614,AF,ET,ET-GA,Gambela,GMB
3164,HAGN,medium_airport,12.51990032,37.43399811,6449,AF,ET,ET-AM,Gondar,GDQ
3165,HAGO,medium_airport,5.935130119,43.57860184,834,AF,ET,ET-SO,Gode,GDE
300239,HAHM,medium_airport,8.7163,39.0059,,AF,ET,ET-OR,Debre Zeyit,QHR
3166,HAJM,medium_airport,7.666090012,36.8166008,5500,AF,ET,ET-OR,Jimma,JIM
3168,HAMK,medium_airport,13.4673996,39.53350067,7396,AF,ET,ET-TI,,MQX
3169,HASO,medium_airport,10.01850033,34.5862999,5100,AF,ET,ET-BE,Asosa,ASO
3170,HBBA,medium_airport,-3.324019909,29.31850052,2582,AF,BI,BI-BJ,Bujumbura,BJM
3171,HCMH,medium_airport,9.518170357,44.08879852,4423,AF,SO,SO-WO,Hargeisa,HGA
3172,HCMI,medium_airport,10.38920021,44.94110107,30,AF,SO,SO-WO,Berbera,BBO
3173,HCMK,medium_airport,-0.377353013,42.45920181,49,AF,SO,SO-JH,,KMU
31899,HCMM,medium_airport,2.01444006,45.30469894,29,AF,SO,SO-BN,Mogadishu,MGQ
3174,HDAM,medium_airport,11.54730034,43.15950012,49,AF,DJ,DJ-DJ,Djibouti City,JIB
3175,HEAL,medium_airport,30.92449951,28.46139908,143,AF,EG,EG-MT,El Alamein,DBB
3176,HEAR,medium_airport,31.07329941,33.83580017,121,AS,EG,EG-SIN,El Arish,AAC
3177,HEAT,medium_airport,27.04649925,31.01199913,772,AF,EG,EG-WAD,Assiut,ATZ
3178,HEAX,medium_airport,31.18390083,29.94890022,-6,AF,EG,EG-ALX,Alexandria,ALY
3180,HEBA,medium_airport,30.91769981,29.69639969,177,AF,EG,EG-ALX,Alexandria,HBE
3181,HEBL,medium_airport,22.37599945,31.61170006,616,AF,EG,EG-ASN,Abu Simbel,ABS
3183,HECA,large_airport,30.12190056,31.40559959,382,AF,EG,EG-C,Cairo,CAI
3184,HECW,medium_airport,30.11639977,30.91539955,550,AF,EG,EG-GZ,El Cairo,CWE
3186,HEGN,large_airport,27.17830086,33.79940033,52,AF,EG,EG-BA,Hurghada,HRG
3188,HEGR,medium_airport,31.06900024,34.12919998,324,AS,EG,EG-SIN,,EGH
3191,HELX,medium_airport,25.67099953,32.70660019,294,AF,EG,EG-KN,Luxor,LXR
3192,HEMA,medium_airport,25.5571003,34.58369827,251,AF,EG,EG-BA,Marsa Alam,RMF
300893,HEMK,medium_airport,26.34277778,31.74277778,310,AF,EG,EG-SHG,Sohag,HMB
3193,HEMM,medium_airport,31.3253994,27.22170067,94,AF,EG,EG-MT,Mersa Matruh,MUH
3196,HEPS,medium_airport,31.27939987,32.24000168,8,AF,EG,EG-SHR,Port Said,PSD
3197,HESC,medium_airport,28.68530083,34.0625,4368,AS,EG,EG-JS,,SKV
3198,HESH,medium_airport,27.97730064,34.39500046,143,AS,EG,EG-JS,Sharm el-Sheikh,SSH
3199,HESN,medium_airport,23.96439934,32.81999969,662,AF,EG,EG-ASN,Aswan,ASW
3200,HETB,medium_airport,29.58779907,34.77809906,2415,AS,EG,EG-SIN,Taba,TCP
3202,HHAS,medium_airport,15.29189968,38.91070175,7661,AF,ER,ER-SK,Asmara,ASM
3203,HHMS,medium_airport,15.67000008,39.37009811,194,AF,ER,ER-SK,Massawa,MSW
3204,HHSB,medium_airport,13.07180023,42.64500046,46,AF,ER,ER-DK,Asab,ASA
300863,HIA,medium_airport,33.79083333,119.125,28,AS,CN,CN-32,Huai'an,HIA
28481,HKAM,medium_airport,-2.645050049,37.25310135,3755,AF,KE,KE-700,Amboseli National Park,ASV
3205,HKEL,medium_airport,0.404457986,35.23889923,6941,AF,KE,KE-700,Eldoret,EDL
3206,HKJK,large_airport,-1.319239974,36.92779922,5330,AF,KE,KE-110,Nairobi,NBO
3208,HKKI,medium_airport,-0.086139001,34.72890091,3734,AF,KE,KE-600,Kisumu,KIS
3209,HKKT,medium_airport,0.971988976,34.95859909,6070,AF,KE,KE-700,Kitale,KTL
3210,HKLK,medium_airport,4.204120159,34.34820175,2074,AF,KE,KE-700,Lokichoggio,LKG
3211,HKLO,medium_airport,3.121969938,35.6086998,1715,AF,KE,KE-700,Lodwar,LOK
3212,HKLU,medium_airport,-2.252419949,40.9131012,20,AF,KE,KE-300,Lamu,LAU
31988,HKML,medium_airport,-3.229310036,40.10169983,80,AF,KE,KE-300,Malindi,MYD
3213,HKMO,large_airport,-4.034830093,39.59420013,200,AF,KE,KE-300,Mombasa,MBA
31594,HKMS,medium_airport,-1.406111002,35.00805664,5200,AF,KE,KE-700,Masai Mara,MRE
3215,HKNW,medium_airport,-1.321720004,36.81480026,5536,AF,KE,KE-110,Nairobi,WIL
32066,HKNY,medium_airport,-0.062398899,37.041008,6250,AF,KE,KE-200,Nanyuki,NYK
3217,HKWJ,medium_airport,1.733240008,40.09159851,770,AF,KE,KE-500,Wajir,WJR
3219,HLGD,medium_airport,31.06349945,16.59499931,267,AF,LY,LY-SR,Sirt,SRX
3221,HLGT,medium_airport,25.14559937,10.14260006,2296,AF,LY,LY-GT,Ghat,GHT
