WnfId,WnfIdDisplayName,DescriptionOrDll,AltDescriptionOrDll
17891C3DA3BC1075,WNF_PROV_TPM_ATTEST_COMPLETE,"Fired when TPM, NGC, and MSA all report ready for new tickets to contain the TPM claim.  Event contains the HRESULT for the operation.",
17891C3DA3BC1875,WNF_PROV_AUTOPILOT_PROFILE_AVAILABLE,"Fired when an AutoPilot profile is available locally and is non-empty.  Event contains the HRESULT for the operation.",
17891C3DA3BC2075,WNF_PROV_AUTOPILOT_ASYNC_COMPLETE,"Fired when the AutoPilot profile manager completes and is ready to unload.",
17891C3DA3BC2875,WNF_PROV_AUTOPILOT_TPM_MSA_TRIGGER,"Fired when the AutoPilot profile manager determines that the MSA client may need to update TPM state",
17891C3DA3BC3075,WNF_PROV_DEVICE_BOOTSTRAP_COMPLETE,"Fired when the Server provisioning in the blocking Device Bootstrap page of commercial OOBE is complete. Data passed in is a DWORD. 0x1, if Bootstrap is complete.",
17950F23A3BC0835,WNF_NASV_USER_PRESENT,"NaAuth User Presence Status",
17950F23A3BC1075,WNF_NASV_SERVICE_RUNNING,"NaAuth Service Running",
17950F23A3BC1835,WNF_NASV_USER_AUTHENTICATION,"NaAuth User Authentication Status",
17950F23A3BC2075,WNF_NASV_DYNAMIC_LOCK_BLUETOOTH_STATUS,"NaAuth Extended Dynamic Lock Status for Bluetooth plugin",
17951A3BA3BC0875,WNF_VTSV_CDS_SYNC,"Notification for syncing CDS WebCredential store",
17951A3BA3BC1075,WNF_VTSV_ADD_CRED_NOTIFY,"Notification for New Credential Added",
17961725A3BC0875,WNF_HYPV_HOST_WMI_OBJECT_PROVIDER_STATE,"The state of Hyper-V's host-only WMI object provider.",
17961725A3BC1075,WNF_HYPV_HOST_WMI_EVENT_PROVIDER_STATE,"The state of Hyper-V's host-only WMI event provider.",
19890C35A3BC0875,WNF_XBOX_APPLICATION_CONTEXT_CHANGED,"The application specific context has changed in steady state. CAPABILITY_SID_LpacAppExperience - S-1-15-3-1024-1502825166-1963708345-2616377461-2562897074-4192028372-3968301570-1997628692-1435953622.",
19890C35A3BC1075,WNF_XBOX_APPLICATION_FOCUS_CHANGED,"The currently focused application has changed. CAPABILITY_SID_LpacAppExperience - S-1-15-3-1024-1502825166-1963708345-2616377461-2562897074-4192028372-3968301570-1997628692-1435953622.",
19890C35A3BC1875,WNF_XBOX_APPLICATION_ACTIVATING,"An application is activating.",
19890C35A3BC2075,WNF_XBOX_APPLICATION_COMPONENT_FOCUS,"The currently focused application component has changed.",
19890C35A3BC2875,WNF_XBOX_SHELL_TOAST_NOTIFICATION,"A new toast notification has been delivered to the shell.",
19890C35A3BC3075,WNF_XBOX_PACKAGE_UNMOUNTED_FROM_SYSTEM_FOR_LAUNCH,"A package is about to be unmounted from the System OS ready to launch it on the Title OS.",
19890C35A3BC3875,WNF_XBOX_PACKAGE_INSTALL_STATE_CHANGED,"A new application package has been added or an existing one has been removed.",
19890C35A3BC4075,WNF_XBOX_IDLE_DIMMER_CHANGED,"Idle dimmer has changed state.",
19890C35A3BC4875,WNF_XBOX_GLOBALIZATION_SETTING_CHANGED,"An application package has been removed.",
19890C35A3BC5075,WNF_XBOX_APPLICATION_NO_LONGER_RUNNING,"An application is no longer running.","XblAuthManager.til"
19890C35A3BC5875,WNF_XBOX_AUTOPLAY_CONTENT_DETECTED,"An optical disc or other media has been detected with content.",
19890C35A3BC6075,WNF_XBOX_APPLICATION_ERROR,"Application error handler",
19890C35A3BC6875,WNF_XBOX_STORAGE_ERROR,"Handler for achievement cache and game save storage",
19890C35A3BC7075,WNF_XBOX_LIVE_CONNECTIVITY_CHANGED,"Connectivity to the Xbox LIVE service has changed.","XblAuthManager.til"
19890C35A3BC7875,WNF_XBOX_SYSTEM_TITLE_AUTH_STATUS_CHANGED,"System Title Authentication status has changed.",
19890C35A3BC8075,WNF_XBOX_ACHIEVEMENTS_RAW_NOTIFICATION_RECEIVED,"A new achievements-related raw notifications was received.",
19890C35A3BC8875,WNF_XBOX_ERA_VM_STATUS_CHANGED,"ERA VM status has changed.",
19890C35A3BC9075,WNF_XBOX_APPLICATION_LAYOUT_CHANGED,"One or more application layouts changed.",
19890C35A3BC9875,WNF_XBOX_SYSTEM_IDLE_TIMEOUT_CHANGED,"System Idle Timeout has changed.",
19890C35A3BCA075,WNF_XBOX_SYSTEM_CONSTRAINED_MODE_STATUS_CHANGED,"System constrained status has changed. CAPABILITY_SID_LpacMedia - S-1-15-3-1024-1692970155-4054893335-185714091-3362601943-3526593181-1159816984-2199008581-497492991.",
19890C35A3BCD875,WNF_XBOX_APPLICATION_COM_RESILIENCY_STATUS_CHANGED,"Application's COM resiliency status has changed.",
19890C35A3BCE075,WNF_XBOX_SYSTEM_USER_CONTEXT_CHANGED,"Default system user, as defined by start view, has changed. CAPABILITY_SID_LpacAppExperience - S-1-15-3-1024-1502825166-1963708345-2616377461-2562897074-4192028372-3968301570-1997628692-1435953622.",
19890C35A3BCE875,WNF_XBOX_XAM_READY_FOR_DEVKIT_REBOOT,"XblAuthManager.til",
19890C35A3BCF075,WNF_XBOX_HOST_STORAGE_CONFIGURATION_CHANGED,"A storage device was either plugged or unplugged.",
19890C35A3BCF875,WNF_XBOX_EXIT_SILENT_BOOT_MODE,"MiracastReceiver.dll","The system is exiting silent boot mode."
19890C35A3BD0075,WNF_XBOX_APPLICATION_LICENSE_CHANGED,"The license used by the application has changed.",
19890C35A3BD0875,WNF_XBOX_SHELL_INITIALIZED,"The system shell is initialized and ready.",
19890C35A3BD1875,WNF_XBOX_PASS3_UPDATE_NOTIFICATION,"Pass 3 system update has progressed and is sending a notification.",
19890C35A3BD2075,WNF_XBOX_MSA_ENVIRONMENT_CONFIGURED,"The MSA and WNS environments have been configured to match the XBL environment.","XblAuthManager.til"
19890C35A3BD2875,WNF_XBOX_SIP_VISIBILITY_CHANGED,"The visibility of the Software Input Pane has changed. CAPABILITY_SID_LpacAppExperience - S-1-15-3-1024-1502825166-1963708345-2616377461-2562897074-4192028372-3968301570-1997628692-1435953622.",
19890C35A3BD3075,WNF_XBOX_SYSTEM_GAME_STREAMING_STATE_CHANGED,"Game streaming state has changed.","MiracastReceiver.dll"
19890C35A3BD3875,WNF_XBOX_SIP_FOCUS_TRANSFER_NOTIFICATION,"It is possible to transfer focus away from the Software Input Pane.",
19890C35A3BD4075,WNF_XBOX_XAM_SMB_SHARES_INIT_ALLOW_SYSTEM_READY,"SMB shares have been launched.",
19890C35A3BD4875,WNF_XBOX_XBBLACKBOX_SNAP_NOTIFICATION,"A snap of XBBlackbox has occurred",
19890C35A3BD5075,WNF_XBOX_SYSTEM_LOW_POWER_MAINTENANCE_WORK_ALLOWED,"Maintenance work is allowed in low power mode",
19890C35A3BD5875,WNF_XBOX_ERA_TITLE_LAUNCH_NOTIFICATION,"ERA launch notification with XBL title info",
19890C35A3BD6075,WNF_XBOX_STORAGE_STATUS,"Status of attached storage devices",
19890C35A3BD6875,WNF_XBOX_STORAGE_CHANGED,"A storage device, or its contents, have changed",
19890C35A3BD7075,WNF_XBOX_PACKAGE_STREAMING_STATE,"Current state of the streaming package",
19890C35A3BD7875,WNF_XBOX_STREAMING_QUEUE_CHANGED,"The install streaming queue contents have changed",
19890C35A3BD8075,WNF_XBOX_QUERY_UPDATE_NOTIFICATION,"An update is available for installing content.",
19890C35A3BD8875,WNF_XBOX_REPOSITORY_CHANGED,"A change has been made to the pre-indexed state repository.",
19890C35A3BD9075,WNF_XBOX_LIVETV_TUNER_COUNT_CHANGED,"The number of LiveTV tuners connected to the system has changed",
19890C35A3BD9875,WNF_XBOX_PACKAGECACHE_CHANGED,"A change has been made to the package cache.",
19890C35A3BDA075,WNF_XBOX_WPN_PLATFORM_HOST_INITIALIZED,"The WPN platform host is initialized and ready.",
19890C35A3BDA875,WNF_XBOX_NARRATOR_RECT_CHANGED,"The rectangle visual of the Narrator has changed.",
19890C35A3BDB075,WNF_XBOX_PACKAGE_UNMOUNTED_FROM_SYSTEM_FOR_UNINSTALL,"A package is about to be unmounted from the System OS for uninstall.",
19890C35A3BDB875,WNF_XBOX_SEND_LTV_COMMAND_REQUESTED,"A module requested for an ltv command to be issued.",
19890C35A3BDC075,WNF_XBOX_SHELL_DATACACHE_ENTITY_CHANGED,"An entity has changed in the shell data cache.",
19890C35A3BDC875,WNF_XBOX_CORTANAOVERLAY_VISIBILITY_CHANGED,"The visibility of the Cortana Overlay view has changed.",
19890C35A3BDD075,WNF_XBOX_NOTIFICATION_UNREAD_COUNT,"Number of unread notifications for the current system user.",
19890C35A3BDD875,WNF_XBOX_EXTENDED_RESOURCE_MODE_CHANGED,"Extended resource mode has been toggled",
19890C35A3BDE075,WNF_XBOX_AUTO_SIGNIN_IN_PROGRESS,"Indicates whether the shell is in the process of auto-signin. Payload is UINT32 with a 1 or 0.",
19890C35A3BDE875,WNF_XBOX_REMOTE_SIGNOUT,"A local user has signed out remotely via SPOP.",
19890C35A3BDF075,WNF_XBOX_ACCESSIBILITY_NARRATOR_ENABLED,"Indicates whether the Narrator is enabled. Payload is UINt32 with 1 (enabled) or 0 (disabled).",
19890C35A3BDF875,WNF_XBOX_GLOBAL_SPEECH_INPUT_NOTIFICATION,"A global speech command was recognized that translates to a controller button press.",
19890C35A3BE0075,WNF_XBOX_APPLICATION_CURRENT_USER_CHANGED,"The current user of the application has changed.",
19890C35A3BE0875,WNF_XBOX_ERA_VM_INSTANCE_CHANGED,"ERA VM Instance has come up or gone down",
19890C35A3BE1075,WNF_XBOX_RESET_IDLE_TIMER,"Idle monitor timer should be reset due to user activity.",
19890C35A3BE1875,WNF_XBOX_CORTANA_TV_GRAMMAR_UPDATE_NOTIFICATION,"Notification for when TV grammars for cortana needs rebuilding",
19890C35A3BE2075,WNF_XBOX_CORTANA_SIGNEDIN_USERS_GRAMMAR_UPDATE_NOTIFICATION,"Notification for when signed in users change results in rebuilding grammars for cortana",
19890C35A3BE2875,WNF_XBOX_KINECT_IS_REQUIRED,"An application that requires Kinect has connected to the NuiService.",
19890C35A3BE3075,WNF_XBOX_ADJUST_SNAP_CPU_AFFINITY,"Adjust an app's CPU affinity if in constrained mode",
19890C35A3BE3875,WNF_XBOX_VIDEOPLAYER_ACTIVEPLAYER,"The active shared video player host has changed.",
19890C35A3BE4075,WNF_XBOX_VIDEOPLAYER_PLAYERSTATE,"The video player app has changed internal state.",
19890C35A3BE4875,WNF_XBOX_VIDEOPLAYER_PLAYBACKPROGRESS,"The video player app has changed playback progress.",
19890C35A3BE5075,WNF_XBOX_SAFEAREA_SETTING_CHANGED,"Indicates whether the safe area setting is enabled. Payload is UINT32 with a 1 or 0.",
19890C35A3BE5875,WNF_XBOX_ACTIVE_BACKGROUNDAUDIO_APPLICATION_CHANGED,"The application providing audio from the background has changed.",
19890C35A3BE6075,WNF_XBOX_KEYBOARD_LOCALE_CHANGED,"Indicates that the desired keyboard locale has changed.",
19890C35A3BE6875,WNF_XBOX_GAMER_ACCOUNT_CHANGED,"The local gamer account has signed in or out.  Payload is uint32 representing sessionid",
19890C35A3BE7075,WNF_XBOX_ERA_VM_IOPRIORITY_CHANGED,"ERA VM IO priority has been changed",
19890C35A3BE7875,WNF_XBOX_SPEECH_INPUT_DEVICE,"Input device changed for OneCore speech",
19890C35A3BE8875,WNF_XBOX_CORTANA_USER_CHANGED_UPDATE_NOTIFICATION,"Notification for when the active user of Cortana changes from signing in/out/switching user",
19890C35A3BE9075,WNF_XBOX_ACCESSIBILITY_EXCLUSIVE_INPUT_MODE_CHANGED,"The exclusive input modality for an accessibility component changed",
19890C35A3BE9875,WNF_XBOX_PROACTIVE_NOTIFICATION_TRIGGERED,"Proactive notification service is triggered",
19890C35A3BEA075,WNF_XBOX_ACHIEVEMENT_TRACKER_STATE_CHANGED,"Notification for when the Achievement Tracker's state should change",
19890C35A3BEA875,WNF_XBOX_GUIDE_DIRECT_ACTIVATION,"Event to trigger direct activation of xbox guide when nexus is pressed",
19890C35A3BEB075,WNF_XBOX_TITLE_SPOP_VETO_RECEIVED,"A title SPOP veto has been received.",
19890C35A3BEB875,WNF_XBOX_LIBRARY_RAW_NOTIFICATION_RECEIVED,"A new library-related raw notifications was received.",
19890C35A3BEC075,WNF_XBOX_MESSAGING_RAW_NOTIFICATION_RECEIVED,"A new messaging-related raw notifications was received.",
19890C35A3BEC875,WNF_XBOX_PEOPLE_RAW_NOTIFICATION_RECEIVED,"A new people-related raw notifications was received.",
19890C35A3BED075,WNF_XBOX_MULTIPLAYER_RAW_NOTIFICATION_RECEIVED,"A new multiplayer-related raw notifications was received.",
19890C35A3BED875,WNF_XBOX_LIVETV_RAW_NOTIFICATION_RECEIVED,"A new live tv-related raw notifications was received.",
19890C35A3BEE075,WNF_XBOX_SYSTEMUI_RAW_NOTIFICATION_RECEIVED,"A new SystemUI-related raw notifications was received.",
19890C35A3BEE875,WNF_XBOX_CLUB_RAW_NOTIFICATION_RECEIVED,"A new club-related raw notifications was received.",
19890C35A3BEF075,WNF_XBOX_CLUBCHAT_RAW_NOTIFICATION_RECEIVED,"A new club chat-related raw notifications was received.",
19890C35A3BEF875,WNF_XBOX_SETTINGS_RAW_NOTIFICATION_RECEIVED,"A new settings-related raw notifications was received.",
19890C35A3BF0075,WNF_XBOX_MEDIA_IS_PLAYING_CHANGED,"Notification of whether any media is playing.",
19890C35A3BF0875,WNF_XBOX_EXPANDED_RESOURCES_INACTIVE,"An expandedResources app has gone inactive.",
19890C35A3BF1075,WNF_XBOX_PARENTAL_RESTRICTIONS_CHANGED,"The maximum age rating currently permissable has changed.",
19890C35A3BF1875,WNF_XBOX_PARTY_OVERLAY_STATE_CHANGED,"Notification for when the Party Overlay's state should change",
19890C35A3BF2075,WNF_XBOX_CLOUD_SETTINGS_UPDATED,"A cloud settings collection was updated",
19890C35A3BF2875,WNF_XBOX_ERA_FAST_ITERATION_STATUS_CHANGED,"ERA Fast Iteration Mode has changed.",
19890C35A3BF3075,WNF_XBOX_NTM_CONSTRAINED_MODE_CHANGED,"The Network Transfer Manager's constrained mode changed.",
19890C35A3BF3875,WNF_XBOX_NARRATOR_INPUT_LEARNING_MODE_CHANGED,"Narrator input learning mode changed.",
19890C35A3BF4075,WNF_XBOX_SUSPEND_SKELETAL_TRACKING_INITIALIZATION,"Initialization of the skeletal tracking pipeline should be suspended / resumed.",
19890C35A3BF4875,WNF_XBOX_NEON_SETTING_CHANGED,"Immersive background or connected animation setting changed.",
19890C35A3BF5075,WNF_XBOX_COPYONLAN_UPLOAD_STATE_CHANGED,"Copy on LAN upload state has changed.",
19890C35A3BF5875,WNF_XBOX_DASHBOARD_DIRECT_ACTIVATION,"Event to trigger direct activation of xbox dashboard.",
19890C35A3BF6075,WNF_XBOX_COMMANDSERVICE_RAW_NOTIFICATION_RECEIVED,"A new Command Service raw notification was received.",
19890C35A3BF6875,WNF_XBOX_NOTIFICATION_SETTING_CHANGED,"A notification settings was updated",
19890C35A3BF7075,WNF_XBOX_GUEST_VM_CRASH_DUMP_NOTIFICATION,"A new guest VM crash dump file was written.",
19890C35A3BF7875,WNF_XBOX_TEST_NETWORK_CONNECTION_COMPLETE,"User initiated network connection test has completed with no errors",
19890C35A3BF8075,WNF_XBOX_GAMECORE_TITLE_LAUNCH_NOTIFICATION,"GameCore launch notification with title info",
19890C35A3BF8875,WNF_XBOX_HOST_XVC_CORRUPTION_DETECTED,"XVC corruption has been detected.",
19890C35A3BF9075,WNF_XBOX_ERA_INITIAL_PRESENT,"ERA title has presented its first frame.",
2821B2CA3BC08B5,WNF_AUDC_CPUSET_ID,"RTWorkQ.dll","This state holds the CPU Set ID for audio threads. CAPABILITY_SID_LpacMedia - S-1-15-3-1024-1692970155-4054893335-185714091-3362601943-3526593181-1159816984-2199008581-497492991."
2821B2CA3BC1075,WNF_AUDC_PHONECALL_ACTIVE,"sapi_onecore.dll","This state indicates an active phone call, which can be from a cellular call or active Communications category audio streams"
2821B2CA3BC1875,WNF_AUDC_TUNER_DEVICE_AVAILABILITY,"This notification indicates whether or not the tuner endpoint is available.",
2821B2CA3BC2075,WNF_AUDC_HEALTH_PROBLEM,"State for problems detected in the audio core.",
2821B2CA3BC2875,WNF_AUDC_CPUSET_ID_SYSTEM,"This state keeps other system services apprised of the audio-reserved CPU set ID.",
2821B2CA3BC3075,WNF_AUDC_RENDER,"Reports the number of, and all endpoints currently rendering audio. Returns a WNF_STREAM_EVENT_HEADER data structure",
2821B2CA3BC3875,WNF_AUDC_VOLUME_CONTEXT,"This notification is raised when contextual volume for endpoints have changed.",
2821B2CA3BC4075,WNF_AUDC_CAPTURE,"Reports the number of, and process ids of all applications currently capturing audio. Returns a WNF_CAPTURE_STREAM_EVENT_HEADER data structure",
2821B2CA3BC4875,WNF_AUDC_RINGERVIBRATE_STATE_CHANGED,"Reports the changes to the Ringervibrate state of the device",
2821B2CA3BC5075,WNF_AUDC_SPATIAL_STATUS,"Reports for each spatial audio endpoint if spatial audio is currently being rendered. Returns a WNF_SPATIAL_STATUS_HEADER data structure",
2821B2CA3BC5875,WNF_AUDC_DEFAULT_RENDER_ENDPOINT_PROPERTIES,"Reports certain properties of the default render multimedia endpoint whenever the default endpoint changes or a property of interest changes on the default render endpoint",
2821B2CA3BC6075,WNF_AUDC_CHAT_APP_CONTEXT,"Publishes a list of the current chat applications on the device",
2821B2CA3BC6875,WNF_AUDC_VAM_ACTIVE,"Reports whether or not the voice activation manager has an active hardware keyword spotter.",
2831628A3BC0875,WNF_EXEC_OSTASKCOMPLETION_REVOKED,"modernexecserver.dll","This event signal when a task completion has been revoked due to memory pressure"
2831628A3BC1875,WNF_EXEC_THERMAL_LIMITER_CLOSE_APPLICATION_VIEWS,"This event is signaled by the thermal limiter when a power or thermal trip point has been reached that indicates all application views should be closed",
2831628A3BC1875,WNF_EXEC_THERMAL_LIMITER,"bisrv.dll",
2831628A3BC2075,WNF_EXEC_THERMAL_LIMITER_TERMINATE_BACKGROUND_TASKS,"This event is signaled by the thermal limiter when a power or thermal trip point has been reached that indicates background tasks should be terminated",
2831628A3BC2875,WNF_EXEC_THERMAL_LIMITER_DISPLAY_WARNING,"This event is signaled by the thermal limiter when a power or thermal trip point has been reached that indicates a warning should be displayed to the user",
2831628A3BC3075,WNF_EXEC_THERMAL_LIMITER_STOP_MRC,"This event is signaled by the thermal limiter when a power or thermal trip point has been reached that indicates MRC should be stopped",
2831628A3BC3875,WNF_EXEC_THERMAL_LIMITER_MITIGATION_STATUS,"This event is signaled by the thermal limiter when a power or thermal trip point has been reached, which is causing the system to take action to reduce power consumption. The WNF data indicates the number of areas on the device which are being mitigated.",
2871E3EA3BC0875,WNF_SPAC_SPACEPORT_PROPERTY_CHANGED,"This notification is issued when a property of an object changes",
2871E3EA3BC1075,WNF_SPAC_SPACEPORT_WORK_REQUESTED,"This notification is issued to request work in user-mode",
288173EA3BC0875,WNF_SYNC_REQUEST_PROBE,"Sync sets this value to request a wifi probe due to SSL error. SDDL comes from ID_CAP_COMMS_SERVICES in %SDXROOT%\comms\Packages\CommsPlat\Comms.pkg.xml",
28A182CA3BC0875,WNF_AVLC_DRIVER_REQUEST,"A driver requst permission for volume limit change.","audiosrv.dll"
28A182CA3BC1075,WNF_AVLC_VOLUME_WARNING_ACCEPTED,"audiosrv.dll","This event propagates the user's choice from the warning dialog."
28A182CA3BC1875,WNF_AVLC_SHOW_VOLUMELIMITWARNING,"audiosrv.dll","This event informs the system that we need to show reached volume limit warning message"
28F0222A3BC5075,WNF_OLIC_OS_EDITION_CHANGE,"OS Edition has changed.",
28F0222A3BC5875,WNF_OLIC_OS_LICENSE_POLICY_CHANGE,"OS Policy has changed.",
28F0222A3BC6075,WNF_OLIC_OS_LICENSE_TERMS_ACCEPTED,"The License Terms can be considered as accepted on this device.",
28F0222A3BC6875,WNF_OLIC_OS_LICENSE_NON_GENUINE,"OS will soon notify user of non-genuine state.",
295013AA3BC0875,WNF_WOSC_ML_MODELS_CHANGED,"Triggered every time there is a change in the OneSettings configuration for machine learning model configurations",
295013AA3BC1075,WNF_WOSC_FEATURE_CONFIGURATION_CHANGED,"Triggered every time there is a change in the OneSettings configuration for Velocity feature configurations",
295013AA3BC1875,WNF_WOSC_MITIGATION_CONFIGURATION_CHANGED,"Triggered every time there is a change in the OneSettings configuration for Mitigation App configurations",
295013AA3BC2075,WNF_WOSC_DIRECTX_DATABASE_CHANGED,"Triggered every time there is a change in the OneSettings configuration for DirectX Database configurations",
295013AA3BC2875,WNF_WOSC_MUSE_CONFIGURATION_CHANGED,"Triggered every time there is a change in the OneSettings configuration for Muse UX and USO configurations",
295013AA3BC3075,WNF_WOSC_FEATURE_CONFIGURATION_COMPLETED,"Triggered every time a feature configuration was completed (as a response to FEATURE_CONFIGURATION_CHANGED)",
2950A3AA3BC0875,WNF_WDSC_ACCOUNT_PROTECTION_REFRESH,"This event triggers a refresh for the account pillar state",
2951A3FA3BC0875,WNF_RTSC_PRIVACY_SETTINGS_CHANGED,"Triggered every time there is a change in Group Policy/ MDM Settings related to Recommended Troubleshooting Privacy Settings",
