"_time",bytes,"dest_ip","dest_port",query,"src_ip","src_port","time_taken",user
"2018-11-09T17:23:16.102+0000",1189,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=ef0d2819-873d-4fe0-8b9d-40622240eb58","73.159.72.237",56444,688,sgutierrezmy
"2018-11-09T17:23:01.207+0000",949,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=079ed93e-6cfa-4da9-be8d-af936e02eaeb","44.68.226.117",56550,651,ggordonlk
"2018-11-09T17:23:01.204+0000",3013,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=uid","src_ip",56363,325,username
"2018-11-09T17:23:01.140+0000",2018,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=e1cfdb7d-a2b4-46d1-ad75-fba4932f1f3c","200.204.197.37",56352,954,darmstrongr8
"2018-11-09T17:22:46.467+0000",2898,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=a4b959d9-900e-45dd-8ca4-90ef92c53d19","76.234.104.194",56625,174,jmurrayqv
"2018-11-09T17:22:46.229+0000",3414,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=d4f817a7-5193-4662-bd67-a12485a804ec","32.205.183.98",56466,288,kricedu
"2018-11-09T17:22:46.068+0000",2866,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=6e9c6e30-f1a7-485d-be16-b082077150b2","76.242.152.164",56763,395,dsmithnw
"2018-11-09T17:22:31.375+0000",3276,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=b700f533-bed9-4fa3-baf2-64e03f7bac8e","119.7.162.123",56540,337,jelliottla
"2018-11-09T17:22:31.210+0000",794,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=015659d5-8969-444d-a701-2f32cf7813be","124.120.138.230",56188,441,scollinsds
"2018-11-09T17:22:31.027+0000",1534,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=1d345fc0-522d-4a2a-b40d-e619cca8485e","111.84.204.232",56319,347,jmasoncw
"2018-11-09T17:22:16.476+0000",3019,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=e5dccdbb-a7c6-4864-a37a-507f8558fc2a","208.51.114.84",56014,183,bhughes8h
"2018-11-09T17:22:16.239+0000",2648,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=c6da3b9d-54eb-457f-b03f-2c4465f4c77c","73.124.45.119",56788,627,cparker79
"2018-11-09T17:22:16.176+0000",585,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=15a24025-345e-48b7-bddd-01df2ff029e3","86.180.75.233",56831,746,jmillerbm
"2018-11-09T17:22:01.379+0000",3840,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=a4b959d9-900e-45dd-8ca4-90ef92c53d19","76.234.104.194",56151,594,jmurrayqv
"2018-11-09T17:22:01.282+0000",1475,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=63e9116c-25d5-4f4c-9b63-3496fddc057a","128.19.73.145",56223,289,dhendersongz
"2018-11-09T17:22:01.218+0000",2708,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=c92e1ba2-888f-4e8b-bf76-82c8cbedc3f1","197.137.165.124",56654,402,bmorrisonc7
"2018-11-09T17:21:46.144+0000",1370,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=b45cb274-24b6-4f62-a2af-ffb2d1acd1e7","99.123.124.205",56703,492,tlanen7
"2018-11-09T17:21:46.119+0000",906,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=22304811-dcec-4458-ba9a-c0849b4241a2","167.186.24.47",56068,180,gdavisb1
"2018-11-09T17:21:46.044+0000",3506,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=e5aecf26-3aed-41c6-8f0f-b5970d2fa51a","141.178.154.45",56264,461,baustin92
"2018-11-09T17:21:31.181+0000",1339,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=6a8db3e4-8140-43d5-af4e-350b7f06e4b5","89.128.9.223",56366,824,amurphy9l
"2018-11-09T17:21:31.046+0000",1705,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=129126ab-a2ce-4272-ae3b-c4a8582a20d8","197.213.97.124",56483,237,cnicholsf0
"2018-11-09T17:21:31.013+0000",235,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=d425bb98-7aea-424e-b8ef-d43e770ed587","82.82.155.207",56714,328,sduncanou
"2018-11-09T17:21:16.351+0000",3700,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=efd303e3-a5fd-4b39-90df-70f8fa3b2314","208.206.185.47",56188,736,aburke3v
"2018-11-09T17:21:16.186+0000",2287,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=f1ad1a3a-a4d4-48d1-9bfe-300937f9f676","95.87.185.135",56720,658,awrightrn
"2018-11-09T17:21:16.038+0000",3498,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=46790152-2336-418c-a1d2-c04c870caa8f","187.125.100.189",56134,672,mboydp3
"2018-11-09T17:21:01.046+0000",1202,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=b2fe8383-2d3d-42a2-a132-e658562529e7","113.80.77.120",56666,873,rhicksmn
"2018-11-09T17:21:01.008+0000",2651,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=acf4cb3a-a936-4ff8-b6ef-eb01ae82c097","37.251.167.60",56490,333,fcruzm1
"2018-11-09T17:21:01.002+0000",2126,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=e35e18c0-8110-40a8-8e02-eba8342d974a","2.255.23.61",56502,908,lfowlerg7
"2018-11-09T17:20:46.360+0000",1329,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=ff2d9155-dbab-4a97-b879-9629380aaf71","220.216.132.30",56430,637,crobinsonad
"2018-11-09T17:20:46.326+0000",3584,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=eb514920-f231-4c82-9a00-13a74100a8ba","140.43.35.126",56293,963,tmorrisonk
"2018-11-09T17:20:46.049+0000",1775,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=2a553401-993e-4d0b-9bf8-d81c41f9aa66","163.200.197.98",56808,166,storres3m
"2018-11-09T17:20:31.193+0000",3495,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=f1ad1a3a-a4d4-48d1-9bfe-300937f9f676","95.87.185.135",56654,210,awrightrn
"2018-11-09T17:20:31.163+0000",3985,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=1b409443-fd16-44e3-a08d-0231f5b601a1","179.37.156.71",56163,216,bpriceig
"2018-11-09T17:20:31.054+0000",3947,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=e34dbdfb-6fa5-41fc-a304-4b62d8bf290b","210.141.241.173",56571,955,awashington2i
"2018-11-09T17:20:16.345+0000",622,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=2b9a40d3-7b30-4402-87b4-8f821295d24e","50.240.233.157",56449,746,ljordanq8
"2018-11-09T17:20:16.343+0000",1482,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=a87245ac-c96f-4a33-a497-7d00b23e13f1","251.236.17.89",56098,183,hthompsone3
"2018-11-09T17:20:16.246+0000",1095,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=da09546b-ba48-4c45-a350-13a40eb2fba6","138.140.214.146",56313,437,cknightda
"2018-11-09T17:20:01.201+0000",835,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=a4bd6cfd-6b64-45d1-9a72-81d6ddc960a3","206.246.42.187",56662,480,mbakerc6
"2018-11-09T17:20:01.141+0000",1609,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=f758f994-0f0a-402b-b082-05a9c2659243","82.193.94.182",56736,448,jadams77
"2018-11-09T17:20:01.119+0000",2200,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=385ce18e-7b8b-422f-8561-9ae96998c08b","41.51.107.49",56644,361,amasondx
"2018-11-09T17:19:46.288+0000",2693,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=a06e1e4f-acbd-47f6-9810-2329455d0da0","140.232.27.70",56145,353,lmendozacb
"2018-11-09T17:19:46.260+0000",547,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=9d40444b-b66a-48f2-adfc-73b9cbba96a4","93.227.62.14",56442,253,wgeorge2y
"2018-11-09T17:19:46.159+0000",1638,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=69e44008-4d76-43af-81cb-18d1b7720019","238.180.194.231",56050,322,fruizjv
"2018-11-09T17:19:31.262+0000",3628,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=3545d982-4fa0-4734-a180-e31a5cf969a7","155.23.53.250",56848,854,npattersonc3
"2018-11-09T17:19:31.152+0000",1890,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=6db1fbfb-6cc7-4747-9050-627c71f2d838","31.245.159.44",56296,985,cberryh9
"2018-11-09T17:19:31.005+0000",303,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=83c873f5-8954-448d-b6af-99bf6c2998eb","176.248.34.107",56805,839,cmyersdk
"2018-11-09T17:19:16.300+0000",761,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=85e274fd-5288-40a5-9926-8d14afe761ab","119.119.123.148",56086,217,rhayescc
"2018-11-09T17:19:16.149+0000",2606,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=8f4101aa-64ca-451a-8600-812b0a4b0882","224.182.48.209",56391,681,mhall2s
"2018-11-09T17:19:16.127+0000",794,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=ddfed053-17b1-4c70-8257-8f1c8b740366","104.101.57.122",56341,856,cperry6b
"2018-11-09T17:19:01.160+0000",2694,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=f9970747-2bda-4f36-bed6-9c5a6f5047bc","69.233.66.1",56681,107,thowarde1
"2018-11-09T17:19:01.070+0000",3272,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=6bb26ec5-45cf-40ef-8dce-74fc4236e66c","176.81.252.128",56057,804,sedwardskp
"2018-11-09T17:19:01.060+0000",2825,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=336a3af1-85d5-4a35-9c58-788e73670c50","187.174.175.250",56772,515,wlewis7d
"2018-11-09T17:18:46.247+0000",3304,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=f01f7320-804d-4956-ae07-64f4ec5f8a15","137.23.174.224",56211,943,tmasonji
"2018-11-09T17:18:46.205+0000",1448,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=e8dd58cf-2b44-4810-81c0-4aafe9999d6f","154.48.165.119",56854,194,jgriffinmu
"2018-11-09T17:18:46.127+0000",1340,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=6ead23c5-9757-4a87-ab07-2ba777fb55b4","175.255.62.227",56691,599,hfox1w
"2018-11-09T17:18:31.226+0000",1242,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=c32d75dc-1d7a-4603-9549-02ef90336d47","161.198.214.19",56034,915,lmatthewsgo
"2018-11-09T17:18:31.149+0000",1565,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=4a8641f6-5dd6-48d2-9ddc-2fc7cc574ef7","24.129.98.79",56902,469,fcarr5d
"2018-11-09T17:18:31.113+0000",2402,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=38a5e8cc-44a4-4225-aaa2-e710f24f8d06","14.11.95.83",56877,926,sburnspt
"2018-11-09T17:18:16.202+0000",2586,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=a49c3214-1342-4f6a-b50b-d8ef9201ade1","84.74.2.43",56162,153,phansennq
"2018-11-09T17:18:16.082+0000",833,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=db30b32c-75c4-4a4a-9364-42329070c051","99.33.1.103",56563,102,bstephensrl
"2018-11-09T17:18:16.054+0000",215,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=64e9c15f-aace-4707-811e-f3220b0d9f55","179.183.32.205",56301,467,jhernandez93
"2018-11-09T17:18:01.210+0000",1073,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=ffd08ad6-991b-41ab-908b-3a49dfe1b1b2","138.109.173.86",56180,465,kelliottcd
"2018-11-09T17:18:01.139+0000",354,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=5200f615-1d8f-4cdf-a7c1-7199030e1957","136.55.80.37",56240,537,rbarnes7u
"2018-11-09T17:18:01.065+0000",3891,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=961ef844-6598-46a2-95dd-8ce1736de718","244.146.64.119",56205,313,jbrownfl
"2018-11-09T17:17:46.194+0000",1438,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=df724502-8694-48de-b43b-d3586bea2627","222.159.57.168",56649,153,lhall7f
"2018-11-09T17:17:46.171+0000",3004,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=0f903baf-292a-4243-aa8e-320f5b4fa529","84.193.189.163",56821,952,efuller3q
"2018-11-09T17:17:46.065+0000",1959,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=0a64b4b8-c4d8-43a9-8780-069e6263f7cd","109.41.148.5",56598,584,aday9g
"2018-11-09T17:17:31.209+0000",1482,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=76233aef-bc0b-4526-bda6-5169b82b8e7b","84.202.73.255",56694,631,ffrazierhm
"2018-11-09T17:17:31.178+0000",1172,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=f7311933-4240-4d4b-b6c7-143b83a7efbf","40.60.126.237",56096,531,areyese7
"2018-11-09T17:17:31.063+0000",399,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=fa7c8381-73e1-4d0c-b553-a6ed2957bb82","252.163.213.129",56165,224,awillisa0
"2018-11-09T17:17:16.155+0000",621,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=d425bb98-7aea-424e-b8ef-d43e770ed587","82.82.155.207",56836,684,sduncanou
"2018-11-09T17:17:16.149+0000",2474,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=36d2977e-f8ea-4b5f-bc21-c287dbbc1d82","152.16.198.51",56567,857,shugheskl
"2018-11-09T17:17:16.134+0000",2330,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=aff580ec-7f3a-4e3b-a824-fb4ef4e4e39f","124.216.36.74",56041,897,nkellyd8
"2018-11-09T17:17:01.157+0000",3942,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=48a092cc-9adc-4ec2-8d40-d5024d144e24","140.170.145.227",56498,958,jgraham37
"2018-11-09T17:17:01.071+0000",3153,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=4db181ff-daf0-420a-8767-11278b002b32","54.204.203.9",56737,745,jreidr5
"2018-11-09T17:17:01.031+0000",682,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=c672dd35-a74c-46d6-bc51-57e027acaf7f","219.34.222.130",56216,632,vwarrenq5
"2018-11-09T17:16:46.148+0000",1511,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=38c34e5b-122d-41c1-82d3-d11e65ce2072","51.228.48.109",56055,843,acooperk5
"2018-11-09T17:16:46.075+0000",1657,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=54622964-e0d7-4f98-ad42-1bec799b06e7","216.41.214.46",56624,809,gwagnero9
"2018-11-09T17:16:46.033+0000",610,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=0f903baf-292a-4243-aa8e-320f5b4fa529","84.193.189.163",56872,849,efuller3q
"2018-11-09T17:16:31.104+0000",226,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=781d2a71-0531-40ae-af02-7ce4f79a6a52","118.61.14.194",56489,780,fgray3h
"2018-11-09T17:16:31.017+0000",3367,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=0d966a15-46c4-4f95-abb3-7e60924ef4e4","147.220.186.181",56750,664,dmccoyel
"2018-11-09T17:16:31.002+0000",408,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=aa02aa84-5ba8-4a61-8e00-dc1fae8092e3","148.174.186.123",56528,891,egonzalesrg
"2018-11-09T17:16:16.096+0000",827,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=22b7b05e-793d-422b-b1b8-fdf3c9f06e62","96.151.118.146",56040,977,pmccoyr6
"2018-11-09T17:16:16.081+0000",1150,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=c648250f-ddde-43a2-bf20-d751cb07dbff","228.61.88.54",56248,308,cgomez72
"2018-11-09T17:16:16.058+0000",490,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=a4b959d9-900e-45dd-8ca4-90ef92c53d19","76.234.104.194",56460,537,jmurrayqv
"2018-11-09T17:16:01.099+0000",3576,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=9bc21049-c7d7-4118-91af-1a763413b5f8","178.179.86.152",56858,319,khernandezkj
"2018-11-09T17:16:01.075+0000",1753,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=9ae3fcc4-4b40-4899-a762-720304dee2ae","41.131.61.232",56075,834,randrewsra
"2018-11-09T17:16:01.019+0000",3381,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=a472cb76-4964-433d-9c68-d2e73879e847","219.37.10.123",56793,580,njacksonfk
"2018-11-09T17:15:46.064+0000",2619,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=015659d5-8969-444d-a701-2f32cf7813be","124.120.138.230",56548,454,scollinsds
"2018-11-09T17:15:46.039+0000",3472,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=e600152d-50be-47af-ba4b-13440545f9a7","4.133.110.50",56794,712,thallf
"2018-11-09T17:15:46.033+0000",2717,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=e8a449da-14af-46ae-a3db-8b0af93c3f92","64.66.166.132",56375,623,amccoyhv
"2018-11-09T17:15:31.068+0000",407,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=828254f7-0973-4d70-97aa-1acd29543b5a","191.97.163.32",56765,722,vcollinseb
"2018-11-09T17:15:31.036+0000",1453,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=5c1dc92c-f5a6-4f17-b20e-3506a7109a4d","126.88.227.239",56540,175,ccarpenterv
"2018-11-09T17:15:31.028+0000",3866,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=41933d0d-e02a-4ddf-8a97-e587042cffba","190.135.1.183",56353,841,rhenryp1
"2018-11-09T17:15:16.067+0000",227,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=a2fc37d4-27eb-4229-80b3-779b7c64d1ab","146.188.51.42",56668,566,aross49
"2018-11-09T17:15:16.059+0000",2846,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=cdf005ab-e7f2-4c9a-a6a7-7fe967fb8678","41.128.93.59",56377,214,jrobertsej
"2018-11-09T17:15:16.054+0000",2842,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=debdb657-474b-495e-8623-9f27b3107fc3","49.214.84.117",56123,756,aramosdl
"2018-11-09T17:15:01.038+0000",3697,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=d860fc49-3151-4ae8-be06-c237a020f5b5","182.93.16.232",56710,618,vwarrenik
"2018-11-09T17:15:01.025+0000",2961,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=c75ee949-1c94-4dc3-85e5-f33dbb130759","6.64.83.139",56104,394,edavisdj
"2018-11-09T17:15:01.002+0000",3640,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=c516235e-5da7-400d-8533-04565b14bfd1","215.244.167.173",56138,567,hlewis1y
"2018-11-09T17:14:46.040+0000",2181,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=d2f4cdee-d5b8-43ae-99cf-775a5f536bd3","7.179.198.190",56857,483,egrayjt
"2018-11-09T17:14:46.037+0000",3710,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=06f4e98a-c9a5-455e-b562-e0d8e419c378","85.71.163.251",56899,920,jwheelerls
"2018-11-09T17:14:46.020+0000",3330,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=c4262a4b-42bd-46dc-bfa4-d30fcbd77f01","138.227.234.99",56829,478,kcarrolld3
"2018-11-09T17:14:31.029+0000",1866,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=ae616f9b-6ede-42a6-b642-83edbc908344","61.151.121.243",56822,963,emason4e
"2018-11-09T17:14:31.027+0000",550,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=5016c35f-88c0-422a-bfc3-938151499d5e","166.109.38.44",56434,916,glewis9i
"2018-11-09T17:14:31.021+0000",2844,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=f66b930e-a394-4be8-9e7b-8f289c84db8d","79.224.23.195",56322,353,astewartp6
"2018-11-09T17:14:16.016+0000",279,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=064a7b75-6306-4765-a692-0cd518cfca55","84.232.196.204",56024,690,jperezo7
"2018-11-09T17:14:16.009+0000",276,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=108b7f00-c817-471c-8a7f-bf70aa9113ee","181.74.52.122",56100,730,cfisher9z
"2018-11-09T17:14:16.007+0000",960,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=b642d737-a7b2-432e-9695-29c2d9c101d8","175.18.61.209",56038,868,aspencercs
"2018-11-09T17:14:01.001+0000",1529,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=8511f9c8-98d0-4760-bd43-f4447afa1bcb","104.188.19.90",56118,452,eperryqh
"2018-11-09T17:14:01.000+0000",1579,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=5da853a5-3b0a-4bf1-ae7d-4ca51d21ce47","231.200.172.102",56457,239,halleni
"2018-11-09T17:14:01.000+0000",1319,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=2b10180c-ca36-4bd1-9ccf-9627c7694611","140.165.50.175",56912,809,ryoungnd
"2018-11-09T17:13:45.545+0000",1242,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=b0d23df2-94d6-4742-8661-dc81a92347cd","79.190.143.66",56706,368,atuckerc4
"2018-11-09T17:13:45.496+0000",2776,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=02f1c5db-a258-4696-9ac1-e25315eb12a1","47.41.66.111",56880,179,rfox21
"2018-11-09T17:13:45.199+0000",1738,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=10b31967-ac54-486d-ba1e-5d5411175636","137.66.184.123",56632,955,smorrisonr4
"2018-11-09T17:13:30.851+0000",2493,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=9e234a88-f763-4f28-bd6c-eb16b24ed5fe","122.27.151.34",56071,268,fsimsb4
"2018-11-09T17:13:30.096+0000",2914,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=e600152d-50be-47af-ba4b-13440545f9a7","4.133.110.50",56552,596,thallf
"2018-11-09T17:13:30.052+0000",1186,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=ea5f7d15-ec45-456c-b68d-13c8e62e3211","44.82.218.148",56766,672,bgibsons
"2018-11-09T17:13:15.733+0000",3679,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=62fae47d-146e-446e-ab02-2320d2ac26b8","88.101.51.75",56472,967,mrodriguez63
"2018-11-09T17:13:15.659+0000",2771,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=f2455a62-a99b-44f0-9a76-7f768a137e86","39.152.144.22",56679,790,pbanksio
"2018-11-09T17:13:15.264+0000",865,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=6dcc15f3-15e8-47bd-b100-df39773a42a4","112.163.216.208",56079,553,rsims1u
"2018-11-09T17:13:00.660+0000",2924,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=0a1c76cc-246e-46d9-963e-10f4a8b79cc9","219.135.155.193",56792,102,sgrayec
"2018-11-09T17:13:00.605+0000",1915,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=5da10a76-3c57-4167-b5eb-687c4f26d390","54.30.3.249",56883,313,pknightpg
"2018-11-09T17:13:00.079+0000",3521,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=46183e79-641f-4e60-b6a7-d18ee7bfcfc1","32.171.215.227",56165,462,sjohnston65
"2018-11-09T17:12:45.823+0000",477,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=c672dd35-a74c-46d6-bc51-57e027acaf7f","219.34.222.130",56818,411,vwarrenq5
"2018-11-09T17:12:45.210+0000",2468,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=c5cf3fce-7bc1-46d2-a508-dd0f49a76794","196.165.197.174",56313,382,mcampbell2d
"2018-11-09T17:12:45.157+0000",1909,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=c420493d-90a1-4e52-bd9f-d50cb8390183","61.180.251.216",56715,948,wpetersonhq
"2018-11-09T17:12:30.651+0000",3000,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=fc3699f5-371f-4e25-97bd-ddf389c16123","44.145.208.11",56247,562,nsimmonspj
"2018-11-09T17:12:30.649+0000",503,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=4db181ff-daf0-420a-8767-11278b002b32","54.204.203.9",56507,569,jreidr5
"2018-11-09T17:12:30.590+0000",683,"10.2.2.4",3306,"SELECT * FROM customers WHERE customer_uid=d8a50f49-867c-4a35-9ad0-0bd7ab095e14","80.140.22.113",56252,684,lbennettfw
"2018-11-09T17:12:15.809+0000",1880,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=304a03c8-67ac-4d13-a322-128c23cad624","221.17.248.237",56752,761,jrusselld4
"2018-11-09T17:12:15.298+0000",2174,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=d2579a27-c014-467b-a5a0-051715c98026","29.98.198.59",56084,761,jmorgan30
"2018-11-09T17:12:15.083+0000",1058,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=6fdc7cd3-99f5-4759-adae-40b1a6b52dd6","239.47.106.146",56288,733,spriceju
"2018-11-09T17:12:00.714+0000",2807,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=0f903baf-292a-4243-aa8e-320f5b4fa529","84.193.189.163",56395,428,efuller3q
"2018-11-09T17:12:00.692+0000",2578,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=4ea24fa6-5e75-459e-827e-f72c1917dac9","187.37.221.215",56501,866,mtuckerj7
"2018-11-09T17:12:00.341+0000",3232,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=41933d0d-e02a-4ddf-8a97-e587042cffba","190.135.1.183",56255,464,rhenryp1
"2018-11-09T17:11:45.814+0000",668,"10.2.2.2",3306,"SELECT * FROM customers WHERE customer_uid=e600152d-50be-47af-ba4b-13440545f9a7","4.133.110.50",56378,788,thallf
"2018-11-09T17:11:45.724+0000",3305,"10.2.2.3",3306,"SELECT * FROM customers WHERE customer_uid=6bbad4ac-d747-4d73-83a9-3bd64d154b21","51.185.180.64",56461,863,bford7s
