Policy ID, Policy, Description, Recommendation, CQL, URL
AWS_000043, AWS accounts without password policy restriction not using previous passwords.,IAM password policies can prevent the reuse of passwords by the same user. It is recommended that the password policy prevent the reuse of the last 14 passwords.,"Log in to Amazon Console https://console.aws.amazon.com/, Choose IAM service. Click on ""Account settings"" on the left navigation pane. Select ""Prevent password reuse"" and set ""Number of passwords to remember"" to 14. Click on ""Apply password policy""",Account should have countPreventPreviousPasswordReuse>=14, https://docs.aws.amazon.com/IAM/latest/UserGuide/id_credentials_passwords_account-policy.html#password-policy-details
AWS_000044, AWS accounts without password policy restriction of atleast one numeric character configured.,"Password policies are, in part, used to enforce password complexity requirements. IAM password policies can be used to ensure the password is comprised of different character sets. It is recommended that the password policy require at least one number."," Log in to Amazon Console https://console.aws.amazon.com/, Choose IAM service. Click on ""Account settings"" on the left navigation pane. Select ""Require at least one number"". Click on ""Apply password policy""", Account should have passwordsWithNumber=true, https://docs.aws.amazon.com/IAM/latest/UserGuide/id_credentials_passwords_account-policy.html#password-policy-details
AWS_000045, AWS accounts without password policy restriction of atleast one special character configured.,"Password policies are, in part, used to enforce password complexity requirements. IAM password policies can be used to ensure the password is comprised of different character sets. It is recommended that the password policy require at least one symbol."," Log in to Amazon Console https://console.aws.amazon.com/, Choose IAM service. Click on ""Account settings"" on the left navigation pane. Select ""Require at least one non-alphanumeric character"". Click on ""Apply password policy""", Account should have passwordsWithSpecialCharacter=true, https://docs.aws.amazon.com/IAM/latest/UserGuide/id_credentials_passwords_account-policy.html#password-policy-details
AWS_000046, AWS accounts without password policy restriction of atleast one uppercase character configured.,"Password policies are, in part, used to enforce password complexity requirements. IAM password policies can be used to ensure the password is comprised of different character sets. It is recommended that the password policy require at least one uppercase letter."," Log in to Amazon Console https://console.aws.amazon.com/, Choose IAM service. Click on ""Account settings"" on the left navigation pane. Select ""Require at least one uppercase letter"". Click on ""Apply password policy""", Account should have passwordsWithUppercaseLetter=true, https://docs.aws.amazon.com/IAM/latest/UserGuide/id_credentials_passwords_account-policy.html#password-policy-details
AWS_000047,IAM users that have access keys not rotated for more than 90 days,"Access keys consist of an access key ID and secret access key, which are used to sign programmatic requests that you make to AWS. Access keys should be rotated to ensure that data cannot be accessed with an old key which might have been lost, cracked, or stolen."," Log in to Amazon Console https://console.aws.amazon.com/, Choose IAM service. Click on ""Users"" and select the user reported as non-compliant. Click ""Security credentials"" tab. Click on ""Make inactive"" or Delete keys. Click on Create Access Key. Update programmatic call with new Access Key credentials", , https://docs.aws.amazon.com/IAM/latest/UserGuide/best-practices.html#rotate-credentials
AWS_000048, IAM users with console access that do not have MFA configured,Multi-Factor Authentication (MFA) adds an extra layer of protection on top of a username and password. Enabling MFA provides increased security for console access as it requires the authenticating principal to possess a device that emits a time-sensitive key and have knowledge of a credential," Log in to Amazon Console https://console.aws.amazon.com/, Choose IAM service. Click on ""Users"" and select the user reported as non-compliant. Click ""Security credentials"" tab. Click on ""Manage"" next to ""Assigned MFA device"" heading. Follow the instructions in Manage MFA Device wizard to setup MFA of your choice", IAMUser should not have passwordEnabled=true and mfaActive=false, https://docs.aws.amazon.com/IAM/latest/UserGuide/best-practices.html#enable-mfa-for-privileged-users
AWS_000049,IAM users with unused credentials enabled for more than 90 days,AWS IAM users use credentials like passwords and access keys to connect to AWS resources. It is a best practice disable any credentials unused for more than 90days. Disabling or removing unnecessary  credentials will reduce the window of opportunity for credentials associated with a compromised or abandoned account to be used.," Log in to Amazon Console https://console.aws.amazon.com/, Choose IAM service. Click on ""Users"" and select the user reported as non-compliant. Click ""Security credentials"" tab. Click on ""Make inactive"" or Delete keys", , https://docs.aws.amazon.com/IAM/latest/UserGuide/best-practices.html#remove-credentials
AWS_000050, IAM users with console access that have default access keys configured,"By default, Creating an IAM user through AWS management console creates the access keys for a user. This results in many access keys being generated unnecessarily. It is a best practice to generate access keys only if required to avoid any additional management work in auditing and rotating these keys.Requiring that additional steps be taken by the user after their profile has been created will give a stronger indication of an intent that access keys are [a] necessary for their work and [b] once the access key is established on an account that the keys may be in use somewhere in the organization"," Log in to Amazon Console https://console.aws.amazon.com/, Choose IAM service. Click on ""Users"" and select the user reported as non-compliant. Click ""Security credentials"" tab. Click on ""Make inactive"" or Delete keys", IAMUser where passwordEnabled=true should not have accessKeyConfiguredAtCreation=true, https://docs.aws.amazon.com/IAM/latest/UserGuide/best-practices.html#remove-credentials
AWS_000051, AWS accounts that have root users with Hardware MFA not configured,"The root account is the most privileged user in an AWS account. Multi-Factor Authentication (MFA) adds an extra layer of protection on top of a username and password.  A hardware MFA has a smaller attack surface than a virtual MFA. For example, a hardware MFA does not suffer the attack surface introduced by the mobile smartphone on which a virtual MFA resides. It is a best practice to at least have hardware MFA for a privileged user like root account."," Log in to the AWS Console https://console.aws.amazon.com/ using root credentials. Go to ""My Security Credentials"" from drop-down menu next to account name on top right corner. If a pop-up opens select ""Continue to Security Credentials"". On ""Your Security Credentials"" page select ""Multi-factor authentication (MFA)"". Click on ""Activate MFA"" and Follow the instructions on ""Manage MFA Device"" wizard to setup ""Other hardware MFA"" device", Account should have rootAccountMFAEnabled=true and rootUserVirtualMFADeviceConfigured=true, https://docs.aws.amazon.com/IAM/latest/UserGuide/id_credentials_mfa_enable_virtual.html
AWS_000052,EC2 instances that allow access to port 27017 from external sources.,"The port 27017 is the default port for mongod and mongose instances. It is a security risk to expose DB port to the public internet even though they are on a secure socket layer. Anyone on the internet can run port scanning tools, determine the open ports and launch specific attacks. It is a best practice to block public access, and restrict access from specific IP addresses to port 27017 and make the connection secure.","Log in to the AWS Console https://console.aws.amazon.com/, Choose EC2 or VPC Service. In the Navigation page, choose Security Groups. Select the security group to edit, click on the ""Inbound"" tab and click Edit. Replace the rule with Source as 0.0.0.0/0 with specific IP address or delete the rule","EC2Instance where isPublic=true should not have publicInboundRules with [port=27017 and protocol in ('tcp', 'udp')]",https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/authorizing-access-to-an-instance.html
