Period,"Location Code","Location Name","electricity.forecast.CO2e per kWh","Time Forecast Made"
62,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",75,1689164113
62,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",217,1689164113
62,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",373,1689164113
62,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",188,1689164113
62,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",255,1689164113
62,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",219,1689164113
62,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",10,1689164113
62,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",19,1689164113
62,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",75,1689164113
62,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",217,1689164113
62,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",373,1689164113
62,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",188,1689164113
62,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",255,1689164113
62,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",219,1689164113
63,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",61,"1689159021.232000"
63,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",417,"1689159031.971000"
63,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
63,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",11,1689164113
63,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",19,1689164113
63,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",65,1689164113
63,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",213,1689164113
63,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",374,1689164113
63,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",185,1689164113
63,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",253,1689164113
63,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",220,1689164113
63,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",11,1689164113
63,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",19,1689164113
63,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",65,1689164113
63,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",213,1689164113
63,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",374,1689164113
63,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",185,1689164113
63,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",253,1689164113
63,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",220,1689164113
64,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",67,"1689159021.232000"
64,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",460,"1689159031.971000"
64,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
64,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",67,"1689159021.232000"
64,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",460,"1689159031.971000"
64,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
64,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",12,1689164113
64,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",19,1689164113
64,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",54,1689164113
64,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",196,1689164113
64,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",374,1689164113
64,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",176,1689164113
64,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",249,1689164113
64,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",219,1689164113
64,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",12,1689164113
64,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",19,1689164113
64,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",54,1689164113
64,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",196,1689164113
64,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",374,1689164113
64,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",176,1689164113
64,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",249,1689164113
64,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",219,1689164113
65,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",67,"1689159021.232000"
65,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",460,"1689159031.971000"
65,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
65,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",12,1689164113
65,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",20,1689164113
65,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",44,1689164113
65,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",195,1689164113
65,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",371,1689164113
65,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",165,1689164113
65,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",247,1689164113
65,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",216,1689164113
65,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",12,1689164113
65,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",20,1689164113
65,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",44,1689164113
65,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",195,1689164113
65,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",371,1689164113
65,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",165,1689164113
65,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",247,1689164113
65,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",216,1689164113
66,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",76,"1689159021.232000"
66,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",514,"1689159031.971000"
66,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
66,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",76,"1689159021.232000"
66,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",514,"1689159031.971000"
66,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
66,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",10,1689164113
66,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",21,1689164113
66,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",41,1689164113
66,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",187,1689164113
66,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",371,1689164113
66,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",164,1689164113
66,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",243,1689164113
66,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",212,1689164113
66,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",10,1689164113
66,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",21,1689164113
66,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",41,1689164113
66,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",187,1689164113
66,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",371,1689164113
66,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",164,1689164113
66,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",243,1689164113
66,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",212,1689164113
67,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",76,"1689159021.232000"
67,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",514,"1689159031.971000"
67,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
67,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",11,1689164113
67,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",21,1689164113
67,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",39,1689164113
67,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",191,1689164113
67,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",372,1689164113
67,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",165,1689164113
67,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",247,1689164113
67,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",208,1689164113
67,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",11,1689164113
67,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",21,1689164113
67,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",39,1689164113
67,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",191,1689164113
67,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",372,1689164113
67,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",165,1689164113
67,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",247,1689164113
67,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",208,1689164113
68,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",81,"1689159021.232000"
68,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",484,"1689159031.971000"
68,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
68,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",81,"1689159021.232000"
68,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",484,"1689159031.971000"
68,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
68,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",11,1689164113
68,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",21,1689164113
68,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",40,1689164113
68,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",182,1689164113
68,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",371,1689164113
68,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",165,1689164113
68,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",246,1689164113
68,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",211,1689164113
68,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",11,1689164113
68,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",21,1689164113
68,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",40,1689164113
68,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",182,1689164113
68,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",371,1689164113
68,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",165,1689164113
68,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",246,1689164113
68,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",211,1689164113
69,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",81,"1689159021.232000"
69,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",484,"1689159031.971000"
69,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
69,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",11,1689164113
69,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",21,1689164113
69,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",39,1689164113
69,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",187,1689164113
69,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",371,1689164113
69,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",169,1689164113
69,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",249,1689164113
69,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",209,1689164113
69,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",11,1689164113
69,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",21,1689164113
69,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",39,1689164113
69,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",187,1689164113
69,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",371,1689164113
69,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",169,1689164113
69,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",249,1689164113
69,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",209,1689164113
70,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",72,"1689159021.232000"
70,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",417,"1689159031.971000"
70,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
70,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",72,"1689159021.232000"
70,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",417,"1689159031.971000"
70,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
70,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",12,1689164113
70,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",22,1689164113
70,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",38,1689164113
70,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",192,1689164113
70,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",371,1689164113
70,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",175,1689164113
70,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",253,1689164113
70,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",210,1689164113
70,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",12,1689164113
70,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",22,1689164113
70,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",38,1689164113
70,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",192,1689164113
70,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",371,1689164113
70,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",175,1689164113
70,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",253,1689164113
70,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",210,1689164113
71,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",72,"1689159021.232000"
71,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",417,"1689159031.971000"
71,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
71,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",12,1689164113
71,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",22,1689164113
71,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",36,1689164113
71,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",195,1689164113
71,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",370,1689164113
71,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",175,1689164113
71,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",253,1689164113
71,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",210,1689164113
71,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",12,1689164113
71,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",22,1689164113
71,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",36,1689164113
71,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",195,1689164113
71,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",370,1689164113
71,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",175,1689164113
71,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",253,1689164113
71,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",210,1689164113
72,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",75,"1689159021.232000"
72,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",421,"1689159031.971000"
72,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
72,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",75,"1689159021.232000"
72,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",421,"1689159031.971000"
72,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
72,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",12,1689164113
72,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",23,1689164113
72,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",39,1689164113
72,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",200,1689164113
72,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",368,1689164113
72,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",176,1689164113
72,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",256,1689164113
72,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",214,1689164113
72,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",12,1689164113
72,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",23,1689164113
72,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",39,1689164113
72,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",200,1689164113
72,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",368,1689164113
72,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",176,1689164113
72,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",256,1689164113
72,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",214,1689164113
73,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",75,"1689159021.232000"
73,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",421,"1689159031.971000"
73,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
73,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",12,1689164113
73,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",24,1689164113
73,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",43,1689164113
73,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",206,1689164113
73,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",368,1689164113
73,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",180,1689164113
73,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",260,1689164113
73,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",216,1689164113
73,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",12,1689164113
73,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",24,1689164113
73,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",43,1689164113
73,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",206,1689164113
73,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",368,1689164113
73,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",180,1689164113
73,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",260,1689164113
73,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",216,1689164113
74,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",70,"1689159021.232000"
74,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",405,"1689159031.971000"
74,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
74,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",70,"1689159021.232000"
74,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",405,"1689159031.971000"
74,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
74,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",12,1689164113
74,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",24,1689164113
74,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",41,1689164113
74,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",210,1689164113
74,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",367,1689164113
74,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",179,1689164113
74,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",257,1689164113
74,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",218,1689164113
74,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",12,1689164113
74,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",24,1689164113
74,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",41,1689164113
74,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",210,1689164113
74,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",367,1689164113
74,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",179,1689164113
74,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",257,1689164113
74,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",218,1689164113
75,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",70,"1689159021.232000"
75,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",405,"1689159031.971000"
75,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
75,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",12,1689164113
75,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",23,1689164113
75,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",43,1689164113
75,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",209,1689164113
75,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",365,1689164113
75,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",176,1689164113
75,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",254,1689164113
75,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",218,1689164113
75,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",12,1689164113
75,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",23,1689164113
75,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",43,1689164113
75,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",209,1689164113
75,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",365,1689164113
75,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",176,1689164113
75,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",254,1689164113
75,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",218,1689164113
76,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",74,"1689159021.232000"
76,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",430,"1689159031.971000"
76,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
76,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",74,"1689159021.232000"
76,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",430,"1689159031.971000"
76,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
76,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",11,1689164113
76,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",23,1689164113
76,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",41,1689164113
76,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",198,1689164113
76,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",361,1689164113
76,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",162,1689164113
76,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",245,1689164113
76,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",218,1689164113
76,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",11,1689164113
76,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",23,1689164113
76,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",41,1689164113
76,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",198,1689164113
76,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",361,1689164113
76,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",162,1689164113
76,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",245,1689164113
76,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",218,1689164113
77,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",74,"1689159021.232000"
77,"electricity_maps_carbon_intensity_latest/DE","Zone/DE",430,"1689159031.971000"
77,"electricity_maps_carbon_intensity_latest/NO-NO1","Zone/NO-NO1",25,"1689159077.764000"
77,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",9,1689164113
77,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",22,1689164113
77,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",45,1689164113
77,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",180,1689164113
77,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",358,1689164113
77,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",163,1689164113
77,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",235,1689164113
77,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",224,1689164113
77,"carbon_intensity_api_regional_postcodes/AB10","GB/North Scotland/AB10",9,1689164113
77,"carbon_intensity_api_regional_postcodes/EH1","GB/South Scotland/EH1",22,1689164113
77,"carbon_intensity_api_regional_postcodes/M1","GB/North West England/M1",45,1689164113
77,"carbon_intensity_api_regional_postcodes/LS1","GB/Yorkshire/LS1",180,1689164113
77,"carbon_intensity_api_regional_postcodes/E14","GB/South Wales/E14",358,1689164113
77,"carbon_intensity_api_regional_postcodes/B1","GB/West Midlands/B1",163,1689164113
77,"carbon_intensity_api_regional_postcodes/RG1","GB/South England/RG1",235,1689164113
77,"carbon_intensity_api_regional_postcodes/W2","GB/London/W2",224,1689164113
78,"electricity_maps_carbon_intensity_latest/CH","Zone/CH",71,"1689159021.232000"
