"bucket_name","bucket_owner","bytes_sent","error_code",eventtype,host,"http_status",index,key,linecount,"object_size",operation,punct,referrer,"remote_ip","request_id","request_time","request_uri",requester,source,sourcetype,"splunk_server","splunk_server_group",tag,"tag::eventtype",timestamp,"tmp_epochtime","total_time","turn_around_time","user_agent","version_id","_raw","_time"
"config-bucket-ap","-","-",PermanentRedirect,,"eventgen-hod",301,main,"AWSLogs/063605715280/CloudTrail/us-east-1/2016/01/28/063605715280_CloudTrail_us-east-1_20160128T1240Z_ItV1KjNEGuskydGU.json.gz",2,3771,"REST.COPY.OBJECT","-___--___[-]___...____-___----____..____///--////-","-","54.146.9.81","ba89030c-de47-415b-b9c3-aaeec7c834b1","-","PUT /AWSLogs/063605715280/CloudTrail/us-east-1/2016/01/28/063605715280_CloudTrail_us-east-1_20160128T1240Z_ItV1KjNEGuskydGU.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1636037626,5941,"-","Boto/2.38.0 Python/2.7.9 Linux/3.10.0-229.7.2.el7.x86_64","-","-   config-bucket-ap   [-]   54.146.9.81    -   ba89030c-de47-415b-b9c3-aaeec7c834b1    REST.COPY.OBJECT    AWSLogs/063605715280/CloudTrail/us-east-1/2016/01/28/063605715280_CloudTrail_us-east-1_20160128T1240Z_ItV1KjNEGuskydGU.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/us-east-1/2016/01/28/063605715280_CloudTrail_us-east-1_20160128T1240Z_ItV1KjNEGuskydGU.json.gz HTTP/1.1""   301    PermanentRedirect    -    3771  5941    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Linux/3.10.0-229.7.2.el7.x86_64""    -
","2021-11-04T14:53:46.000+0000"
"splunk-mobile","-",243,PermanentRedirect,,"eventgen-hod",301,main,"AWSLogs/063605715280/CloudTrail/eu-central-1/2016/01/28/063605715280_CloudTrail_eu-central-1_20160128T1300Z_PKwljzbR1zGwwoGP.json.gz",2,1449,"REST.GET.ACL","-___-___[-]___...____-___----____..____///--////--","-","54.67.60.148","9351013d-6cf8-4cf4-98ad-14634fed8cbb","-","PUT /AWSLogs/063605715280/CloudTrail/eu-central-1/2016/01/28/063605715280_CloudTrail_eu-central-1_20160128T1300Z_PKwljzbR1zGwwoGP.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1636037565,3264,"-","Boto/2.38.0 Python/2.7.9 Darwin/15.3.0","-","-   splunk-mobile   [-]   54.67.60.148    -   9351013d-6cf8-4cf4-98ad-14634fed8cbb    REST.GET.ACL    AWSLogs/063605715280/CloudTrail/eu-central-1/2016/01/28/063605715280_CloudTrail_eu-central-1_20160128T1300Z_PKwljzbR1zGwwoGP.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/eu-central-1/2016/01/28/063605715280_CloudTrail_eu-central-1_20160128T1300Z_PKwljzbR1zGwwoGP.json.gz HTTP/1.1""   301    PermanentRedirect    243    1449  3264    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Darwin/15.3.0""    -
","2021-11-04T14:52:45.000+0000"
"splunk-mobile","-","-",InvalidAccessKeyId,,"eventgen-hod",403,main,"AWSLogs/063605715280/CloudTrail/us-east-1/2016/01/28/063605715280_CloudTrail_us-east-1_20160128T1235Z_xDPvNcBOLPg0sli5.json.gz",2,5374,"REST.GET.ACL","-___-___[-]___...____-___----____..____///--////--","-","54.233.103.151","fc579596-673a-4868-8f97-f33fb02e5801","-","PUT /AWSLogs/063605715280/CloudTrail/us-east-1/2016/01/28/063605715280_CloudTrail_us-east-1_20160128T1235Z_xDPvNcBOLPg0sli5.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1636037565,304,"-",AWSConfig,"-","-   splunk-mobile   [-]   54.233.103.151    -   fc579596-673a-4868-8f97-f33fb02e5801    REST.GET.ACL    AWSLogs/063605715280/CloudTrail/us-east-1/2016/01/28/063605715280_CloudTrail_us-east-1_20160128T1235Z_xDPvNcBOLPg0sli5.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/us-east-1/2016/01/28/063605715280_CloudTrail_us-east-1_20160128T1235Z_xDPvNcBOLPg0sli5.json.gz HTTP/1.1""   403    InvalidAccessKeyId    -    5374  304    -   ""-""   ""AWSConfig""    -
","2021-11-04T14:52:45.000+0000"
"jove-aws-billing","-","-",InvalidAccessKeyId,,"eventgen-hod",403,main,"AWSLogs/063605715280/CloudTrail/sa-east-1/2016/01/28/063605715280_CloudTrail_sa-east-1_20160128T1255Z_7M0GBCxceSIf58dA.json.gz",2,3568,"REST.HEAD.BUCKET","-___--___[-]___...____-___----____..____///--////-","-","54.229.80.17","bc745fae-6263-4082-81eb-e7545b8eb807","-","PUT /AWSLogs/063605715280/CloudTrail/sa-east-1/2016/01/28/063605715280_CloudTrail_sa-east-1_20160128T1255Z_7M0GBCxceSIf58dA.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1636037385,5805,"-","Boto/2.38.0 Python/2.7.9 Linux/3.10.0-229.7.2.el7.x86_64","-","-   jove-aws-billing   [-]   54.229.80.17    -   bc745fae-6263-4082-81eb-e7545b8eb807    REST.HEAD.BUCKET    AWSLogs/063605715280/CloudTrail/sa-east-1/2016/01/28/063605715280_CloudTrail_sa-east-1_20160128T1255Z_7M0GBCxceSIf58dA.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/sa-east-1/2016/01/28/063605715280_CloudTrail_sa-east-1_20160128T1255Z_7M0GBCxceSIf58dA.json.gz HTTP/1.1""   403    InvalidAccessKeyId    -    3568  5805    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Linux/3.10.0-229.7.2.el7.x86_64""    -
","2021-11-04T14:49:45.000+0000"
"jove-aws-billing","-",243,NoSuchWebsiteConfiguration,,"eventgen-hod",404,main,"AWSLogs/063605715280/CloudTrail/eu-central-1/2016/01/28/063605715280_CloudTrail_eu-central-1_20160128T1235Z_t2lQ1hxblZpIGlEy.json.gz",2,2891,"REST.GET.WEBSITE","-___--___[-]___...____-___----____..____///--////-","-","52.77.255.194","70129325-a6a1-4a77-8d8d-8d67350d277d","-","PUT /AWSLogs/063605715280/CloudTrail/eu-central-1/2016/01/28/063605715280_CloudTrail_eu-central-1_20160128T1235Z_t2lQ1hxblZpIGlEy.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1636037385,5842,"-","Boto/2.38.0 Python/2.7.9 Linux/3.13.0-40-generic","-","-   jove-aws-billing   [-]   52.77.255.194    -   70129325-a6a1-4a77-8d8d-8d67350d277d    REST.GET.WEBSITE    AWSLogs/063605715280/CloudTrail/eu-central-1/2016/01/28/063605715280_CloudTrail_eu-central-1_20160128T1235Z_t2lQ1hxblZpIGlEy.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/eu-central-1/2016/01/28/063605715280_CloudTrail_eu-central-1_20160128T1235Z_t2lQ1hxblZpIGlEy.json.gz HTTP/1.1""   404    NoSuchWebsiteConfiguration    243    2891  5842    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Linux/3.13.0-40-generic""    -
","2021-11-04T14:49:45.000+0000"
"splunk-mobile","-","-",PermanentRedirect,,"eventgen-hod",301,main,"AWSLogs/063605715280/CloudTrail/us-east-1/2016/01/28/063605715280_CloudTrail_us-east-1_20160128T1215Z_crqcsLZv8oNVD1gx.json.gz",2,2269,"REST.HEAD.BUCKET","-___-___[-]___...____-___----____..____///--////--","-","54.233.103.254","f675f715-ae63-4650-bccf-caf4f1a813e2","-","PUT /AWSLogs/063605715280/CloudTrail/us-east-1/2016/01/28/063605715280_CloudTrail_us-east-1_20160128T1215Z_crqcsLZv8oNVD1gx.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1636037236,4682,"-","Boto/2.38.0 Python/2.7.9 Linux/4.1.10-17.31.amzn1.x86_64","-","-   splunk-mobile   [-]   54.233.103.254    -   f675f715-ae63-4650-bccf-caf4f1a813e2    REST.HEAD.BUCKET    AWSLogs/063605715280/CloudTrail/us-east-1/2016/01/28/063605715280_CloudTrail_us-east-1_20160128T1215Z_crqcsLZv8oNVD1gx.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/us-east-1/2016/01/28/063605715280_CloudTrail_us-east-1_20160128T1215Z_crqcsLZv8oNVD1gx.json.gz HTTP/1.1""   301    PermanentRedirect    -    2269  4682    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Linux/4.1.10-17.31.amzn1.x86_64""    -
","2021-11-04T14:47:16.000+0000"
"splunk-mobile","-","-","-",,"eventgen-hod",200,main,"AWSLogs/063605715280/CloudTrail/ap-southeast-2/2016/01/28/063605715280_CloudTrail_ap-southeast-2_20160128T1235Z_tcCJhAhgA72yuM6j.json.gz",2,3962,"REST.HEAD.OBJECT","-___-___[-]___...____-___----____..____///--////--","-","54.81.47.18","5c581052-a2d2-4d27-ae32-97604918bad8","-","PUT /AWSLogs/063605715280/CloudTrail/ap-southeast-2/2016/01/28/063605715280_CloudTrail_ap-southeast-2_20160128T1235Z_tcCJhAhgA72yuM6j.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1636037056,8836,"-","aws-sdk-ruby/1.63.0 ruby/1.9.2 x86_64-linux","-","-   splunk-mobile   [-]   54.81.47.18    -   5c581052-a2d2-4d27-ae32-97604918bad8    REST.HEAD.OBJECT    AWSLogs/063605715280/CloudTrail/ap-southeast-2/2016/01/28/063605715280_CloudTrail_ap-southeast-2_20160128T1235Z_tcCJhAhgA72yuM6j.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/ap-southeast-2/2016/01/28/063605715280_CloudTrail_ap-southeast-2_20160128T1235Z_tcCJhAhgA72yuM6j.json.gz HTTP/1.1""   200    -    -    3962  8836    -   ""-""   ""aws-sdk-ruby/1.63.0 ruby/1.9.2 x86_64-linux""    -
","2021-11-04T14:44:16.000+0000"
"splunk-mobile","-",243,PermanentRedirect,,"eventgen-hod",301,main,"AWSLogs/063605715280/CloudTrail/eu-central-1/2016/01/28/063605715280_CloudTrail_eu-central-1_20160128T1300Z_PKwljzbR1zGwwoGP.json.gz",2,1449,"REST.GET.ACL","-___-___[-]___...____-___----____..____///--////--","-","54.67.60.148","9351013d-6cf8-4cf4-98ad-14634fed8cbb","-","PUT /AWSLogs/063605715280/CloudTrail/eu-central-1/2016/01/28/063605715280_CloudTrail_eu-central-1_20160128T1300Z_PKwljzbR1zGwwoGP.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1636037026,3264,"-","Boto/2.38.0 Python/2.7.9 Darwin/15.3.0","-","-   splunk-mobile   [-]   54.67.60.148    -   9351013d-6cf8-4cf4-98ad-14634fed8cbb    REST.GET.ACL    AWSLogs/063605715280/CloudTrail/eu-central-1/2016/01/28/063605715280_CloudTrail_eu-central-1_20160128T1300Z_PKwljzbR1zGwwoGP.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/eu-central-1/2016/01/28/063605715280_CloudTrail_eu-central-1_20160128T1300Z_PKwljzbR1zGwwoGP.json.gz HTTP/1.1""   301    PermanentRedirect    243    1449  3264    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Darwin/15.3.0""    -
","2021-11-04T14:43:46.000+0000"
"splunk-mobile","-","-",PermanentRedirect,,"eventgen-hod",301,main,"AWSLogs/063605715280/CloudTrail/us-east-1/2016/01/28/063605715280_CloudTrail_us-east-1_20160128T1215Z_crqcsLZv8oNVD1gx.json.gz",2,2269,"REST.HEAD.BUCKET","-___-___[-]___...____-___----____..____///--////--","-","54.233.103.254","f675f715-ae63-4650-bccf-caf4f1a813e2","-","PUT /AWSLogs/063605715280/CloudTrail/us-east-1/2016/01/28/063605715280_CloudTrail_us-east-1_20160128T1215Z_crqcsLZv8oNVD1gx.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1636037026,4682,"-","Boto/2.38.0 Python/2.7.9 Linux/4.1.10-17.31.amzn1.x86_64","-","-   splunk-mobile   [-]   54.233.103.254    -   f675f715-ae63-4650-bccf-caf4f1a813e2    REST.HEAD.BUCKET    AWSLogs/063605715280/CloudTrail/us-east-1/2016/01/28/063605715280_CloudTrail_us-east-1_20160128T1215Z_crqcsLZv8oNVD1gx.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/us-east-1/2016/01/28/063605715280_CloudTrail_us-east-1_20160128T1215Z_crqcsLZv8oNVD1gx.json.gz HTTP/1.1""   301    PermanentRedirect    -    2269  4682    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Linux/4.1.10-17.31.amzn1.x86_64""    -
","2021-11-04T14:43:46.000+0000"
"splunk-mobile","-",243,PermanentRedirect,,"eventgen-hod",301,main,"AWSLogs/063605715280/CloudTrail/eu-central-1/2016/01/28/063605715280_CloudTrail_eu-central-1_20160128T1300Z_PKwljzbR1zGwwoGP.json.gz",2,1449,"REST.GET.ACL","-___-___[-]___...____-___----____..____///--////--","-","54.67.60.148","9351013d-6cf8-4cf4-98ad-14634fed8cbb","-","PUT /AWSLogs/063605715280/CloudTrail/eu-central-1/2016/01/28/063605715280_CloudTrail_eu-central-1_20160128T1300Z_PKwljzbR1zGwwoGP.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1636036995,3264,"-","Boto/2.38.0 Python/2.7.9 Darwin/15.3.0","-","-   splunk-mobile   [-]   54.67.60.148    -   9351013d-6cf8-4cf4-98ad-14634fed8cbb    REST.GET.ACL    AWSLogs/063605715280/CloudTrail/eu-central-1/2016/01/28/063605715280_CloudTrail_eu-central-1_20160128T1300Z_PKwljzbR1zGwwoGP.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/eu-central-1/2016/01/28/063605715280_CloudTrail_eu-central-1_20160128T1300Z_PKwljzbR1zGwwoGP.json.gz HTTP/1.1""   301    PermanentRedirect    243    1449  3264    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Darwin/15.3.0""    -
","2021-11-04T14:43:15.000+0000"
"jove-aws-billing","-",243,NoSuchWebsiteConfiguration,,"eventgen-hod",404,main,"AWSLogs/063605715280/CloudTrail/eu-central-1/2016/01/28/063605715280_CloudTrail_eu-central-1_20160128T1235Z_t2lQ1hxblZpIGlEy.json.gz",2,2891,"REST.GET.WEBSITE","-___--___[-]___...____-___----____..____///--////-","-","52.77.255.194","70129325-a6a1-4a77-8d8d-8d67350d277d","-","PUT /AWSLogs/063605715280/CloudTrail/eu-central-1/2016/01/28/063605715280_CloudTrail_eu-central-1_20160128T1235Z_t2lQ1hxblZpIGlEy.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1636036515,5842,"-","Boto/2.38.0 Python/2.7.9 Linux/3.13.0-40-generic","-","-   jove-aws-billing   [-]   52.77.255.194    -   70129325-a6a1-4a77-8d8d-8d67350d277d    REST.GET.WEBSITE    AWSLogs/063605715280/CloudTrail/eu-central-1/2016/01/28/063605715280_CloudTrail_eu-central-1_20160128T1235Z_t2lQ1hxblZpIGlEy.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/eu-central-1/2016/01/28/063605715280_CloudTrail_eu-central-1_20160128T1235Z_t2lQ1hxblZpIGlEy.json.gz HTTP/1.1""   404    NoSuchWebsiteConfiguration    243    2891  5842    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Linux/3.13.0-40-generic""    -
","2021-11-04T14:35:15.000+0000"
"jove-aws-billing","-","-",PermanentRedirect,,"eventgen-hod",301,main,"AWSLogs/063605715280/CloudTrail/ap-northeast-1/2016/01/28/063605715280_CloudTrail_ap-northeast-1_20160128T1210Z_Q6LCrZjk62bqm9RD.json.gz",2,1746,"REST.PUT.OBJECT","-___--___[-]___...____-___----____..____///--////-","-","54.161.168.202","eb26708d-c24c-47c8-91d6-b0339e971770","-","PUT /AWSLogs/063605715280/CloudTrail/ap-northeast-1/2016/01/28/063605715280_CloudTrail_ap-northeast-1_20160128T1210Z_Q6LCrZjk62bqm9RD.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1636036305,2171,"-","Boto/2.38.0 Python/2.7.9 Linux/2.6.32-573.8.1.el6.x86_64","-","-   jove-aws-billing   [-]   54.161.168.202    -   eb26708d-c24c-47c8-91d6-b0339e971770    REST.PUT.OBJECT    AWSLogs/063605715280/CloudTrail/ap-northeast-1/2016/01/28/063605715280_CloudTrail_ap-northeast-1_20160128T1210Z_Q6LCrZjk62bqm9RD.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/ap-northeast-1/2016/01/28/063605715280_CloudTrail_ap-northeast-1_20160128T1210Z_Q6LCrZjk62bqm9RD.json.gz HTTP/1.1""   301    PermanentRedirect    -    1746  2171    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Linux/2.6.32-573.8.1.el6.x86_64""    -
","2021-11-04T14:31:45.000+0000"
"ta-cloudtrail-singapore","-","-",NoSuchWebsiteConfiguration,,"eventgen-hod",404,main,"AWSLogs/063605715280/CloudTrail/us-west-2/2016/01/28/063605715280_CloudTrail_us-west-2_20160128T1250Z_GKteyRCv3cbvuvsX.json.gz",2,525,"REST.GET.ACL","-___--___[-]___...____-___----____..____///--////-","-","184.72.153.114","9123acb9-58d2-4e69-abd1-0b4d901463cc","-","PUT /AWSLogs/063605715280/CloudTrail/us-west-2/2016/01/28/063605715280_CloudTrail_us-west-2_20160128T1250Z_GKteyRCv3cbvuvsX.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1636036246,3195,"-","Boto/2.38.0 Python/2.7.9 Linux/2.6.32-573.8.1.el6.x86_64","-","-   ta-cloudtrail-singapore   [-]   184.72.153.114    -   9123acb9-58d2-4e69-abd1-0b4d901463cc    REST.GET.ACL    AWSLogs/063605715280/CloudTrail/us-west-2/2016/01/28/063605715280_CloudTrail_us-west-2_20160128T1250Z_GKteyRCv3cbvuvsX.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/us-west-2/2016/01/28/063605715280_CloudTrail_us-west-2_20160128T1250Z_GKteyRCv3cbvuvsX.json.gz HTTP/1.1""   404    NoSuchWebsiteConfiguration    -    525  3195    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Linux/2.6.32-573.8.1.el6.x86_64""    -
","2021-11-04T14:30:46.000+0000"
"splunk-mobile","-","-","-",,"eventgen-hod",200,main,"AWSLogs/063605715280/CloudTrail/ap-southeast-2/2016/01/28/063605715280_CloudTrail_ap-southeast-2_20160128T1235Z_tcCJhAhgA72yuM6j.json.gz",2,3962,"REST.HEAD.OBJECT","-___-___[-]___...____-___----____..____///--////--","-","54.81.47.18","5c581052-a2d2-4d27-ae32-97604918bad8","-","PUT /AWSLogs/063605715280/CloudTrail/ap-southeast-2/2016/01/28/063605715280_CloudTrail_ap-southeast-2_20160128T1235Z_tcCJhAhgA72yuM6j.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1636036155,8836,"-","aws-sdk-ruby/1.63.0 ruby/1.9.2 x86_64-linux","-","-   splunk-mobile   [-]   54.81.47.18    -   5c581052-a2d2-4d27-ae32-97604918bad8    REST.HEAD.OBJECT    AWSLogs/063605715280/CloudTrail/ap-southeast-2/2016/01/28/063605715280_CloudTrail_ap-southeast-2_20160128T1235Z_tcCJhAhgA72yuM6j.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/ap-southeast-2/2016/01/28/063605715280_CloudTrail_ap-southeast-2_20160128T1235Z_tcCJhAhgA72yuM6j.json.gz HTTP/1.1""   200    -    -    3962  8836    -   ""-""   ""aws-sdk-ruby/1.63.0 ruby/1.9.2 x86_64-linux""    -
","2021-11-04T14:29:15.000+0000"
"splunk-mobile","-",243,PermanentRedirect,,"eventgen-hod",301,main,"AWSLogs/063605715280/CloudTrail/eu-central-1/2016/01/28/063605715280_CloudTrail_eu-central-1_20160128T1300Z_PKwljzbR1zGwwoGP.json.gz",2,1449,"REST.GET.ACL","-___-___[-]___...____-___----____..____///--////--","-","54.67.60.148","9351013d-6cf8-4cf4-98ad-14634fed8cbb","-","PUT /AWSLogs/063605715280/CloudTrail/eu-central-1/2016/01/28/063605715280_CloudTrail_eu-central-1_20160128T1300Z_PKwljzbR1zGwwoGP.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1636035615,3264,"-","Boto/2.38.0 Python/2.7.9 Darwin/15.3.0","-","-   splunk-mobile   [-]   54.67.60.148    -   9351013d-6cf8-4cf4-98ad-14634fed8cbb    REST.GET.ACL    AWSLogs/063605715280/CloudTrail/eu-central-1/2016/01/28/063605715280_CloudTrail_eu-central-1_20160128T1300Z_PKwljzbR1zGwwoGP.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/eu-central-1/2016/01/28/063605715280_CloudTrail_eu-central-1_20160128T1300Z_PKwljzbR1zGwwoGP.json.gz HTTP/1.1""   301    PermanentRedirect    243    1449  3264    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Darwin/15.3.0""    -
","2021-11-04T14:20:15.000+0000"
"config-bucket-ap","-","-","-",,"eventgen-hod",200,main,"AWSLogs/063605715280/CloudTrail/us-west-2/2016/01/28/063605715280_CloudTrail_us-west-2_20160128T1215Z_4mtL2i3yjRfp1g7o.json.gz",2,525,"REST.GET.LOCATION","-___--___[-]___...____-___----____..____///--////-","-","54.229.109.249","8b0f6813-4828-447b-be1d-de436c60cc8c","-","PUT /AWSLogs/063605715280/CloudTrail/us-west-2/2016/01/28/063605715280_CloudTrail_us-west-2_20160128T1215Z_4mtL2i3yjRfp1g7o.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1636035526,3326,"-","Boto/2.38.0 Python/2.7.9 Linux/3.2.0-87-virtual","-","-   config-bucket-ap   [-]   54.229.109.249    -   8b0f6813-4828-447b-be1d-de436c60cc8c    REST.GET.LOCATION    AWSLogs/063605715280/CloudTrail/us-west-2/2016/01/28/063605715280_CloudTrail_us-west-2_20160128T1215Z_4mtL2i3yjRfp1g7o.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/us-west-2/2016/01/28/063605715280_CloudTrail_us-west-2_20160128T1215Z_4mtL2i3yjRfp1g7o.json.gz HTTP/1.1""   200    -    -    525  3326    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Linux/3.2.0-87-virtual""    -
","2021-11-04T14:18:46.000+0000"
"splunk-mobile","-","-",RequestTimeTooSkewed,,"eventgen-hod",403,main,"AWSLogs/063605715280/CloudTrail/us-west-2/2016/01/28/063605715280_CloudTrail_us-west-2_20160128T1250Z_GKteyRCv3cbvuvsX.json.gz",2,525,"REST.HEAD.BUCKET","-___-___[-]___...____-___----____..____///--////--","-","54.229.32.227","9ee3d2eb-170f-43f1-b28e-f06907a5286f","-","PUT /AWSLogs/063605715280/CloudTrail/us-west-2/2016/01/28/063605715280_CloudTrail_us-west-2_20160128T1250Z_GKteyRCv3cbvuvsX.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1636035315,8663,"-",AWSConfig,"-","-   splunk-mobile   [-]   54.229.32.227    -   9ee3d2eb-170f-43f1-b28e-f06907a5286f    REST.HEAD.BUCKET    AWSLogs/063605715280/CloudTrail/us-west-2/2016/01/28/063605715280_CloudTrail_us-west-2_20160128T1250Z_GKteyRCv3cbvuvsX.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/us-west-2/2016/01/28/063605715280_CloudTrail_us-west-2_20160128T1250Z_GKteyRCv3cbvuvsX.json.gz HTTP/1.1""   403    RequestTimeTooSkewed    -    525  8663    -   ""-""   ""AWSConfig""    -
","2021-11-04T14:15:15.000+0000"
"ta-cloudtrail-singapore","-","-","-",,"eventgen-hod",200,main,"AWSLogs/063605715280/CloudTrail/us-east-1/2016/01/28/063605715280_CloudTrail_us-east-1_20160128T1220Z_ZPvGw3sBVVk8KYMV.json.gz",2,2146,"REST.COPY.OBJECT","-___--___[-]___...____-___----____..____///--////-","-","54.204.191.205","a19c18c6-3eef-4ba2-b600-00df2bc13b60","-","PUT /AWSLogs/063605715280/CloudTrail/us-east-1/2016/01/28/063605715280_CloudTrail_us-east-1_20160128T1220Z_ZPvGw3sBVVk8KYMV.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1636035286,8157,"-","Boto/2.38.0 Python/2.7.9 Linux/4.1.10-17.31.amzn1.x86_64","-","-   ta-cloudtrail-singapore   [-]   54.204.191.205    -   a19c18c6-3eef-4ba2-b600-00df2bc13b60    REST.COPY.OBJECT    AWSLogs/063605715280/CloudTrail/us-east-1/2016/01/28/063605715280_CloudTrail_us-east-1_20160128T1220Z_ZPvGw3sBVVk8KYMV.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/us-east-1/2016/01/28/063605715280_CloudTrail_us-east-1_20160128T1220Z_ZPvGw3sBVVk8KYMV.json.gz HTTP/1.1""   200    -    -    2146  8157    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Linux/4.1.10-17.31.amzn1.x86_64""    -
","2021-11-04T14:14:46.000+0000"
"jove-aws-billing","-",243,NoSuchWebsiteConfiguration,,"eventgen-hod",404,main,"AWSLogs/063605715280/CloudTrail/eu-central-1/2016/01/28/063605715280_CloudTrail_eu-central-1_20160128T1235Z_t2lQ1hxblZpIGlEy.json.gz",2,2891,"REST.GET.WEBSITE","-___--___[-]___...____-___----____..____///--////-","-","52.77.255.194","70129325-a6a1-4a77-8d8d-8d67350d277d","-","PUT /AWSLogs/063605715280/CloudTrail/eu-central-1/2016/01/28/063605715280_CloudTrail_eu-central-1_20160128T1235Z_t2lQ1hxblZpIGlEy.json.gz HTTP/1.1","-","s3://*","aws:s3:accesslogs","ip-10-202-15-14.ec2.splunkit.io",,,,none,1636035106,5842,"-","Boto/2.38.0 Python/2.7.9 Linux/3.13.0-40-generic","-","-   jove-aws-billing   [-]   52.77.255.194    -   70129325-a6a1-4a77-8d8d-8d67350d277d    REST.GET.WEBSITE    AWSLogs/063605715280/CloudTrail/eu-central-1/2016/01/28/063605715280_CloudTrail_eu-central-1_20160128T1235Z_t2lQ1hxblZpIGlEy.json.gz   ""PUT /AWSLogs/063605715280/CloudTrail/eu-central-1/2016/01/28/063605715280_CloudTrail_eu-central-1_20160128T1235Z_t2lQ1hxblZpIGlEy.json.gz HTTP/1.1""   404    NoSuchWebsiteConfiguration    243    2891  5842    -   ""-""   ""Boto/2.38.0 Python/2.7.9 Linux/3.13.0-40-generic""    -
","2021-11-04T14:11:46.000+0000"
