ComplianceSummaryTimestamp,ComplianceType,"CompliantResourceCount.CapExceeded","CompliantResourceCount.CappedCount",ConfigRuleArn,ConfigRuleId,ConfigRuleInvokedTime,ConfigRuleName,ConfigRuleState,Description,"EvaluationResultIdentifier.EvaluationResultQualifier.ConfigRuleName","EvaluationResultIdentifier.EvaluationResultQualifier.ResourceId","EvaluationResultIdentifier.EvaluationResultQualifier.ResourceType","EvaluationResultIdentifier.OrderingTimestamp","NonCompliantResourceCount.CapExceeded","NonCompliantResourceCount.CappedCount",ResultRecordedTime,"Scope.ComplianceResourceTypes{}","Source.Owner","Source.SourceIdentifier","account_id","aws_account_id","date_hour","date_mday","date_minute","date_month","date_second","date_wday","date_year","date_zone",description,enabled,eventtype,host,index,linecount,name,punct,region,source,sourcetype,"splunk_server","splunk_server_group","src_user",status,tag,"tag::eventtype",time,timeendpos,timestamp,timestartpos,"tmp_epochtime","user_id","_raw","_time"
,"NON_COMPLIANT",,,,,"2020-09-11 18:13:04.000000+08:00",,,,"eip-attached","i-a01ac788","AWS::EC2::Instance","2020-09-11 18:13:04.000000+08:00",,,"2020-09-11 18:13:04.000000+08:00",,,,063605715280,063605715280,18,11,13,september,4,friday,2020,480,,0,"aws_config_rule_compliancedetail_events","eventgen-hod",eventgen,1,,"{"""":_"""","""":""--_::.+:"","""":_{"""":_{"""":""-"",_"""":""::::"",","us-west-2","063605715280:us-west-2:configRule:complianceDetail","aws:config:rule","ip-10-202-0-194.ec2.splunkit.io",,,,"inventory
snapshot
user","inventory
snapshot
user",,92,,60,"1599819184.000000",063605715280,"{""ComplianceType"": ""NON_COMPLIANT"",""ConfigRuleInvokedTime"":""2020-09-11 18:13:04.000000+08:00"",""EvaluationResultIdentifier"": {""EvaluationResultQualifier"": {""ResourceId"":""i-a01ac788"", ""ResourceType"":""AWS::EC2::Instance"", ""ConfigRuleName"":""eip-attached""}, ""OrderingTimestamp"":""2020-09-11 18:13:04.000000+08:00""}, ""ResultRecordedTime"":""2020-09-11 18:13:04.000000+08:00""}","2020-09-11T10:13:04.000+0000"
,COMPLIANT,,,,,"2020-09-11 17:22:44.000000+08:00",,,,"cloudtrail-enabled","i-e949b725","AWS::EC2::Instance","2020-09-11 17:22:44.000000+08:00",,,"2020-09-11 17:22:44.000000+08:00",,,,063605715280,063605715280,17,11,22,september,44,friday,2020,480,,0,"aws_config_rule_compliancedetail_events","eventgen-hod",eventgen,1,,"{"""":_"""","""":""--_::.+:"","""":_{"""":_{"""":""-"",_"""":""::::"",","us-west-2","063605715280:us-west-2:configRule:complianceDetail","aws:config:rule","ip-10-202-0-194.ec2.splunkit.io",,,,"inventory
snapshot
user","inventory
snapshot
user",,88,,56,"1599816164.000000",063605715280,"{""ComplianceType"": ""COMPLIANT"",""ConfigRuleInvokedTime"":""2020-09-11 17:22:44.000000+08:00"",""EvaluationResultIdentifier"": {""EvaluationResultQualifier"": {""ResourceId"":""i-e949b725"", ""ResourceType"":""AWS::EC2::Instance"", ""ConfigRuleName"":""cloudtrail-enabled""}, ""OrderingTimestamp"":""2020-09-11 17:22:44.000000+08:00""}, ""ResultRecordedTime"":""2020-09-11 17:22:44.000000+08:00""}","2020-09-11T09:22:44.000+0000"
"2020-09-11 16:48:58.000000+08:00",,false,1,,,,"encrypted-volumes",,,,,,,false,1,,,,,063605715280,063605715280,16,11,48,september,58,friday,2020,480,,0,"aws_config_rule_compliancesummary_events","eventgen-hod",eventgen,1,"encrypted-volumes","{"""":_""--_::.+:"",_"""":_{"""":_,_"""":_},_"""":_""-"",_"""":_{""","us-west-2","063605715280:us-west-2:configRule:complianceSummary","aws:config:rule","ip-10-202-0-194.ec2.splunkit.io",,,,"inventory
network
user","inventory
network
user",,64,,32,"1599814138.000000",063605715280,"{""ComplianceSummaryTimestamp"": ""2020-09-11 16:48:58.000000+08:00"", ""NonCompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}, ""ConfigRuleName"": ""encrypted-volumes"", ""CompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}}","2020-09-11T08:48:58.000+0000"
,"NON_COMPLIANT",,,,,"2020-09-11 15:46:57.000000+08:00",,,,"cloudtrail-enabled","i-27c041a9","AWS::EC2::Instance","2020-09-11 15:46:57.000000+08:00",,,"2020-09-11 15:46:57.000000+08:00",,,,063605715280,063605715280,15,11,46,september,57,friday,2020,480,,0,"aws_config_rule_compliancedetail_events","eventgen-hod",eventgen,1,,"{"""":_"""","""":""--_::.+:"","""":_{"""":_{"""":""-"",_"""":""::::"",","us-west-2","063605715280:us-west-2:configRule:complianceDetail","aws:config:rule","ip-10-202-0-194.ec2.splunkit.io",,,,"inventory
snapshot
user","inventory
snapshot
user",,92,,60,"1599810417.000000",063605715280,"{""ComplianceType"": ""NON_COMPLIANT"",""ConfigRuleInvokedTime"":""2020-09-11 15:46:57.000000+08:00"",""EvaluationResultIdentifier"": {""EvaluationResultQualifier"": {""ResourceId"":""i-27c041a9"", ""ResourceType"":""AWS::EC2::Instance"", ""ConfigRuleName"":""cloudtrail-enabled""}, ""OrderingTimestamp"":""2020-09-11 15:46:57.000000+08:00""}, ""ResultRecordedTime"":""2020-09-11 15:46:57.000000+08:00""}","2020-09-11T07:46:57.000+0000"
,"NON_COMPLIANT",,,,,"2020-09-11 14:49:12.000000+08:00",,,,"cloudtrail-enabled","i-9f5b933b","AWS::EC2::Instance","2020-09-11 14:49:12.000000+08:00",,,"2020-09-11 14:49:12.000000+08:00",,,,063605715280,063605715280,14,11,49,september,12,friday,2020,480,,0,"aws_config_rule_compliancedetail_events","eventgen-hod",eventgen,1,,"{"""":_"""","""":""--_::.+:"","""":_{"""":_{"""":""-"",_"""":""::::"",","us-west-2","063605715280:us-west-2:configRule:complianceDetail","aws:config:rule","ip-10-202-0-194.ec2.splunkit.io",,,,"inventory
snapshot
user","inventory
snapshot
user",,92,,60,"1599806952.000000",063605715280,"{""ComplianceType"": ""NON_COMPLIANT"",""ConfigRuleInvokedTime"":""2020-09-11 14:49:12.000000+08:00"",""EvaluationResultIdentifier"": {""EvaluationResultQualifier"": {""ResourceId"":""i-9f5b933b"", ""ResourceType"":""AWS::EC2::Instance"", ""ConfigRuleName"":""cloudtrail-enabled""}, ""OrderingTimestamp"":""2020-09-11 14:49:12.000000+08:00""}, ""ResultRecordedTime"":""2020-09-11 14:49:12.000000+08:00""}","2020-09-11T06:49:12.000+0000"
,COMPLIANT,,,,,"2020-09-11 13:22:36.000000+08:00",,,,"cloudtrail-enabled","i-a530588d","AWS::EC2::Instance","2020-09-11 13:22:36.000000+08:00",,,"2020-09-11 13:22:36.000000+08:00",,,,063605715280,063605715280,13,11,22,september,36,friday,2020,480,,0,"aws_config_rule_compliancedetail_events","eventgen-hod",eventgen,1,,"{"""":_"""","""":""--_::.+:"","""":_{"""":_{"""":""-"",_"""":""::::"",","us-west-2","063605715280:us-west-2:configRule:complianceDetail","aws:config:rule","ip-10-202-0-194.ec2.splunkit.io",,,,"inventory
snapshot
user","inventory
snapshot
user",,88,,56,"1599801756.000000",063605715280,"{""ComplianceType"": ""COMPLIANT"",""ConfigRuleInvokedTime"":""2020-09-11 13:22:36.000000+08:00"",""EvaluationResultIdentifier"": {""EvaluationResultQualifier"": {""ResourceId"":""i-a530588d"", ""ResourceType"":""AWS::EC2::Instance"", ""ConfigRuleName"":""cloudtrail-enabled""}, ""OrderingTimestamp"":""2020-09-11 13:22:36.000000+08:00""}, ""ResultRecordedTime"":""2020-09-11 13:22:36.000000+08:00""}","2020-09-11T05:22:36.000+0000"
,"NON_COMPLIANT",,,,,"2020-09-11 12:49:02.000000+08:00",,,,"cloudtrail-enabled","i-99795bb1","AWS::EC2::Instance","2020-09-11 12:49:02.000000+08:00",,,"2020-09-11 12:49:02.000000+08:00",,,,063605715280,063605715280,12,11,49,september,2,friday,2020,480,,0,"aws_config_rule_compliancedetail_events","eventgen-hod",eventgen,1,,"{"""":_"""","""":""--_::.+:"","""":_{"""":_{"""":""-"",_"""":""::::"",","us-west-2","063605715280:us-west-2:configRule:complianceDetail","aws:config:rule","ip-10-202-0-194.ec2.splunkit.io",,,,"inventory
snapshot
user","inventory
snapshot
user",,92,,60,"1599799742.000000",063605715280,"{""ComplianceType"": ""NON_COMPLIANT"",""ConfigRuleInvokedTime"":""2020-09-11 12:49:02.000000+08:00"",""EvaluationResultIdentifier"": {""EvaluationResultQualifier"": {""ResourceId"":""i-99795bb1"", ""ResourceType"":""AWS::EC2::Instance"", ""ConfigRuleName"":""cloudtrail-enabled""}, ""OrderingTimestamp"":""2020-09-11 12:49:02.000000+08:00""}, ""ResultRecordedTime"":""2020-09-11 12:49:02.000000+08:00""}","2020-09-11T04:49:02.000+0000"
"2020-09-11 12:17:04.000000+08:00",,false,1,,,,"eip-attached",,,,,,,false,1,,,,,063605715280,063605715280,12,11,17,september,4,friday,2020,480,,0,"aws_config_rule_compliancesummary_events","eventgen-hod",eventgen,1,"eip-attached","{"""":_""--_::.+:"",_"""":_{"""":_,_"""":_},_"""":_""-"",_"""":_{""","us-west-2","063605715280:us-west-2:configRule:complianceSummary","aws:config:rule","ip-10-202-0-194.ec2.splunkit.io",,,,"inventory
network
user","inventory
network
user",,64,,32,"1599797824.000000",063605715280,"{""ComplianceSummaryTimestamp"": ""2020-09-11 12:17:04.000000+08:00"", ""NonCompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}, ""ConfigRuleName"": ""eip-attached"", ""CompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}}","2020-09-11T04:17:04.000+0000"
,COMPLIANT,,,,,"2020-09-11 11:55:02.000000+08:00",,,,"encrypted-volumes","i-df97df7b","AWS::EC2::Instance","2020-09-11 11:55:02.000000+08:00",,,"2020-09-11 11:55:02.000000+08:00",,,,063605715280,063605715280,11,11,55,september,2,friday,2020,480,,0,"aws_config_rule_compliancedetail_events","eventgen-hod",eventgen,1,,"{"""":_"""","""":""--_::.+:"","""":_{"""":_{"""":""-"",_"""":""::::"",","us-west-2","063605715280:us-west-2:configRule:complianceDetail","aws:config:rule","ip-10-202-0-194.ec2.splunkit.io",,,,"inventory
snapshot
user","inventory
snapshot
user",,88,,56,"1599796502.000000",063605715280,"{""ComplianceType"": ""COMPLIANT"",""ConfigRuleInvokedTime"":""2020-09-11 11:55:02.000000+08:00"",""EvaluationResultIdentifier"": {""EvaluationResultQualifier"": {""ResourceId"":""i-df97df7b"", ""ResourceType"":""AWS::EC2::Instance"", ""ConfigRuleName"":""encrypted-volumes""}, ""OrderingTimestamp"":""2020-09-11 11:55:02.000000+08:00""}, ""ResultRecordedTime"":""2020-09-11 11:55:02.000000+08:00""}","2020-09-11T03:55:02.000+0000"
,COMPLIANT,,,,,"2020-09-11 11:48:18.000000+08:00",,,,"encrypted-volumes","i-33780497","AWS::EC2::Instance","2020-09-11 11:48:18.000000+08:00",,,"2020-09-11 11:48:18.000000+08:00",,,,063605715280,063605715280,11,11,48,september,18,friday,2020,480,,0,"aws_config_rule_compliancedetail_events","eventgen-hod",eventgen,1,,"{"""":_"""","""":""--_::.+:"","""":_{"""":_{"""":""-"",_"""":""::::"",","us-west-2","063605715280:us-west-2:configRule:complianceDetail","aws:config:rule","ip-10-202-0-194.ec2.splunkit.io",,,,"inventory
snapshot
user","inventory
snapshot
user",,88,,56,"1599796098.000000",063605715280,"{""ComplianceType"": ""COMPLIANT"",""ConfigRuleInvokedTime"":""2020-09-11 11:48:18.000000+08:00"",""EvaluationResultIdentifier"": {""EvaluationResultQualifier"": {""ResourceId"":""i-33780497"", ""ResourceType"":""AWS::EC2::Instance"", ""ConfigRuleName"":""encrypted-volumes""}, ""OrderingTimestamp"":""2020-09-11 11:48:18.000000+08:00""}, ""ResultRecordedTime"":""2020-09-11 11:48:18.000000+08:00""}","2020-09-11T03:48:18.000+0000"
"2020-09-11 09:56:46.000000+08:00",,false,1,,,,"cloudtrail-enabled",,,,,,,false,1,,,,,063605715280,063605715280,9,11,56,september,46,friday,2020,480,,0,"aws_config_rule_compliancesummary_events","eventgen-hod",eventgen,1,"cloudtrail-enabled","{"""":_""--_::.+:"",_"""":_{"""":_,_"""":_},_"""":_""-"",_"""":_{""","us-west-2","063605715280:us-west-2:configRule:complianceSummary","aws:config:rule","ip-10-202-0-194.ec2.splunkit.io",,,,"inventory
network
user","inventory
network
user",,64,,32,"1599789406.000000",063605715280,"{""ComplianceSummaryTimestamp"": ""2020-09-11 09:56:46.000000+08:00"", ""NonCompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}, ""ConfigRuleName"": ""cloudtrail-enabled"", ""CompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}}","2020-09-11T01:56:46.000+0000"
"2020-09-11 09:03:51.000000+08:00",,false,1,,,,"eip-attached",,,,,,,false,1,,,,,063605715280,063605715280,9,11,3,september,51,friday,2020,480,,0,"aws_config_rule_compliancesummary_events","eventgen-hod",eventgen,1,"eip-attached","{"""":_""--_::.+:"",_"""":_{"""":_,_"""":_},_"""":_""-"",_"""":_{""","us-west-2","063605715280:us-west-2:configRule:complianceSummary","aws:config:rule","ip-10-202-0-194.ec2.splunkit.io",,,,"inventory
network
user","inventory
network
user",,64,,32,"1599786231.000000",063605715280,"{""ComplianceSummaryTimestamp"": ""2020-09-11 09:03:51.000000+08:00"", ""NonCompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}, ""ConfigRuleName"": ""eip-attached"", ""CompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}}","2020-09-11T01:03:51.000+0000"
"2020-09-11 08:49:01.000000+08:00",,false,1,,,,"cloudtrail-enabled",,,,,,,false,1,,,,,063605715280,063605715280,8,11,49,september,1,friday,2020,480,,0,"aws_config_rule_compliancesummary_events","eventgen-hod",eventgen,1,"cloudtrail-enabled","{"""":_""--_::.+:"",_"""":_{"""":_,_"""":_},_"""":_""-"",_"""":_{""","us-west-2","063605715280:us-west-2:configRule:complianceSummary","aws:config:rule","ip-10-202-0-194.ec2.splunkit.io",,,,"inventory
network
user","inventory
network
user",,64,,32,"1599785341.000000",063605715280,"{""ComplianceSummaryTimestamp"": ""2020-09-11 08:49:01.000000+08:00"", ""NonCompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}, ""ConfigRuleName"": ""cloudtrail-enabled"", ""CompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}}","2020-09-11T00:49:01.000+0000"
,"NON_COMPLIANT",,,,,"2020-09-11 08:06:41.000000+08:00",,,,"cloudtrail-enabled","i-9cb5c938","AWS::EC2::Instance","2020-09-11 08:06:41.000000+08:00",,,"2020-09-11 08:06:41.000000+08:00",,,,063605715280,063605715280,8,11,6,september,41,friday,2020,480,,0,"aws_config_rule_compliancedetail_events","eventgen-hod",eventgen,1,,"{"""":_"""","""":""--_::.+:"","""":_{"""":_{"""":""-"",_"""":""::::"",","us-west-2","063605715280:us-west-2:configRule:complianceDetail","aws:config:rule","ip-10-202-0-194.ec2.splunkit.io",,,,"inventory
snapshot
user","inventory
snapshot
user",,92,,60,"1599782801.000000",063605715280,"{""ComplianceType"": ""NON_COMPLIANT"",""ConfigRuleInvokedTime"":""2020-09-11 08:06:41.000000+08:00"",""EvaluationResultIdentifier"": {""EvaluationResultQualifier"": {""ResourceId"":""i-9cb5c938"", ""ResourceType"":""AWS::EC2::Instance"", ""ConfigRuleName"":""cloudtrail-enabled""}, ""OrderingTimestamp"":""2020-09-11 08:06:41.000000+08:00""}, ""ResultRecordedTime"":""2020-09-11 08:06:41.000000+08:00""}","2020-09-11T00:06:41.000+0000"
,COMPLIANT,,,,,"2020-09-11 06:53:37.000000+08:00",,,,"encrypted-volumes","i-940013bc","AWS::EC2::Instance","2020-09-11 06:53:37.000000+08:00",,,"2020-09-11 06:53:37.000000+08:00",,,,063605715280,063605715280,6,11,53,september,37,friday,2020,480,,0,"aws_config_rule_compliancedetail_events","eventgen-hod",eventgen,1,,"{"""":_"""","""":""--_::.+:"","""":_{"""":_{"""":""-"",_"""":""::::"",","us-west-2","063605715280:us-west-2:configRule:complianceDetail","aws:config:rule","ip-10-202-0-194.ec2.splunkit.io",,,,"inventory
snapshot
user","inventory
snapshot
user",,88,,56,"1599778417.000000",063605715280,"{""ComplianceType"": ""COMPLIANT"",""ConfigRuleInvokedTime"":""2020-09-11 06:53:37.000000+08:00"",""EvaluationResultIdentifier"": {""EvaluationResultQualifier"": {""ResourceId"":""i-940013bc"", ""ResourceType"":""AWS::EC2::Instance"", ""ConfigRuleName"":""encrypted-volumes""}, ""OrderingTimestamp"":""2020-09-11 06:53:37.000000+08:00""}, ""ResultRecordedTime"":""2020-09-11 06:53:37.000000+08:00""}","2020-09-10T22:53:37.000+0000"
,COMPLIANT,,,,,"2020-09-11 06:26:38.000000+08:00",,,,"cloudtrail-enabled","i-8e367543","AWS::EC2::Instance","2020-09-11 06:26:38.000000+08:00",,,"2020-09-11 06:26:38.000000+08:00",,,,063605715280,063605715280,6,11,26,september,38,friday,2020,480,,0,"aws_config_rule_compliancedetail_events","eventgen-hod",eventgen,1,,"{"""":_"""","""":""--_::.+:"","""":_{"""":_{"""":""-"",_"""":""::::"",","us-west-2","063605715280:us-west-2:configRule:complianceDetail","aws:config:rule","ip-10-202-0-194.ec2.splunkit.io",,,,"inventory
snapshot
user","inventory
snapshot
user",,88,,56,"1599776798.000000",063605715280,"{""ComplianceType"": ""COMPLIANT"",""ConfigRuleInvokedTime"":""2020-09-11 06:26:38.000000+08:00"",""EvaluationResultIdentifier"": {""EvaluationResultQualifier"": {""ResourceId"":""i-8e367543"", ""ResourceType"":""AWS::EC2::Instance"", ""ConfigRuleName"":""cloudtrail-enabled""}, ""OrderingTimestamp"":""2020-09-11 06:26:38.000000+08:00""}, ""ResultRecordedTime"":""2020-09-11 06:26:38.000000+08:00""}","2020-09-10T22:26:38.000+0000"
,COMPLIANT,,,,,"2020-09-11 05:45:10.000000+08:00",,,,"eip-attached","i-fc72b3d4","AWS::EC2::Instance","2020-09-11 05:45:10.000000+08:00",,,"2020-09-11 05:45:10.000000+08:00",,,,063605715280,063605715280,5,11,45,september,10,friday,2020,480,,0,"aws_config_rule_compliancedetail_events","eventgen-hod",eventgen,1,,"{"""":_"""","""":""--_::.+:"","""":_{"""":_{"""":""-"",_"""":""::::"",","us-west-2","063605715280:us-west-2:configRule:complianceDetail","aws:config:rule","ip-10-202-0-194.ec2.splunkit.io",,,,"inventory
snapshot
user","inventory
snapshot
user",,88,,56,"1599774310.000000",063605715280,"{""ComplianceType"": ""COMPLIANT"",""ConfigRuleInvokedTime"":""2020-09-11 05:45:10.000000+08:00"",""EvaluationResultIdentifier"": {""EvaluationResultQualifier"": {""ResourceId"":""i-fc72b3d4"", ""ResourceType"":""AWS::EC2::Instance"", ""ConfigRuleName"":""eip-attached""}, ""OrderingTimestamp"":""2020-09-11 05:45:10.000000+08:00""}, ""ResultRecordedTime"":""2020-09-11 05:45:10.000000+08:00""}","2020-09-10T21:45:10.000+0000"
,COMPLIANT,,,,,"2020-09-11 05:43:37.000000+08:00",,,,"encrypted-volumes","i-940013bc","AWS::EC2::Instance","2020-09-11 05:43:37.000000+08:00",,,"2020-09-11 05:43:37.000000+08:00",,,,063605715280,063605715280,5,11,43,september,37,friday,2020,480,,0,"aws_config_rule_compliancedetail_events","eventgen-hod",eventgen,1,,"{"""":_"""","""":""--_::.+:"","""":_{"""":_{"""":""-"",_"""":""::::"",","us-west-2","063605715280:us-west-2:configRule:complianceDetail","aws:config:rule","ip-10-202-0-194.ec2.splunkit.io",,,,"inventory
snapshot
user","inventory
snapshot
user",,88,,56,"1599774217.000000",063605715280,"{""ComplianceType"": ""COMPLIANT"",""ConfigRuleInvokedTime"":""2020-09-11 05:43:37.000000+08:00"",""EvaluationResultIdentifier"": {""EvaluationResultQualifier"": {""ResourceId"":""i-940013bc"", ""ResourceType"":""AWS::EC2::Instance"", ""ConfigRuleName"":""encrypted-volumes""}, ""OrderingTimestamp"":""2020-09-11 05:43:37.000000+08:00""}, ""ResultRecordedTime"":""2020-09-11 05:43:37.000000+08:00""}","2020-09-10T21:43:37.000+0000"
"2020-09-11 04:12:32.000000+08:00",,false,1,,,,"cloudtrail-enabled",,,,,,,false,1,,,,,063605715280,063605715280,4,11,12,september,32,friday,2020,480,,0,"aws_config_rule_compliancesummary_events","eventgen-hod",eventgen,1,"cloudtrail-enabled","{"""":_""--_::.+:"",_"""":_{"""":_,_"""":_},_"""":_""-"",_"""":_{""","us-west-2","063605715280:us-west-2:configRule:complianceSummary","aws:config:rule","ip-10-202-0-194.ec2.splunkit.io",,,,"inventory
network
user","inventory
network
user",,64,,32,"1599768752.000000",063605715280,"{""ComplianceSummaryTimestamp"": ""2020-09-11 04:12:32.000000+08:00"", ""NonCompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}, ""ConfigRuleName"": ""cloudtrail-enabled"", ""CompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}}","2020-09-10T20:12:32.000+0000"
"2020-09-11 02:01:30.000000+08:00",,false,1,,,,"cloudtrail-enabled",,,,,,,false,1,,,,,063605715280,063605715280,2,11,1,september,30,friday,2020,480,,0,"aws_config_rule_compliancesummary_events","eventgen-hod",eventgen,1,"cloudtrail-enabled","{"""":_""--_::.+:"",_"""":_{"""":_,_"""":_},_"""":_""-"",_"""":_{""","us-west-2","063605715280:us-west-2:configRule:complianceSummary","aws:config:rule","ip-10-202-0-194.ec2.splunkit.io",,,,"inventory
network
user","inventory
network
user",,64,,32,"1599760890.000000",063605715280,"{""ComplianceSummaryTimestamp"": ""2020-09-11 02:01:30.000000+08:00"", ""NonCompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}, ""ConfigRuleName"": ""cloudtrail-enabled"", ""CompliantResourceCount"": {""CappedCount"": 1, ""CapExceeded"": false}}","2020-09-10T18:01:30.000+0000"
